feature_set,portfolio_top_k,date,code,name,model_rank,model_score,label,oc_return_pct,outcome_observed,source_complete,universe_source_complete,universe_source_date,tdnet_any,tdnet_positive,tdnet_negative
baseline_price_shape_tdnet_clear,1,2024-09-20,3153,八洲電機,1,0.6007873358149681,1.0,1.4983351831298508,True,True,True,2024-09-19,0.0,0.0,0.0
baseline_price_shape_tdnet_clear,1,2024-09-24,3461,パルマ,1,0.6103160926366268,1.0,3.439803439803435,True,True,True,2024-09-20,1.0,1.0,0.0
baseline_price_shape_tdnet_clear,1,2024-09-25,4512,わかもと製薬,1,0.6195342419426272,1.0,1.7667844522968101,True,True,True,2024-09-24,0.0,0.0,0.0
baseline_price_shape_tdnet_clear,1,2024-09-26,7878,光・彩,1,0.613751510099167,0.0,-5.873015873015874,True,True,True,2024-09-25,0.0,0.0,0.0
baseline_price_shape_tdnet_clear,1,2024-09-27,4369,トリケミカル研究所,1,0.5757102645839236,1.0,0.6811989100817373,True,True,True,2024-09-26,0.0,0.0,0.0
baseline_price_shape_tdnet_clear,1,2024-09-30,3962,チェンジホールディングス,1,0.5730185071574488,0.0,-2.515723270440251,True,True,True,2024-09-27,0.0,0.0,0.0
baseline_price_shape_tdnet_clear,1,2024-10-01,3962,チェンジホールディングス,1,0.6071774408870328,1.0,3.571428571428581,True,True,True,2024-09-30,0.0,0.0,0.0
baseline_price_shape_tdnet_clear,1,2024-10-02,7061,日本ホスピスホールディングス,1,0.5674715195211425,1.0,0.26631158455392434,True,True,True,2024-10-01,0.0,0.0,0.0
baseline_price_shape_tdnet_clear,1,2024-10-03,9722,藤⽥観光,1,0.5688645894799104,0.0,-0.6857142857142895,True,True,True,2024-10-02,0.0,0.0,0.0
baseline_price_shape_tdnet_clear,1,2024-10-04,2980,ＳＲＥホールディングス,1,0.5765277129711381,1.0,0.8695652173912993,True,True,True,2024-10-03,0.0,0.0,0.0
baseline_price_shape_tdnet_clear,1,2024-10-07,7061,日本ホスピスホールディングス,1,0.5842360284791154,1.0,0.6662225183211135,True,True,True,2024-10-04,0.0,0.0,0.0
baseline_price_shape_tdnet_clear,1,2024-10-08,2767,円⾕フィールズホールディングス,1,0.5710266764449468,0.0,-2.28595178719867,True,True,True,2024-10-07,0.0,0.0,0.0
baseline_price_shape_tdnet_clear,1,2024-10-09,2767,円⾕フィールズホールディングス,1,0.5813874618136394,0.0,-0.2939941201176022,True,True,True,2024-10-08,0.0,0.0,0.0
baseline_price_shape_tdnet_clear,1,2024-10-10,1911,住友林業,1,0.5837006320754328,0.0,-0.8724100327153761,True,True,True,2024-10-09,0.0,0.0,0.0
baseline_price_shape_tdnet_clear,1,2024-10-11,7061,日本ホスピスホールディングス,1,0.591620066010552,0.0,-0.1387925052047212,True,True,True,2024-10-10,0.0,0.0,0.0
baseline_price_shape_tdnet_clear,1,2024-10-15,9418,Ｕ−ＮＥＸＴ ＨＯＬＤＩＮＧＳ,1,0.5724896841766548,0.0,-1.3671875,True,True,True,2024-10-11,0.0,0.0,0.0
baseline_price_shape_tdnet_clear,1,2024-10-16,9024,⻄武ホールディングス,1,0.5745032453889809,0.0,-1.2481426448736954,True,True,True,2024-10-15,0.0,0.0,0.0
baseline_price_shape_tdnet_clear,1,2024-10-17,9024,⻄武ホールディングス,1,0.5726027225673853,1.0,1.2124886329190732,True,True,True,2024-10-16,0.0,0.0,0.0
baseline_price_shape_tdnet_clear,1,2024-10-18,4429,リックソフト,1,0.5930853832893745,0.0,-2.2346368715083775,True,True,True,2024-10-17,0.0,0.0,0.0
baseline_price_shape_tdnet_clear,1,2024-10-21,4014,カラダノート,1,0.6038765197835282,1.0,3.106796116504862,True,True,True,2024-10-18,0.0,0.0,0.0
baseline_price_shape_tdnet_clear,1,2024-10-22,7997,くろがね⼯作所,1,0.5721631791105335,0.0,-0.8641975308641969,True,True,True,2024-10-21,0.0,0.0,0.0
baseline_price_shape_tdnet_clear,1,2024-10-23,7061,日本ホスピスホールディングス,1,0.5783286259213418,0.0,-3.5739313244569026,True,True,True,2024-10-22,0.0,0.0,0.0
