date,model_rank,code,name,model_score,score_eligible,label,oc_return_pct,candidate_id,top_k
2024-07-03,1,7043,アルー,0.14334097135899718,True,1,1.643489254108732,L4_price_control,2
2024-07-03,2,6151,日東⼯器,0.12743527931326976,True,0,-4.3404972608512393,L4_price_control,2
2024-07-04,1,6151,日東⼯器,0.1265164875836732,True,0,-0.96830985915492551,L4_price_control,2
2024-07-04,2,7043,アルー,0.11133840003013713,True,0,0,L4_price_control,2
2024-07-05,1,7043,アルー,0.12391620668831108,True,1,7.8005115089514021,L4_price_control,2
2024-07-05,2,2480,システム・ロケーション,0.10912505739604823,True,1,1.8436578171091345,L4_price_control,2
2024-07-08,1,6151,日東⼯器,0.1027265410586094,True,0,-3.8224956063268922,L4_price_control,2
2024-07-08,2,3302,帝国繊維,0.094451486122136177,True,0,-3.2992930086410022,L4_price_control,2
2024-07-09,1,6151,日東⼯器,0.1074989522083075,True,1,0.22841480127913094,L4_price_control,2
2024-07-09,2,8139,ナガホリ,0.096402435493721531,True,1,1.9607843137254832,L4_price_control,2
2024-07-10,1,1866,北野建設,0.098787064966796068,True,0,-0.4070556309362261,L4_price_control,2
2024-07-10,2,4491,コンピューターマネージメント,0.091955619149721862,True,1,1.4251781472684133,L4_price_control,2
2024-07-11,1,9070,トナミホールディングス,0.096087978498395052,True,1,0.16863406408094139,L4_price_control,2
2024-07-11,2,3986,ビーブレイクシステムズ,0.095102398113388373,True,1,0.43103448275862988,L4_price_control,2
2024-07-12,1,4344,ソースネクスト,0.10972991409137475,True,1,9.4786729857819996,L4_price_control,2
2024-07-12,2,3991,ウォンテッドリー,0.099410573444015118,True,1,2.132352941176463,L4_price_control,2
2024-07-16,1,1866,北野建設,0.098052393249988753,True,0,-0.41322314049586639,L4_price_control,2
2024-07-16,2,8938,グローム・ホールディングス,0.097957345795101819,True,1,3.2727272727272716,L4_price_control,2
2024-07-17,1,7807,幸和製作所,0.13234245514006338,True,0,-2.4207011686143587,L4_price_control,2
2024-07-17,2,3892,岡山製紙,0.11777336540975675,True,1,0.067567567567561326,L4_price_control,2
2024-07-18,1,6870,日本フェンオール,0.10232066822798865,True,1,0.28752156411731011,L4_price_control,2
2024-07-18,2,7043,アルー,0.10153104622749536,True,1,2.2619047619047539,L4_price_control,2
2024-07-19,1,7590,タカショー,0.1004673848283486,True,1,0.18552875695732052,L4_price_control,2
2024-07-19,2,6727,ワコム,0.099699598811512885,True,1,0.88161209068009505,L4_price_control,2
2024-07-22,1,7043,アルー,0.13440798271475821,True,1,4.4226044226044259,L4_price_control,2
2024-07-22,2,4362,日本精化,0.10003821317604268,True,0,-2.630643441166014,L4_price_control,2
2024-07-23,1,6707,サンケン電気,0.10068311097550318,True,0,-1.3733333333333375,L4_price_control,2
2024-07-23,2,4362,日本精化,0.10051602190234638,True,0,-1.7090909090909046,L4_price_control,2
2024-07-24,1,6762,ＴＤＫ,0.10680049615667293,True,0,-0.14691478942213676,L4_price_control,2
2024-07-24,2,9246,プロジェクトホールディングス,0.10216476569524804,True,0,-0.073475385745780386,L4_price_control,2
2024-07-25,1,7043,アルー,0.097002975611464023,True,1,1.0882708585247869,L4_price_control,2
2024-07-25,2,6103,オークマ,0.09256727541042907,True,0,-3.1415030467163207,L4_price_control,2
2024-07-26,1,5256,Ｆｕｓｉｃ,0.090929854869066906,True,0,-0.45385779122542047,L4_price_control,2
2024-07-26,2,6098,リクルートホールディングス,0.089565524991908646,True,0,-1.2061538461538457,L4_price_control,2
2024-07-29,1,5247,ＢＴＭ,0.094267525827372189,True,1,3.5409836065573685,L4_price_control,2
2024-07-29,2,7175,今村証券,0.080076012525397422,True,1,0.29390154298309934,L4_price_control,2
2024-07-30,1,7043,アルー,0.1222173829273874,True,1,2.4242424242424176,L4_price_control,2
2024-07-30,2,9818,大丸エナウィン,0.083811876437135072,True,0,0,L4_price_control,2
2024-07-31,1,9340,アソインターナショナル,0.096240096114745724,True,1,3.2032032032031976,L4_price_control,2
2024-07-31,2,4215,タキロンシーアイ,0.088272221279570059,True,1,6.8578553615959992,L4_price_control,2
2025-04-01,1,2179,成学社,0.11847691053107368,True,0,-0.51679586563307955,L4_price_control,2
2025-04-01,2,3434,アルファＣｏ,0.11531788334708135,True,0,-1.4388489208633115,L4_price_control,2
2025-04-02,1,7318,セレンディップ・ホールディングス,0.12550638874986425,True,0,-0.90446579988694431,L4_price_control,2
2025-04-02,2,3096,オーシャンシステム,0.10784966666485793,True,1,0.86580086580085869,L4_price_control,2
2025-04-03,1,5845,全保連,0.11873381650952072,True,0,-0.61274509803921351,L4_price_control,2
2025-04-03,2,7638,ＮＥＷ ＡＲＴ ＨＯＬＤＩＮＧＳ,0.10344356767007828,True,1,2.024922118380057,L4_price_control,2
2025-04-04,1,9685,ＫＹＣＯＭホールディングス,0.096900367272356097,True,0,-8.0620155038759744,L4_price_control,2
2025-04-04,2,2332,クエスト,0.094542659217651745,True,0,-0.80000000000000071,L4_price_control,2
2025-04-07,1,7036,イーエムネットジャパン,0.13232939625318713,True,0,-8.1159420289855113,L4_price_control,2
2025-04-07,2,9685,ＫＹＣＯＭホールディングス,0.1083274665484289,True,1,2.9821073558648159,L4_price_control,2
2025-04-08,1,9250,ＧＲＣＳ,0.10125502164873609,True,1,6.6612510154345994,L4_price_control,2
2025-04-08,2,1662,石油資源開発,0.10037198072919322,True,0,-0.29880478087649376,L4_price_control,2
2025-04-09,1,1662,石油資源開発,0.099388864795621257,True,0,-2.7551020408163263,L4_price_control,2
2025-04-09,2,3991,ウォンテッドリー,0.097648048041184612,True,1,3.0739673390970168,L4_price_control,2
2025-04-10,1,9165,クオルテック,0.10999177274860747,True,0,-6.7977067977067929,L4_price_control,2
2025-04-10,2,2332,クエスト,0.10733368289120032,True,1,0.39777247414478634,L4_price_control,2
2025-04-11,1,7043,アルー,0.11656500657508199,True,1,1.9461077844311392,L4_price_control,2
2025-04-11,2,3991,ウォンテッドリー,0.11166577739572137,True,1,10.946196660482377,L4_price_control,2
2025-04-14,1,7043,アルー,0.13868294281035584,True,1,2.2222222222222143,L4_price_control,2
2025-04-14,2,2282,日本ハム,0.11404422100635962,True,1,0.93567251461987855,L4_price_control,2
2025-04-22,1,7043,アルー,0.12551200086453468,True,1,1.3157894736842035,L4_price_control,2
2025-04-22,2,9537,北陸瓦斯,0.120932283247681,True,,,L4_price_control,2
2025-04-23,1,7043,アルー,0.1275724323653617,True,0,-0.57553956834532904,L4_price_control,2
2025-04-23,2,5945,天龍製鋸,0.11970195455026886,True,0,0,L4_price_control,2
2025-04-24,1,7043,アルー,0.14452222038267848,True,1,0.57887120115773794,L4_price_control,2
2025-04-24,2,9434,ソフトバンク,0.12855130369204051,True,0,-1.4358499305233918,L4_price_control,2
2025-04-25,1,7043,アルー,0.13383982671023123,True,1,0.14367816091953589,L4_price_control,2
2025-04-25,2,9434,ソフトバンク,0.12547158144474194,True,0,-0.046992481203023129,L4_price_control,2
2025-04-30,1,7043,アルー,0.13140565770377144,True,1,0.14409221902016434,L4_price_control,2
2025-04-30,2,7255,桜井製作所,0.11355630479260774,True,0,-0.52910052910053462,L4_price_control,2
2025-05-01,1,7043,アルー,0.12368475922647892,True,1,0.28776978417266452,L4_price_control,2
2025-05-01,2,5619,マーソ,0.10718564561929757,True,1,1.7410228509249226,L4_price_control,2
2025-05-08,1,6034,ＭＲＴ,0.11308765281951445,True,0,-0.14492753623188692,L4_price_control,2
2025-05-08,2,2908,フジッコ,0.11183492381298171,True,1,0.68153655514249234,L4_price_control,2
2025-05-09,1,7043,アルー,0.11522432839812936,True,1,2.3842917251051921,L4_price_control,2
2025-05-09,2,6492,岡野バルブ製造,0.11425801752551223,True,1,3.7500000000000089,L4_price_control,2
2025-05-12,1,7345,アイ・パートナーズフィナンシャル,0.12961754498014105,True,1,1.6042780748663166,L4_price_control,2
2025-05-12,2,8699,ＨＳホールディングス,0.11405056355929208,True,1,0.52687038988408208,L4_price_control,2
2025-05-13,1,2282,日本ハム,0.12740010407049004,True,0,-0.43330821401658115,L4_price_control,2
2025-05-13,2,7345,アイ・パートナーズフィナンシャル,0.12609430538671174,True,0,-1.0714285714285676,L4_price_control,2
2025-05-14,1,7345,アイ・パートナーズフィナンシャル,0.13983829492272726,True,1,3.392857142857153,L4_price_control,2
2025-05-14,2,1898,世紀東急⼯業,0.12580856936237619,True,0,-1.261387526278912,L4_price_control,2
2025-05-15,1,4069,ＢｌｕｅＭｅｍｅ,0.12166096800030529,True,1,2.5754884547069201,L4_price_control,2
2025-05-15,2,3353,メディカル一光グループ,0.11805787534767861,True,1,0.25651988029071759,L4_price_control,2
2025-05-16,1,7345,アイ・パートナーズフィナンシャル,0.13029560558292252,True,1,0.89285714285713969,L4_price_control,2
2025-05-16,2,3513,イチカワ,0.11808890062062491,True,1,0.18181818181817189,L4_price_control,2
