date,model_rank,code,name,model_score,trade_allowed,label,oc_return_pct,hypothesis_id,policy_id,capacity,executed
2024-08-06,1,9162,ブリーチ,0.108436219394207,True,0.0,0.0,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-08-06,2,9028,ゼロ,0.09851940721273422,True,1.0,3.2346868547832086,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-08-07,1,4814,ネクストウェア,0.07332869619131088,True,1.0,4.8387096774193505,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-08-07,2,7043,アルー,0.04647450894117355,True,1.0,2.836004932182501,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-08-08,1,7043,アルー,0.0421629473567009,True,1.0,0.3597122302158251,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-08-08,2,1997,暁飯島⼯業,0.03070395067334175,True,1.0,3.0056355666875367,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-08-09,1,7043,アルー,0.06071111932396889,True,0.0,0.0,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-08-09,2,8139,ナガホリ,0.05106782168149948,True,0.0,-3.1884057971014457,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-08-13,1,7043,アルー,0.08765028417110443,True,0.0,-1.8495684340320562,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-08-13,2,8139,ナガホリ,0.08763497322797775,True,1.0,0.5098324836125379,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-08-14,1,7043,アルー,0.13120685517787933,True,1.0,3.409090909090917,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-08-14,2,8139,ナガホリ,0.11036057770252228,True,0.0,0.0,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-08-15,1,8139,ナガホリ,0.11155460774898529,True,0.0,-1.1594202898550732,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-08-15,2,2372,アイロムグループ,0.0924888476729393,True,0.0,-0.18018018018017834,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-08-16,1,7043,アルー,0.11483469605445862,True,0.0,-0.4987531172069848,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-08-16,2,8139,ナガホリ,0.1142013743519783,True,1.0,0.8046817849304944,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-08-19,1,8139,ナガホリ,0.10095378011465073,True,1.0,1.7492711370262315,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-08-19,2,2372,アイロムグループ,0.0924871638417244,True,0.0,-0.07220216606498298,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-08-20,1,3804,システム ディ,0.09592646360397339,True,,,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,False
2024-08-20,2,2372,アイロムグループ,0.08801057934761047,True,1.0,0.03611412062116681,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-08-21,1,3804,システム ディ,0.1059277132153511,True,0.0,-0.06925207756233176,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-08-21,2,8139,ナガホリ,0.0893501415848732,True,1.0,0.28571428571428914,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-08-22,1,7043,アルー,0.08542186766862869,True,0.0,-0.37783375314861534,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-08-22,2,2372,アイロムグループ,0.08158597350120544,True,1.0,0.21652832912306685,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-08-23,1,7043,アルー,0.07981976121664047,True,0.0,-1.4981273408239737,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-08-23,2,2372,アイロムグループ,0.07865836471319199,True,0.0,-0.1800504141159509,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-08-26,1,3738,ティーガイア,0.08891463279724121,True,0.0,-1.331557922769644,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-08-26,2,4686,ジャストシステム,0.07906016707420349,True,1.0,6.885758998435065,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-08-27,1,3738,ティーガイア,0.09250975400209427,True,1.0,1.206434316353877,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-08-27,2,8139,ナガホリ,0.0767010748386383,True,0.0,-0.1423487544483959,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-08-28,1,9914,植松商会,0.10637959837913513,True,,,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,False
2024-08-28,2,7514,ヒマラヤ,0.07194986194372177,True,1.0,0.21857923497268228,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-08-29,1,2736,フェスタリアホールディングス,0.10930237174034119,True,0.0,-0.7027406886858767,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-08-29,2,9914,植松商会,0.10513676702976227,True,1.0,0.28571428571428914,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-08-30,1,3738,ティーガイア,0.09838460385799408,True,0.0,-0.6784260515603768,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-08-30,2,5273,三⾕セキサン,0.08383747935295105,True,1.0,1.1131725417439675,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-09-02,1,4445,リビン・テクノロジーズ,0.11665837466716766,True,0.0,-0.43266630611140666,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-09-02,2,7938,リーガルコーポレーション,0.10836020112037659,True,0.0,-0.11600928074245731,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-09-03,1,3768,リスクモンスター,0.11569923162460327,True,0.0,0.0,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-09-03,2,8167,リテールパートナーズ,0.11348701268434525,True,1.0,0.7896625987078298,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-09-04,1,8167,リテールパートナーズ,0.12372550368309021,True,0.0,-0.07215007215006786,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-09-04,2,2594,キーコーヒー,0.12012060731649399,True,0.0,-0.3370245546461259,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-09-05,1,8200,リンガーハット,0.10738814622163773,True,0.0,-2.117863720073665,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-09-05,2,3768,リスクモンスター,0.10683438926935196,True,1.0,1.1627906976744207,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-09-06,1,7733,オリンパス,0.112185999751091,True,0.0,-0.6090373280942973,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-09-06,2,6723,ルネサスエレクトロニクス,0.11109049618244171,True,0.0,-2.1107580571947393,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-09-09,1,3961,シルバーエッグ・テクノロジー,0.10160524398088455,True,0.0,0.0,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-09-09,2,3768,リスクモンスター,0.10133863240480423,True,0.0,-0.23148148148147696,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-09-10,1,6724,セイコーエプソン,0.10373278707265854,True,0.0,-0.5951238241505119,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-09-10,2,8591,オリックス,0.09737154841423035,True,1.0,0.2044989775051187,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-09-11,1,8630,ＳＯＭＰＯホールディングス,0.11495567113161087,True,0.0,-0.8958912573370448,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-09-11,2,8591,オリックス,0.11076206713914871,True,0.0,-1.4117647058823568,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-09-12,1,8591,オリックス,0.10565001517534256,True,1.0,0.028985507246370723,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-09-12,2,7069,サイバー・バズ,0.10512629896402359,True,0.0,-2.512998266897748,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-09-13,1,6190,フェニックスバイオ,0.1042734682559967,True,0.0,-1.95227765726681,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-09-13,2,3288,オープンハウスグループ,0.09696217626333237,True,0.0,-0.7641921397379958,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-09-17,1,4503,アステラス製薬,0.11101441830396652,True,0.0,-1.6880093131548257,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-09-17,2,4507,塩野義製薬,0.11099058389663696,True,1.0,0.09450307134981628,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-09-18,1,4507,塩野義製薬,0.11641031503677368,True,0.0,-1.2378564713256046,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-09-18,2,4503,アステラス製薬,0.10816679149866104,True,1.0,0.7959905660377409,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-09-19,1,3107,ダイワボウホールディングス,0.11213349550962448,True,1.0,0.07385524372229835,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-09-19,2,9744,メイテックグループホールディングス,0.11125900596380234,True,1.0,0.6404391582799596,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-09-20,1,2594,キーコーヒー,0.1256571263074875,True,1.0,0.8866995073891548,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-09-20,2,5247,ＢＴＭ,0.1202811747789383,True,1.0,1.610169491525415,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-09-24,1,4840,トライアイズ,0.11881286650896072,True,1.0,3.205128205128216,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-09-24,2,2594,キーコーヒー,0.11371531337499619,True,0.0,-0.48828125,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-09-25,1,2372,アイロムグループ,0.13017170131206512,True,0.0,0.0,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-09-25,2,5247,ＢＴＭ,0.1166369691491127,True,1.0,2.7205276174773196,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-09-26,1,2372,アイロムグループ,0.12145394086837769,True,1.0,0.21629416005768398,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-09-26,2,4267,ライトワークス,0.1135525107383728,True,1.0,0.20263424518742745,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-09-27,1,2372,アイロムグループ,0.12745824456214905,True,1.0,0.21590500179919925,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-09-27,2,3787,テクノマセマティカル,0.11995059251785278,True,1.0,1.6245487364620947,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-09-30,1,3787,テクノマセマティカル,0.12185841798782349,True,0.0,0.0,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-09-30,2,2372,アイロムグループ,0.12108560651540756,True,0.0,0.0,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-10-01,1,3787,テクノマセマティカル,0.11820633709430695,True,1.0,0.17152658662091813,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-10-01,2,2114,フジ日本,0.10869501531124115,True,0.0,-0.6673021925643452,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-10-02,1,7815,東京ボード⼯業,0.12716947495937347,True,1.0,0.670016750418756,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-10-02,2,3804,システム ディ,0.11111420392990112,True,1.0,0.2142857142857224,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-10-03,1,7815,東京ボード⼯業,0.11809790879487991,True,1.0,0.9819967266775809,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-10-03,2,2157,コシダカホールディングス,0.11109250038862228,True,0.0,-0.8032128514056214,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-10-04,1,3726,フォーシーズＨＤ,0.10093614459037781,True,0.0,-0.4158004158004158,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-10-04,2,1925,大和ハウス⼯業,0.10069592297077179,True,0.0,-0.15250544662309684,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-10-07,1,1925,大和ハウス⼯業,0.09514732658863068,True,0.0,-0.1295896328293744,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-10-07,2,4912,ライオン,0.0905013233423233,True,0.0,-0.4737839545167377,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-10-08,1,4361,川口化学⼯業,0.12163903564214706,True,1.0,0.12853470437017567,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-10-08,2,4912,ライオン,0.11128690838813782,True,1.0,0.41706769329483695,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-10-09,1,8871,ゴールドクレスト,0.10351026803255081,True,1.0,0.31948881789136685,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-10-09,2,2229,カルビー,0.10340248793363571,True,1.0,0.9381413075344458,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-10-10,1,8871,ゴールドクレスト,0.11299711465835571,True,1.0,1.273885350318471,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-10-10,2,4361,川口化学⼯業,0.10214146226644516,True,0.0,-0.7024265644955285,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-10-11,1,8871,ゴールドクレスト,0.10463141649961472,True,1.0,1.572327044025168,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-10-11,2,8267,イオン,0.10042072087526321,True,1.0,1.8867924528301883,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-10-15,1,2334,イオレ,0.1033148318529129,True,0.0,-0.3039513677811523,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-10-15,2,7815,東京ボード⼯業,0.10270549356937408,True,1.0,1.6000000000000014,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-10-16,1,8871,ゴールドクレスト,0.12029440701007843,True,1.0,2.8037383177569986,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-10-16,2,8267,イオン,0.10175056010484695,True,1.0,1.3246823465801638,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-10-17,1,8267,イオン,0.09616909921169281,True,0.0,-0.8574490889603381,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-10-17,2,8025,ツカモトコーポレーション,0.09442725777626038,True,0.0,-2.1015761821365997,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-10-18,1,3490,アズ企画設計,0.10823189467191696,True,0.0,-0.08996851102114345,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-10-18,2,3195,ジェネレーションパス,0.10136444866657257,True,1.0,4.680851063829783,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-10-21,1,9064,ヤマトホールディングス,0.09714492410421371,True,1.0,0.061538461538468425,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-10-21,2,5449,大阪製鐵,0.09407296031713486,True,0.0,-0.45045045045044585,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-10-22,1,9347,日本管財ホールディングス,0.10782492160797119,True,0.0,-1.9593345656192196,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-10-22,2,7815,東京ボード⼯業,0.10552718490362167,True,1.0,0.3278688524590123,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-10-23,1,8871,ゴールドクレスト,0.1333518773317337,True,0.0,-2.7156549520766737,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-10-23,2,7815,東京ボード⼯業,0.12014102190732956,True,1.0,2.3255813953488413,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-10-24,1,8871,ゴールドクレスト,0.13797786831855774,True,1.0,0.8291873963515828,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-10-24,2,7369,メイホーホールディングス,0.11850518733263016,True,0.0,0.0,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-10-25,1,7815,東京ボード⼯業,0.13937807083129883,True,1.0,1.1513157894736947,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-10-25,2,8871,ゴールドクレスト,0.12672418355941772,True,1.0,0.6557377049180246,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-10-28,1,7379,サーキュレーション,0.13639110326766968,True,1.0,0.16286644951140072,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-10-28,2,8871,ゴールドクレスト,0.13375765085220337,True,0.0,-2.1035598705501646,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-10-29,1,7815,東京ボード⼯業,0.13025793433189392,True,1.0,1.342281879194629,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-10-29,2,8871,ゴールドクレスト,0.1289481222629547,True,0.0,-0.658978583196046,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-10-30,1,7379,サーキュレーション,0.1340874582529068,True,1.0,1.1513157894736947,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-10-30,2,8871,ゴールドクレスト,0.10971864312887192,True,1.0,0.2673796791443861,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-10-31,1,7376,ＢＣＣ,0.12952201068401337,True,0.0,0.0,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-10-31,2,7815,東京ボード⼯業,0.12174205482006073,True,1.0,1.1532125205930832,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-11-01,1,9913,日邦産業,0.10694754868745804,True,1.0,0.7228915662650603,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-11-01,2,2653,イオン九州,0.10509616881608963,True,1.0,0.6120367222033352,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-11-05,1,9913,日邦産業,0.11654586344957352,True,0.0,-0.09523809523809268,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-11-05,2,3537,昭栄薬品,0.10756901651620865,True,0.0,-0.4511278195488688,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-11-06,1,4840,トライアイズ,0.10654366761445999,True,0.0,-1.0101010101010055,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-11-06,2,4968,荒川化学⼯業,0.10528845340013504,True,1.0,0.16835016835017313,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-11-07,1,4394,エクスモーション,0.08850426226854324,True,0.0,-1.1842105263157876,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-11-07,2,9244,デジタリフト,0.08813294023275375,True,,,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,False
2024-11-08,1,4091,日本酸素ホールディングス,0.10400208085775375,True,0.0,-0.9712750568299233,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-11-08,2,9020,東日本旅客鉄道,0.09688286483287811,True,0.0,-0.29910269192422456,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-11-11,1,2806,ユタカフーズ,0.10361664742231369,True,0.0,-0.19175455417066445,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-11-11,2,6810,マクセル,0.10033777356147766,True,0.0,-1.0614525139664766,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-11-12,1,5587,インバウンドプラットフォーム,0.11048408597707748,True,1.0,1.3254786450662692,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-11-12,2,4047,関東電化⼯業,0.09797529131174088,True,1.0,1.7486338797814138,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-11-13,1,4452,花王,0.09427697956562042,True,0.0,-0.18894662257912254,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-11-13,2,4267,ライトワークス,0.0906098335981369,True,1.0,0.8806262230919737,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-11-14,1,4346,ＮＥＸＹＺ．Ｇｒｏｕｐ,0.09469589591026306,True,0.0,-2.1136063408190187,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-11-14,2,7284,盟和産業,0.0938773900270462,True,0.0,-0.5897219882055604,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-11-15,1,7837,アールシーコア,0.10887736082077026,True,0.0,-2.0000000000000018,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-11-15,2,3397,トリドールホールディングス,0.09855867177248001,True,0.0,-1.2021246854906353,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-11-18,1,4346,ＮＥＸＹＺ．Ｇｒｏｕｐ,0.12131695449352264,True,1.0,1.4598540145985384,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-11-18,2,4387,ＺＵＵ,0.11893114447593689,True,0.0,-0.2902757619738794,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-11-19,1,6656,インスペック,0.09223577380180359,True,0.0,-1.883830455259028,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-11-19,2,7815,東京ボード⼯業,0.08849673718214035,True,1.0,1.4999999999999902,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-11-20,1,3788,ＧＭＯグローバルサイン・ホールディングス,0.09192162752151489,True,0.0,-2.484241750092697,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-11-20,2,4398,ブロードバンドセキュリティ,0.09005986154079437,True,0.0,-1.8132975151108122,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-11-21,1,8938,グローム・ホールディングス,0.13053631782531738,True,1.0,1.7287234042553168,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-11-21,2,7718,スター精密,0.1002349928021431,True,1.0,0.3775620280474623,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-11-22,1,8938,グローム・ホールディングス,0.12014699727296829,True,1.0,1.182654402102501,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-11-22,2,4267,ライトワークス,0.0999668762087822,True,1.0,1.6650342801175277,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-11-25,1,8938,グローム・ホールディングス,0.11459387838840485,True,0.0,-0.2597402597402598,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-11-25,2,6193,バーチャレクス・ホールディングス,0.10304374992847443,True,0.0,-0.40322580645161255,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-11-26,1,4267,ライトワークス,0.13955505192279816,True,1.0,0.9708737864077666,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-11-26,2,4073,ジィ・シィ企画,0.11757081747055054,True,1.0,0.1697792869269854,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-11-27,1,4267,ライトワークス,0.10716617852449417,True,1.0,1.1650485436893288,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-11-27,2,4073,ジィ・シィ企画,0.09439239650964737,True,1.0,1.724137931034475,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-11-28,1,4073,ジィ・シィ企画,0.09192989021539688,True,1.0,0.688468158347666,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
2024-11-28,2,4267,ライトワークス,0.08981616795063019,True,1.0,1.4548981571290032,S01_DENSITY_RATIO_RECENT,S01_DENSITY_RATIO_RECENT_K2,2,True
