date,policy_id,hypothesis_id,capacity,slot,code,name,uplift_score_pct,oc_return_pct,label
2025-07-14,U02_FAMILY_T_LEARNER_K2,U02_FAMILY_T_LEARNER,2,2,4992,北興化学⼯業,0.9713291808458909,2.2582921665490474,1.0
2025-07-15,U02_FAMILY_T_LEARNER_K2,U02_FAMILY_T_LEARNER,2,1,6047,Ｇｕｎｏｓｙ,1.0411296934598528,4.761904761904767,1.0
2025-07-15,U02_FAMILY_T_LEARNER_K2,U02_FAMILY_T_LEARNER,2,2,3608,ＴＳＩホールディングス,0.49261132476167546,-2.72873194221509,0.0
2025-07-16,U02_FAMILY_T_LEARNER_K2,U02_FAMILY_T_LEARNER,2,1,146A,コロンビア・ワークス,0.6777569174349808,0.0,0.0
2025-07-16,U02_FAMILY_T_LEARNER_K2,U02_FAMILY_T_LEARNER,2,2,6551,ツナググループ・ホールディングス,0.44678165816716897,0.9538950715421324,1.0
2025-07-23,U02_FAMILY_T_LEARNER_K2,U02_FAMILY_T_LEARNER,2,1,3121,マーチャント・バンカーズ,0.6934667043442937,-0.8797653958944274,0.0
2025-07-23,U02_FAMILY_T_LEARNER_K2,U02_FAMILY_T_LEARNER,2,2,6772,東京コスモス電機,0.42904807671501954,-0.3208556149732589,0.0
2025-07-24,U02_FAMILY_T_LEARNER_K2,U02_FAMILY_T_LEARNER,2,1,3608,ＴＳＩホールディングス,1.205379785593251,-5.281385281385287,0.0
2025-07-24,U02_FAMILY_T_LEARNER_K2,U02_FAMILY_T_LEARNER,2,2,,,,,
2025-07-25,U02_FAMILY_T_LEARNER_K2,U02_FAMILY_T_LEARNER,2,1,9478,ＳＥホールディングス・アンド・インキュベーションズ,1.5139834994248407,1.1173184357541999,1.0
2025-07-25,U02_FAMILY_T_LEARNER_K2,U02_FAMILY_T_LEARNER,2,2,9564,ＦＣＥ,0.6305151976027223,0.4907975460122671,1.0
2025-07-28,U02_FAMILY_T_LEARNER_K2,U02_FAMILY_T_LEARNER,2,1,1401,エムビーエス,1.653173341518271,1.4399999999999968,1.0
2025-07-28,U02_FAMILY_T_LEARNER_K2,U02_FAMILY_T_LEARNER,2,2,4829,日本エンタープライズ,0.8447193257228801,0.8403361344537785,1.0
2025-07-29,U02_FAMILY_T_LEARNER_K2,U02_FAMILY_T_LEARNER,2,1,7732,トプコン,0.4208192569869698,0.12158054711246535,1.0
2025-07-29,U02_FAMILY_T_LEARNER_K2,U02_FAMILY_T_LEARNER,2,2,,,,,
2025-07-30,U02_FAMILY_T_LEARNER_K2,U02_FAMILY_T_LEARNER,2,1,1418,インターライフホールディングス,0.9331449894832762,-1.1904761904761862,0.0
2025-07-30,U02_FAMILY_T_LEARNER_K2,U02_FAMILY_T_LEARNER,2,2,7751,キヤノン,0.7378528326308915,2.1190476190476204,1.0
2025-07-31,U02_FAMILY_T_LEARNER_K2,U02_FAMILY_T_LEARNER,2,1,,,,,
2025-07-31,U02_FAMILY_T_LEARNER_K2,U02_FAMILY_T_LEARNER,2,2,,,,,
2024-07-01,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,3646,駅探,1.784904425777381,0.4683840749414525,1.0
2024-07-02,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,1946,トーエネック,3.057675619596322,-2.9090909090909056,0.0
2024-07-03,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,5208,有沢製作所,1.4917832843318957,0.8160703075957398,1.0
2024-07-04,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,7138,ＴＯＲＩＣＯ,1.4065241919636278,0.3976143141153132,1.0
2024-07-05,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,9104,商船三井,0.8628412869638792,-3.566037735849059,0.0
2024-07-08,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,3133,海帆,2.2972272470047317,-0.8648648648648671,0.0
2024-07-09,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,2654,アスモ,1.6644844041180025,0.0,0.0
2024-07-10,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,6098,リクルートホールディングス,2.1620148256451155,2.529729729729735,1.0
2024-07-11,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,6525,ＫＯＫＵＳＡＩ ＥＬＥＣＴＲＩＣ,3.157902695692623,0.9090909090909038,1.0
2024-07-12,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,4443,Ｓａｎｓａｎ,1.642417212756373,0.0,0.0
2024-07-16,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,2340,極楽湯ホールディングス,2.1261138126669965,-0.24999999999999467,0.0
2024-07-17,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,3810,サイバーステップ,1.7638771600910492,0.8695652173912993,1.0
2024-07-18,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,1866,北野建設,1.4609200071966413,1.5471167369901506,1.0
2024-07-19,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,3491,ＧＡ ｔｅｃｈｎｏｌｏｇｉｅｓ,2.217883007572897,1.4958863126402377,1.0
2024-07-22,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,5809,タツタ電線,2.5697381572642604,-2.652519893899208,0.0
2024-07-23,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,3133,海帆,2.245667444677303,1.3745704467353903,1.0
2024-07-24,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,6937,古河電池,4.29508526353132,-1.0721944245889903,0.0
2024-07-25,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,7213,レシップホールディングス,1.519667763373814,-2.2222222222222254,0.0
2024-07-26,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,7074,トゥエンティーフォーセブン,1.4324354813532318,2.9962546816479474,1.0
2024-07-29,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,5020,ＥＮＥＯＳホールディングス,1.5826735516117947,1.57014157014157,1.0
2024-07-30,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,8886,ウッドフレンズ,3.068864973467741,,
2024-07-31,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,4918,アイビー化粧品,1.468825269588089,0.5524861878453136,1.0
2025-04-01,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,1911,住友林業,1.52301017037213,-2.413043478260868,0.0
2025-04-02,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,3923,ラクス,0.7736875754938211,0.2577319587628857,1.0
2025-04-03,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,7638,ＮＥＷ ＡＲＴ ＨＯＬＤＩＮＧＳ,0.9823671675112333,2.024922118380057,1.0
2025-04-04,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,7089,フォースタートアップス,1.5021818480130646,-2.200000000000002,0.0
2025-04-07,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,3121,マーチャント・バンカーズ,1.2075909958385471,-3.57142857142857,0.0
2025-04-08,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,6694,ズーム,0.6762788375488729,5.38336052202284,1.0
2025-04-09,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,1911,住友林業,1.4304612574806053,-3.397190293742014,0.0
2025-04-10,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,3758,アエリア,1.9041454762830985,0.92592592592593,1.0
2025-04-11,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,8247,大和,1.5057816202121361,4.75000000000001,1.0
2025-04-14,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,6118,アイダエンジニアリング,1.6460821427633712,4.756097560975614,1.0
2025-04-22,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,3978,マクロミル,0.5529936696670258,-0.8553654743390315,0.0
2025-04-23,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,4519,中外製薬,0.9325176333980223,-0.40111826911389814,0.0
2025-04-24,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,1878,大東建託,1.3433169499334832,-0.19243104554201862,0.0
2025-04-25,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,3064,ＭｏｎｏｔａＲＯ,0.5658832793887578,-0.2765996680804017,0.0
2025-04-30,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,5332,ＴＯＴＯ,1.894815537419809,3.23809523809524,1.0
2025-05-01,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,4526,理研ビタミン,1.5879035284574876,0.8658008658008587,1.0
2025-05-08,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,4551,鳥居薬品,3.3085887053927565,-0.15748031496063408,0.0
2025-05-09,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,7451,三菱食品,2.477145721190682,0.15822784810126667,1.0
2025-05-12,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,2726,パルグループホールディングス,3.3299598104913044,-2.5367156208277675,0.0
2025-05-13,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,5976,高周波熱錬,2.171051892630353,0.0,0.0
2025-05-14,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,6822,大井電気,1.4311614947778917,-2.271880819366856,0.0
2025-05-15,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,7313,テイ・エス テック,3.391568558322685,-0.4878048780487809,0.0
2025-05-16,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,6095,メドピア,1.3349362906141387,0.0,0.0
2025-05-19,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,9215,ＣａＳｙ,1.2834932088298452,-2.111111111111108,0.0
2025-05-20,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,7458,第一興商,1.5006784592916764,-1.749999999999996,0.0
2025-05-21,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,4196,ネオマーケティング,1.6743457517274491,4.4117647058823595,1.0
2025-05-27,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,2170,リンクアンドモチベーション,1.519475774193038,0.5736137667303964,1.0
2025-05-28,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,6594,ニデック,1.547581235712753,-1.3157894736842146,0.0
2025-05-29,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,4507,塩野義製薬,1.8238217163372963,0.25188916876575096,1.0
2025-05-30,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,7202,いすゞ自動車,3.3218569833707794,2.243673362901122,1.0
2025-06-02,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,6973,協栄産業,4.7597259560181655,0.0,0.0
2025-06-03,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,4475,ＨＥＮＮＧＥ,1.0966429425873032,-0.5851755526657954,0.0
2025-06-04,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,6201,豊⽥自動織機,3.625704896280687,1.2812499999999893,1.0
2025-06-05,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,4507,塩野義製薬,1.9118484000542832,0.4349627174813575,1.0
2025-06-06,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,9434,ソフトバンク,1.1548321307081475,0.45662100456620447,1.0
2025-06-09,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,7605,フジ・コーポレーション,2.942831224251701,0.0,0.0
2025-06-10,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,9696,ウィザス,3.5711766500012225,-0.15503875968991832,0.0
2025-06-11,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,9164,トライト,3.4729663596921028,0.0,0.0
2025-06-12,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,4929,アジュバンホールディングス,1.1355139575105129,0.26595744680850686,1.0
2025-06-13,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,7022,サノヤスホールディングス,1.9311336400639332,1.4814814814814836,1.0
2025-06-17,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,3688,ＣＡＲＴＡ ＨＯＬＤＩＮＧＳ,4.49841817577218,0.0,0.0
2025-06-18,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,2782,セリア,1.149024567389347,0.4431314623338345,1.0
2025-06-19,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,1518,三井松島ホールディングス,2.08567767764947,0.7056451612903247,1.0
2025-06-20,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,3608,ＴＳＩホールディングス,1.0754243430437438,0.2702702702702675,1.0
2025-06-24,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,9432,日本電信電話,1.1406773207126089,-0.1323626737260053,0.0
2025-06-25,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,4732,ユー・エス・エス,1.3215871503735697,-0.09646302250804206,0.0
2025-06-26,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,6957,芝浦電子,2.0342599168410325,0.0,0.0
2025-06-27,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,1803,清水建設,1.1036087688224951,-0.5362776025236604,0.0
2025-06-30,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,7060,ギークス,2.2812973093953133,5.624999999999991,1.0
2025-07-01,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,9386,日本コンセプト,3.8047134993954685,0.0,0.0
2025-07-02,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,5976,高周波熱錬,0.9133139530009691,1.0064043915827936,1.0
2025-07-07,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,7279,ハイレックスコーポレーション,1.0633344466621297,-1.4678899082568808,0.0
2025-07-08,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,5463,丸一鋼管,1.4836026900375046,0.5932203389830581,1.0
2025-07-09,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,4055,ティアンドエスグループ,0.9374274404598493,5.199306759098787,1.0
2025-07-10,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,9425,ＲｅＹｕｕ Ｊａｐａｎ,1.0059491831158383,-1.0654490106544956,0.0
2025-07-11,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,6957,芝浦電子,0.8561874512727058,-0.6611570247933907,0.0
2025-07-14,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,2437,Ｓｈｉｎｗａ Ｗｉｓｅ Ｈｏｌｄｉｎｇｓ,2.3870671780477255,-2.405498281786944,0.0
2025-07-15,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,3073,ＤＤグループ,3.7430107529270797,0.05899705014749124,1.0
2025-07-16,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,3121,マーチャント・バンカーズ,0.8693879134990822,-3.672316384180796,0.0
2025-07-23,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,7818,トランザクション,1.975762016554654,0.8957654723126929,1.0
2025-07-24,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,3993,ＰＫＳＨＡ Ｔｅｃｈｎｏｌｏｇｙ,1.741515308297248,0.8670520231213841,1.0
2025-07-25,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,6095,メドピア,1.628392505712077,-0.5698005698005715,0.0
2025-07-28,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,7250,太平洋⼯業,3.145816460632673,1.6666666666666607,1.0
2025-07-29,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,8334,群馬銀行,1.141425649288901,1.458789204959876,1.0
2025-07-30,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,6406,フジテック,3.697639292659605,-0.2664298401420906,0.0
2025-07-31,U03_AIPW_CATE_K1,U03_AIPW_CATE,1,1,4114,日本触媒,2.089048100698903,0.49722140976893314,1.0
2024-07-01,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,1,3646,駅探,1.784904425777381,0.4683840749414525,1.0
2024-07-01,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,2,8927,明豊エンタープライズ,1.2178291859460972,0.49999999999998934,1.0
2024-07-02,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,1,1946,トーエネック,3.057675619596322,-2.9090909090909056,0.0
2024-07-02,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,2,7806,ＭＴＧ,1.9703210261290791,-0.975292587776333,0.0
2024-07-03,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,1,5208,有沢製作所,1.4917832843318957,0.8160703075957398,1.0
2024-07-03,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,2,7380,十六フィナンシャルグループ,1.3733793019089973,-1.2526096033402934,0.0
2024-07-04,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,1,7138,ＴＯＲＩＣＯ,1.4065241919636278,0.3976143141153132,1.0
2024-07-04,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,2,7958,天馬,1.3331735986948958,-2.3841961852861027,0.0
2024-07-05,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,1,9104,商船三井,0.8628412869638792,-3.566037735849059,0.0
2024-07-05,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,2,6898,トミタ電機,0.8442017252194534,-0.9887936717205004,0.0
2024-07-08,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,1,3133,海帆,2.2972272470047317,-0.8648648648648671,0.0
2024-07-08,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,2,3391,ツルハホールディングス,1.8721793553049864,0.2850877192982493,1.0
2024-07-09,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,1,2654,アスモ,1.6644844041180025,0.0,0.0
2024-07-09,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,2,5759,日本電解,1.5068714386241533,-0.8832188420019649,0.0
2024-07-10,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,1,6098,リクルートホールディングス,2.1620148256451155,2.529729729729735,1.0
2024-07-10,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,2,6866,日置電機,1.5893719544936622,3.3823529411764808,1.0
2024-07-11,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,1,6525,ＫＯＫＵＳＡＩ ＥＬＥＣＴＲＩＣ,3.157902695692623,0.9090909090909038,1.0
2024-07-11,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,2,3979,うるる,1.446783272576703,0.2617801047120505,1.0
2024-07-12,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,1,4443,Ｓａｎｓａｎ,1.642417212756373,0.0,0.0
2024-07-12,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,2,2998,クリアル,1.5668506493751635,8.94941634241244,1.0
2024-07-16,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,1,2340,極楽湯ホールディングス,2.1261138126669965,-0.24999999999999467,0.0
2024-07-16,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,2,6804,ホシデン,2.0880688110222327,-1.5503875968992276,0.0
2024-07-17,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,1,3810,サイバーステップ,1.7638771600910492,0.8695652173912993,1.0
2024-07-17,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,2,4577,ダイト,1.535228038304409,-1.0914051841746208,0.0
2024-07-18,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,1,1866,北野建設,1.4609200071966413,1.5471167369901506,1.0
2024-07-18,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,2,3077,ホリイフードサービス,1.2749733861523587,-0.5167958656330796,0.0
2024-07-19,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,1,3491,ＧＡ ｔｅｃｈｎｏｌｏｇｉｅｓ,2.217883007572897,1.4958863126402377,1.0
2024-07-19,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,2,3407,旭化成,1.2239372290340413,0.2838221381267658,1.0
2024-07-22,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,1,5809,タツタ電線,2.5697381572642604,-2.652519893899208,0.0
2024-07-22,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,2,5020,ＥＮＥＯＳホールディングス,1.6460527121406026,-1.1111111111111072,0.0
2024-07-23,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,1,3133,海帆,2.245667444677303,1.3745704467353903,1.0
2024-07-23,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,2,4179,ジーネクスト,1.526857552617228,-0.6968641114982632,0.0
2024-07-24,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,1,6937,古河電池,4.29508526353132,-1.0721944245889903,0.0
2024-07-24,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,2,6594,ニデック,2.1728427762697886,0.02778549597111102,1.0
2024-07-25,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,1,7213,レシップホールディングス,1.519667763373814,-2.2222222222222254,0.0
2024-07-25,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,2,6736,サン電子,1.2287684098892884,0.10362694300518616,1.0
2024-07-26,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,1,7074,トゥエンティーフォーセブン,1.4324354813532318,2.9962546816479474,1.0
2024-07-26,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,2,4095,日本パーカライジング,1.304211212968314,-0.5695687550854367,0.0
2024-07-29,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,1,5020,ＥＮＥＯＳホールディングス,1.5826735516117947,1.57014157014157,1.0
2024-07-29,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,2,4394,エクスモーション,1.5746073012595145,-0.1225490196078427,0.0
2024-07-30,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,1,8886,ウッドフレンズ,3.068864973467741,,
2024-07-30,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,2,4932,アルマード,0.7805275861137909,-1.5898251192368873,0.0
2024-07-31,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,1,4918,アイビー化粧品,1.468825269588089,0.5524861878453136,1.0
2024-07-31,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,2,7808,シー・エス・ランバー,1.450271383983953,0.45941807044409533,1.0
2025-04-01,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,1,1911,住友林業,1.52301017037213,-2.413043478260868,0.0
2025-04-01,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,2,6545,インターネットインフィニティー,1.335573406899732,3.14569536423841,1.0
2025-04-02,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,1,3923,ラクス,0.7736875754938211,0.2577319587628857,1.0
2025-04-02,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,2,9782,ディーエムエス,0.6290492009559009,-0.13778849466069554,0.0
2025-04-03,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,1,7638,ＮＥＷ ＡＲＴ ＨＯＬＤＩＮＧＳ,0.9823671675112333,2.024922118380057,1.0
2025-04-03,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,2,9211,エフ・コード,0.8709406801295317,2.0706455542021995,1.0
2025-04-04,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,1,7089,フォースタートアップス,1.5021818480130646,-2.200000000000002,0.0
2025-04-04,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,2,6594,ニデック,0.9477565567899899,-1.7124831004957208,0.0
2025-04-07,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,1,3121,マーチャント・バンカーズ,1.2075909958385471,-3.57142857142857,0.0
2025-04-07,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,2,146A,コロンビア・ワークス,1.1674912186425557,-0.9036144578313254,0.0
2025-04-08,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,1,6694,ズーム,0.6762788375488729,5.38336052202284,1.0
2025-04-08,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,2,3645,メディカルネット,0.6440411481577246,0.0,0.0
2025-04-09,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,1,1911,住友林業,1.4304612574806053,-3.397190293742014,0.0
2025-04-09,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,2,4183,三井化学,0.5814013320343137,-2.2265077138849954,0.0
2025-04-10,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,1,3758,アエリア,1.9041454762830985,0.92592592592593,1.0
2025-04-10,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,2,5290,ベルテクスコーポレーション,1.044572357546151,-3.6255411255411207,0.0
2025-04-11,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,1,8247,大和,1.5057816202121361,4.75000000000001,1.0
2025-04-11,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,2,9702,アイ・エス・ビー,0.8126743006048986,1.8883415435139606,1.0
2025-04-14,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,1,6118,アイダエンジニアリング,1.6460821427633712,4.756097560975614,1.0
2025-04-14,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,2,9075,福山通運,1.07379050540528,1.011560693641611,1.0
2025-04-22,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,1,3978,マクロミル,0.5529936696670258,-0.8553654743390315,0.0
2025-04-22,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,2,7472,鳥羽洋行,0.49905222946317274,0.8915304606240682,1.0
2025-04-23,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,1,4519,中外製薬,0.9325176333980223,-0.40111826911389814,0.0
2025-04-23,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,2,2437,Ｓｈｉｎｗａ Ｗｉｓｅ Ｈｏｌｄｉｎｇｓ,0.7742336598702786,1.538461538461533,1.0
2025-04-24,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,1,1878,大東建託,1.3433169499334832,-0.19243104554201862,0.0
2025-04-24,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,2,4317,レイ,0.9433807240367218,-2.314814814814814,0.0
2025-04-25,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,1,3064,ＭｏｎｏｔａＲＯ,0.5658832793887578,-0.2765996680804017,0.0
2025-04-25,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,2,4668,明光ネットワークジャパン,0.5629983445596232,0.27932960893854997,1.0
2025-04-30,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,1,5332,ＴＯＴＯ,1.894815537419809,3.23809523809524,1.0
2025-04-30,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,2,4578,大塚ホールディングス,1.0251396017056076,3.1124944419742118,1.0
2025-05-01,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,1,4526,理研ビタミン,1.5879035284574876,0.8658008658008587,1.0
2025-05-01,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,2,9206,スターフライヤー,1.3931737918126,1.9991840065279431,1.0
2025-05-08,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,1,4551,鳥居薬品,3.3085887053927565,-0.15748031496063408,0.0
2025-05-08,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,2,9878,セキド,1.5473333295961578,-1.86513629842181,0.0
2025-05-09,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,1,7451,三菱食品,2.477145721190682,0.15822784810126667,1.0
2025-05-09,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,2,9432,日本電信電話,1.255609492400087,0.3916449086162066,1.0
2025-05-12,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,1,2726,パルグループホールディングス,3.3299598104913044,-2.5367156208277675,0.0
2025-05-12,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,2,7846,パイロットコーポレーション,2.698612810468523,-0.975847767748228,0.0
2025-05-13,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,1,5976,高周波熱錬,2.171051892630353,0.0,0.0
2025-05-13,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,2,9006,京浜急行電鉄,2.003077519748406,-0.8191349934469239,0.0
2025-05-14,U03_AIPW_CATE_K2,U03_AIPW_CATE,2,1,6822,大井電気,1.4311614947778917,-2.271880819366856,0.0
