date,code,name,label,oc_return_pct,outcome_observed,source_complete,universe_source_complete,feature_source_max_date,candidate_price_source_max_date,oc_last,oc_mean_5,oc_mean_20,oc_mean_60,oc_win_20,oc_std_20,overnight_last,overnight_mean_20,overnight_mean_60,night_day_corr_60,xrank_atr14_pct,xrank_close_momentum_5,xrank_close_momentum_20,xrank_close_momentum_60,xrank_prior_close_location_20,family_score__g0_raked_logit,family_rank__g0_raked_logit,family_rank_pct__g0_raked_logit,family_score_z__g0_raked_logit,family_score_iqr__g0_raked_logit,family_score__g0_ridge_return,family_rank__g0_ridge_return,family_rank_pct__g0_ridge_return,family_score_z__g0_ridge_return,family_score_iqr__g0_ridge_return,family_score__g0_hgb_rank,family_rank__g0_hgb_rank,family_rank_pct__g0_hgb_rank,family_score_z__g0_hgb_rank,family_score_iqr__g0_hgb_rank,family_score__g0_extra_trees_top_quintile,family_rank__g0_extra_trees_top_quintile,family_rank_pct__g0_extra_trees_top_quintile,family_score_z__g0_extra_trees_top_quintile,family_score_iqr__g0_extra_trees_top_quintile,model_rank,local_margin_iqr,top_tail_slope_iqr,anchor_score_tail_z,anchor_rank_percentile,anchor_score_iqr,slot_is_rank2,family_rank_percentile_mean,family_rank_percentile_std,family_rank_percentile_min,family_top2_vote_rate,family_top5_vote_rate,family_rank_correlation_mean,anchor_model_score,family_model_count,base_model_train_end,base_model_train_sessions,prior_selection_count_5,prior_selection_count_20,sessions_since_selected,last_selected_net_pct,consecutive_selection,anchor_score_change_since_selected,anchor_score_age_sessions,repeat_feature_source_max_date,gate_id,predicted_net_mean_pct,predicted_negative_part_pct,trade_utility_pct,trade_decision,meta_train_end,meta_train_sessions,executed,gross_sleeve_return_pct,net_sleeve_return_pct_20bp,net_sleeve_return_pct_40bp,trade_reason
2024-07-08,6151,日東⼯器,0.0,-3.8224956063268922,True,True,True,2024-07-05,2024-07-05,-0.8444444444444477,-1.9350469114797655,0.12221210692755005,0.5254366197322502,0.7,1.9009062858128856,0.0,-0.2048594604484916,-0.3854363543706239,-0.0820466701400585,0.47274882,-0.9632701,-0.6516588,0.45616114,-0.80450237,0.5359583403334218,1,1.0,3.062288016766342,0.011182739956263843,0.22516429097992613,6,0.9984615384615385,2.624010719688976,0.08091494897318977,0.06963415131617111,41,0.9876923076923076,1.160538856857011,0.05165930789378704,0.573027698474956,690,0.788,0.46745693523542814,0.16479452870725414,1,0.2272189530771689,0.3717783530202816,3.062288016766342,1.0,0.011182739956263843,0.0,0.9435384615384617,0.08992528127850226,0.788,0.25,0.25,0.41961245703884525,0.5359583403334218,4,2024-06-28,60,1.0,1.0,3.0,-4.5404972608512395,0.0,-0.007263876626205534,3.0,2024-07-03,forced_top2,,,,True,,,True,-1.9112478031634461,-2.011247803163446,-2.111247803163446,utility_positive
2024-07-08,7932,ニッピ,0.0,-4.248861911987856,True,True,True,2024-07-05,2024-07-05,-3.2786885245901676,-2.7601163227867676,0.1508212672759762,0.1462320860256696,0.55,2.8580570974956014,1.2066365007541435,0.454101741889541,0.13198815197630479,-0.017142604347360552,0.8157583,-0.9911137,0.7908768,0.75829387,-0.43661138,0.5334174098680253,2,0.9996923076923077,2.8350690636891733,0.011182739956263843,0.2386404184675252,3,0.9993846153846154,2.7905575402531744,0.08091494897318977,0.03504866997653352,724,0.7775384615384615,0.49104708955059856,0.05165930789378704,0.6378763802172297,52,0.9843076923076923,0.8609692821014625,0.16479452870725414,2,0.03886688435359104,0.3717783530202816,2.8350690636891733,0.9996923076923077,0.011182739956263843,1.0,0.9402307692307692,0.09413609058323943,0.7775384615384615,0.25,0.5,0.41961245703884525,0.5334174098680253,4,2024-06-28,60,1.0,1.0,1.0,-3.4786885245901678,1.0,-0.002469376359211628,1.0,2024-07-05,forced_top2,,,,True,,,True,-2.124430955993928,-2.224430955993928,-2.324430955993928,utility_positive
2024-07-09,6151,日東⼯器,1.0,0.22841480127913094,True,True,True,2024-07-08,2024-07-08,-3.8224956063268922,-2.650081894245555,-0.09799544743801178,0.4160552827037251,0.65,2.0905206205061506,2.0170327207530203,-0.009626788414352494,-0.35262080982640776,-0.1914583823628725,0.5880438,-0.9857946,-0.5933708,0.19064535,-0.95501626,0.5456305336909895,1,1.0,4.028970805324536,0.011323131417397603,0.33516000334664503,2,0.9996928746928747,4.052023991494649,0.08150475685422132,0.06911072027510495,44,0.9867936117936118,1.2050127213011246,0.051330747752137584,0.6018084575611965,407,0.8753071253071253,0.6697581967207773,0.16178590529251707,1,0.005865521669506795,1.5126420405322085,4.028970805324536,1.0,0.011323131417397603,0.0,0.965448402948403,0.05231530507251521,0.8753071253071253,0.5,0.5,0.4050870805792632,0.5456305336909895,4,2024-06-28,60,2.0,2.0,1.0,-4.022495606326892,1.0,0.009672193357567638,1.0,2024-07-08,forced_top2,,,,True,,,True,0.11420740063956547,0.014207400639565465,-0.08579259936043454,utility_positive
2024-07-09,173A,ハンモック,0.0,-1.9466474405191114,True,True,True,2024-07-08,2024-07-08,-0.21913805697589828,-0.20016019879132135,-0.09362680290941569,-0.6624461049714951,0.5,1.9369018607910689,0.0,0.09492624590881182,-0.04622496591425007,-0.11552736063321024,0.86327314,-0.109203905,-0.32110092,,-0.250074,0.545564117618294,2,0.9996928746928747,4.023105283655029,0.011323131417397603,0.3132255874209885,4,0.9990786240786241,3.7829057611944448,0.08150475685422132,-0.03504326773560369,2701,0.17076167076167081,-0.8240632725581569,0.051330747752137584,0.6032501282861894,390,0.8805282555282555,0.6786691752289873,0.16178590529251707,2,0.06130864089483644,1.5126420405322085,4.023105283655029,0.9996928746928747,0.011323131417397603,1.0,0.7625153562653563,0.3450778258688747,0.17076167076167081,0.25,0.5,0.4050870805792632,0.545564117618294,4,2024-06-28,60,0.0,0.0,,,0.0,,,,forced_top2,,,,True,,,True,-0.9733237202595557,-1.0733237202595558,-1.1733237202595557,utility_positive
2024-07-10,9418,Ｕ−ＮＥＸＴ ＨＯＬＤＩＮＧＳ,1.0,1.4101057579318343,True,True,True,2024-07-09,2024-07-09,-7.658643326039383,-1.3663730620707226,-0.2696656236489942,-0.029758787984611765,0.5,2.314624351442865,-0.6521739130434745,-0.31726480636305904,-0.1380692245689889,0.030790801242427956,0.76229995,-0.9697688,-0.94665086,-0.67694134,-0.951393,0.5407772556262447,1,1.0,3.9940565013043217,0.010529730328841636,0.29389330412132253,1,1.0,3.792494840705485,0.07987674154782234,0.05049828914244293,142,0.9566687154271666,0.9147408456568827,0.05031963838285408,0.6269954491109877,117,0.9643515673017824,0.8180330164727887,0.16357454455688863,1,0.7094848049962561,0.7303995606332063,3.9940565013043217,1.0,0.010529730328841636,0.0,0.9802550706822373,0.019930893366313467,0.9566687154271666,0.5,0.5,0.34943161214648416,0.5407772556262447,4,2024-06-28,60,0.0,0.0,,,0.0,,,,forced_top2,,,,True,,,True,0.7050528789659172,0.6050528789659172,0.5050528789659172,utility_positive
2024-07-10,3961,シルバーエッグ・テクノロジー,0.0,-0.19860973187686426,True,True,True,2024-07-09,2024-07-09,-4.003813155386082,-1.5293720141405103,-0.16074607323068527,0.3056101525265125,0.5,2.508200008442708,0.0,-0.2676182101564911,-0.20568039743224056,-0.17071643905977846,0.8079431,-0.9626556,-0.9122703,0.19561352,-0.7981624,0.5333065719572233,2,0.9996926859250154,3.2845716963080656,0.010529730328841636,0.23926916650787788,3,0.9993853718500307,3.10863948362709,0.07987674154782234,0.05086984713748084,137,0.9582052858020897,0.922124801642634,0.05031963838285408,0.6239891580847775,140,0.9572833435771358,0.7996542948058324,0.16357454455688863,2,0.2716196511907481,0.7303995606332063,3.2845716963080656,0.9996926859250154,0.010529730328841636,1.0,0.978641671788568,0.02090018148598487,0.9572833435771358,0.25,0.5,0.34943161214648416,0.5333065719572233,4,2024-06-28,60,0.0,0.0,,,0.0,,,,forced_top2,,,,True,,,True,-0.09930486593843213,-0.19930486593843214,-0.29930486593843214,utility_positive
2024-07-11,9070,トナミホールディングス,1.0,0.1686340640809414,True,True,True,2024-07-10,2024-07-10,-6.842923794712286,-1.4596834912625645,0.7210166792293776,0.27918557730558813,0.6,3.040046126456385,0.0,-0.30625557513116797,0.13333266971527016,-0.23738094904708415,0.85316753,-0.97750145,0.62995857,0.875074,-0.18886915,0.5444195428874686,1,1.0,3.9383100406058755,0.011234859215527249,0.3478142533465,1,1.0,4.351644092611415,0.07869608915826258,0.05671730053697686,124,0.9622351857537611,0.9857593247913038,0.05089309690168802,0.642868769634081,44,0.986797666564323,0.9028649425416566,0.16488628731681154,1,0.36991808081986405,0.8588986287239165,3.9383100406058755,1.0,0.011234859215527249,0.0,0.987258213079521,0.01541971357947487,0.9622351857537611,0.5,0.5,0.43840885165885846,0.5444195428874686,4,2024-06-28,60,0.0,0.0,,,0.0,,,,forced_top2,,,,True,,,True,0.0843170320404707,-0.01568296795952931,-0.11568296795952931,utility_positive
2024-07-11,2437,Ｓｈｉｎｗａ Ｗｉｓｅ Ｈｏｌｄｉｎｇｓ,0.0,-2.570694087403602,True,True,True,2024-07-10,2024-07-10,-6.601466992665039,-0.8126189462389253,-0.4257957972634645,0.0736566078239298,0.45,2.2988811281531376,2.2499999999999964,-0.7885418667671333,-0.2736733036747709,-0.021093669128184042,0.9153345,-1.0,-0.991119,-0.77264655,-0.91415036,0.5402635653281794,2,0.9996929689898679,3.568391959786011,0.011234859215527249,0.31974033757996695,2,0.9996929689898679,3.9949057074284524,0.07869608915826258,0.018946509016434823,1180,0.6380104390543445,0.24359990003660298,0.05089309690168802,0.6273981152865226,124,0.9622351857537611,0.8090387390452238,0.16488628731681154,2,0.08474607940292107,0.8588986287239165,3.568391959786011,0.9996929689898679,0.011234859215527249,1.0,0.8999078906969603,0.15197786893643198,0.6380104390543445,0.5,0.5,0.43840885165885846,0.5402635653281794,4,2024-06-28,60,0.0,0.0,,,0.0,,,,forced_top2,,,,True,,,True,-1.285347043701801,-1.3853470437018012,-1.485347043701801,utility_positive
2024-07-12,175A,Ｗｉｌｌ Ｓｍａｒｔ,1.0,1.2658227848101333,True,True,True,2024-07-11,2024-07-11,1.6894609814963824,0.09404771985625385,0.17453138535222465,-0.16643138736061952,0.55,1.960517703104328,-1.5835312747426777,-0.17625720548331117,-0.11975761383792173,-0.5500345583840747,0.71445495,-0.21919431,-0.5183649,,-0.6072275,0.5406326101501301,1,1.0,3.6003755286298667,0.011488424337924852,0.24414738197185054,3,0.9993838570548367,2.9317129105550612,0.08514254008953676,0.003697994903620374,1656,0.4901417128773875,-0.017722553692155193,0.05121940439074603,0.5900456054172473,525,0.8385705483672212,0.5998640433198417,0.16040265835420586,1,0.008561763785898185,0.9272995778040608,3.6003755286298667,1.0,0.011488424337924852,0.0,0.8320240295748614,0.20805745232574865,0.4901417128773875,0.25,0.5,0.4039924652470841,0.5406326101501301,4,2024-06-28,60,0.0,0.0,,,0.0,,,,forced_top2,,,,True,,,True,0.6329113924050667,0.5329113924050667,0.43291139240506665,utility_positive
2024-07-12,2788,アップルインターナショナル,1.0,1.2891344383057168,True,True,True,2024-07-11,2024-07-11,-7.731092436974785,-1.565377698368466,-0.035870410073630586,0.19071943619930992,0.5,2.6069287319351098,0.0,0.061811464751290644,0.41759853585847695,0.17771489712266067,0.721564,-0.9549763,-0.48163506,0.9496296,-0.8021327,0.5405342489746766,2,0.9996919285274184,3.5918137648439683,0.011488424337924852,0.2809896070833376,2,0.9996919285274184,3.3644252194989033,0.08514254008953676,0.060911309250978055,68,0.9793592113370302,1.0993016489105325,0.05121940439074603,0.6219741357220026,148,0.9547134935304991,0.7989164195856375,0.16040265835420586,2,0.02776666544686794,0.9272995778040608,3.5918137648439683,0.9996919285274184,0.011488424337924852,1.0,0.9833641404805915,0.01850737929251461,0.9547134935304991,0.5,0.5,0.4039924652470841,0.5405342489746766,4,2024-06-28,60,0.0,0.0,,,0.0,,,,forced_top2,,,,True,,,True,0.6445672191528584,0.5445672191528584,0.4445672191528584,utility_positive
2024-07-16,5957,日東精⼯,0.0,-1.0954616588419452,True,True,True,2024-07-12,2024-07-12,-10.098176718092567,-0.02846348553545468,0.06903732850624955,-0.044376167797377325,0.45,3.0824794782445712,3.4833091436865082,0.5048158475678932,0.18650914553659137,0.051123253016304236,0.77988166,0.87514794,0.76035506,0.32366863,-0.2923077,0.5293605150319826,1,1.0,2.957230971554939,0.011823929503929353,0.218651676117255,2,0.9996916435399321,2.6613209861258533,0.1014325315003894,-0.07512812234424068,3045,0.06136293555349981,-1.4065773650755578,0.05469563238271383,0.6118599963540559,248,0.923835954363244,0.7394411032257087,0.16045414987534723,1,0.08910786314625242,0.40835165058388784,2.957230971554939,1.0,0.011823929503929353,0.0,0.7462226333641689,0.396619713459171,0.06136293555349981,0.5,0.5,0.2758159540372411,0.5293605150319826,4,2024-06-28,60,0.0,0.0,,,0.0,,,,forced_top2,,,,True,,,True,-0.5477308294209726,-0.6477308294209726,-0.7477308294209726,utility_positive
2024-07-16,8938,グローム・ホールディングス,1.0,3.2727272727272716,True,True,True,2024-07-12,2024-07-12,0.3654080389768666,-0.3551906492323549,1.3020199480663188,0.7474647930833659,0.75,2.2845357810246365,0.0,-0.24648031762962316,-0.2269553032883822,-0.0866489708604635,0.88816565,-0.8011834,0.96035504,0.8994083,0.5094675,0.5283069099398955,2,0.9996916435399321,2.868123108408687,0.011823929503929353,0.15384941031695867,12,0.9966080789392537,2.0224503512147303,0.1014325315003894,0.060310762963995054,61,0.9814986123959297,1.0696511637500865,0.05469563238271383,0.6608270523851889,6,0.9984582176996608,1.044618975341664,0.16045414987534723,2,0.11894136500734316,0.40835165058388784,2.868123108408687,0.9996916435399321,0.011823929503929353,1.0,0.9940641381436941,0.007337247852871924,0.9814986123959297,0.25,0.25,0.2758159540372411,0.5283069099398955,4,2024-06-28,60,0.0,0.0,,,0.0,,,,forced_top2,,,,True,,,True,1.6363636363636358,1.5363636363636357,1.4363636363636358,utility_positive
2024-07-17,7807,幸和製作所,0.0,-2.4207011686143587,True,True,True,2024-07-16,2024-07-16,-9.316770186335399,-0.6643633658823012,0.2512865070082582,0.30931826092586373,0.7,2.743431245665625,-2.2761760242792084,-0.7776616174467611,-0.4701978313477062,-0.1506040059184037,0.7485918,-0.98339754,-0.95612216,-0.7895049,-0.94367033,0.5551301636935987,1,1.0,5.249239718090174,0.010866842187140291,0.3679373674841809,2,0.9996911673872761,4.516018407810405,0.08607213425070703,0.0531556927429063,226,0.9305126621371217,0.8458736703454021,0.048118704367684804,0.6336029846281804,65,0.9802347127856702,0.8390555795656621,0.16575527736735984,1,0.2726325750215523,2.0990353903320487,5.249239718090174,1.0,0.010866842187140291,0.0,0.977609635577517,0.02834580393828628,0.9305126621371217,0.5,0.5,0.30672482169610155,0.5551301636935987,4,2024-06-28,60,0.0,0.0,,,0.0,,,,forced_top2,,,,True,,,True,-1.2103505843071793,-1.3103505843071794,-1.4103505843071793,utility_positive
2024-07-17,4434,サーバーワークス,1.0,2.6470588235294024,True,True,True,2024-07-16,2024-07-16,-13.471502590673579,-2.2091392451696024,-1.05779199673208,0.08780434007010912,0.5,3.7563414908500654,14.54005934718101,1.3837642434117599,0.5934006025497068,-0.5791116266257944,0.9069078,0.01334124,0.066113256,0.9359621,-0.4645716,0.5521675085257658,2,0.9996911673872761,4.976607143068622,0.010866842187140291,0.47630717064637423,1,1.0,5.775076337599141,0.08607213425070703,-0.040974654719107245,2849,0.12044471896232245,-1.1103375098797432,0.048118704367684804,0.6296680032735841,86,0.9737492279184682,0.8153158747605154,0.16575527736735984,2,0.8405224516237721,2.0990353903320487,4.976607143068622,0.9996911673872761,0.010866842187140291,1.0,0.7734712785670167,0.3771755706158203,0.12044471896232245,0.5,0.5,0.30672482169610155,0.5521675085257658,4,2024-06-28,60,0.0,0.0,,,0.0,,,,forced_top2,,,,True,,,True,1.3235294117647012,1.223529411764701,1.1235294117647012,utility_positive
