candidate_id,date,model_rank,code,name,model_score,label,oc_return_pct
C00_DAILY_RANK_RIDGE,2024-08-02,1,3673,ブロードリーフ,0.12039138946063144,0.0,-3.0411449016100156
C00_DAILY_RANK_RIDGE,2024-08-02,2,8139,ナガホリ,0.11745622828306847,0.0,0.0
C00_DAILY_RANK_RIDGE,2024-08-05,1,9996,サトー商会,0.1098031984518249,1.0,8.002602472348741
C00_DAILY_RANK_RIDGE,2024-08-05,2,6754,アンリツ,0.10884435309483748,0.0,-3.919191919191911
C00_DAILY_RANK_RIDGE,2024-08-06,1,9162,ブリーチ,0.11101872418584759,0.0,0.0
C00_DAILY_RANK_RIDGE,2024-08-06,2,4496,コマースＯｎｅホールディングス,0.10333149073595917,1.0,12.53968253968254
C00_DAILY_RANK_RIDGE,2024-08-07,1,4814,ネクストウェア,0.09109705935528571,1.0,4.8387096774193505
C00_DAILY_RANK_RIDGE,2024-08-07,2,7043,アルー,0.08152433365592605,1.0,2.836004932182501
C00_DAILY_RANK_RIDGE,2024-08-08,1,7043,アルー,0.08292729834307616,1.0,0.3597122302158251
C00_DAILY_RANK_RIDGE,2024-08-08,2,1997,暁飯島⼯業,0.05036526499101899,1.0,3.0056355666875367
C00_DAILY_RANK_RIDGE,2024-08-09,1,7043,アルー,0.1009805989629169,0.0,0.0
C00_DAILY_RANK_RIDGE,2024-08-09,2,8139,ナガホリ,0.08019605902807374,0.0,-3.1884057971014457
C00_DAILY_RANK_RIDGE,2024-08-13,1,7043,アルー,0.12339090277875478,0.0,-1.8495684340320562
C00_DAILY_RANK_RIDGE,2024-08-13,2,8139,ナガホリ,0.11927044327958916,1.0,0.5098324836125379
C00_DAILY_RANK_RIDGE,2024-08-14,1,7043,アルー,0.16623799455071672,1.0,3.409090909090917
C00_DAILY_RANK_RIDGE,2024-08-14,2,8139,ナガホリ,0.13652231826171482,0.0,0.0
C00_DAILY_RANK_RIDGE,2024-08-15,1,8139,ナガホリ,0.13301596307853863,0.0,-1.1594202898550732
C00_DAILY_RANK_RIDGE,2024-08-15,2,7043,アルー,0.12648554580564111,0.0,-2.5547445255474477
C00_DAILY_RANK_RIDGE,2024-08-16,1,7043,アルー,0.15073621782007132,0.0,-0.4987531172069848
C00_DAILY_RANK_RIDGE,2024-08-16,2,8139,ナガホリ,0.1367775789610717,1.0,0.8046817849304944
C00_DAILY_RANK_RIDGE,2024-08-19,1,7043,アルー,0.12453494762622991,0.0,-0.5031446540880502
C00_DAILY_RANK_RIDGE,2024-08-19,2,8139,ナガホリ,0.12280241400716953,1.0,1.7492711370262315
C00_DAILY_RANK_RIDGE,2024-08-20,1,7043,アルー,0.12095409148753983,0.0,-0.37641154328732496
C00_DAILY_RANK_RIDGE,2024-08-20,2,3804,システム ディ,0.09655587683925429,,
C00_DAILY_RANK_RIDGE,2024-08-21,1,7043,アルー,0.11042624735648104,1.0,0.6369426751592355
C00_DAILY_RANK_RIDGE,2024-08-21,2,8139,ナガホリ,0.10793723595373748,1.0,0.28571428571428914
C00_DAILY_RANK_RIDGE,2024-08-22,1,7043,アルー,0.11447194612487355,0.0,-0.37783375314861534
C00_DAILY_RANK_RIDGE,2024-08-22,2,5905,日本製罐,0.10087125431835978,1.0,3.3333333333333437
C00_DAILY_RANK_RIDGE,2024-08-23,1,7043,アルー,0.11054243217387476,0.0,-1.4981273408239737
C00_DAILY_RANK_RIDGE,2024-08-23,2,8247,大和,0.0877729743933172,1.0,0.9195402298850519
C00_DAILY_RANK_RIDGE,2024-08-26,1,7043,アルー,0.09927545830801399,1.0,0.25316455696202667
C00_DAILY_RANK_RIDGE,2024-08-26,2,3738,ティーガイア,0.09820506892317168,0.0,-1.331557922769644
C00_DAILY_RANK_RIDGE,2024-08-27,1,3738,ティーガイア,0.10347447047989847,1.0,1.206434316353877
C00_DAILY_RANK_RIDGE,2024-08-27,2,8871,ゴールドクレスト,0.0967912356260714,1.0,0.3517411185367525
C00_DAILY_RANK_RIDGE,2024-08-28,1,9914,植松商会,0.11778019123780348,,
C00_DAILY_RANK_RIDGE,2024-08-28,2,7043,アルー,0.1006629329597291,0.0,-0.37974683544304
C00_DAILY_RANK_RIDGE,2024-08-29,1,2736,フェスタリアホールディングス,0.12411280083440793,0.0,-0.7027406886858767
C00_DAILY_RANK_RIDGE,2024-08-29,2,9914,植松商会,0.11603566561445794,1.0,0.28571428571428914
C00_DAILY_RANK_RIDGE,2024-08-30,1,3991,ウォンテッドリー,0.12020726271175279,0.0,-0.42016806722688926
C00_DAILY_RANK_RIDGE,2024-08-30,2,3738,ティーガイア,0.10682117805054764,0.0,-0.6784260515603768
C00_DAILY_RANK_RIDGE,2024-09-02,1,4445,リビン・テクノロジーズ,0.14432877946958053,0.0,-0.43266630611140666
C00_DAILY_RANK_RIDGE,2024-09-02,2,3991,ウォンテッドリー,0.12338380859959097,0.0,-0.5922165820642977
C00_DAILY_RANK_RIDGE,2024-09-03,1,3092,ＺＯＺＯ,0.11994833425862364,1.0,3.397947548460656
C00_DAILY_RANK_RIDGE,2024-09-03,2,4445,リビン・テクノロジーズ,0.11770190713092034,1.0,1.5752308527973824
C00_DAILY_RANK_RIDGE,2024-09-04,1,7514,ヒマラヤ,0.11101178363608599,1.0,0.22446689113355678
C00_DAILY_RANK_RIDGE,2024-09-04,2,8167,リテールパートナーズ,0.10737863298011646,0.0,-0.07215007215006786
C00_DAILY_RANK_RIDGE,2024-09-05,1,3436,ＳＵＭＣＯ,0.10059751620357057,0.0,-0.8289124668435011
C00_DAILY_RANK_RIDGE,2024-09-05,2,6190,フェニックスバイオ,0.09705542618865456,0.0,0.0
C00_DAILY_RANK_RIDGE,2024-09-06,1,4445,リビン・テクノロジーズ,0.10913134766077667,0.0,-0.38461538461538325
C00_DAILY_RANK_RIDGE,2024-09-06,2,7689,コパ・コーポレーション,0.10768795898063196,1.0,0.16207455429497752
C00_DAILY_RANK_RIDGE,2024-09-09,1,7689,コパ・コーポレーション,0.10909323969218185,1.0,1.5050167224080369
C00_DAILY_RANK_RIDGE,2024-09-09,2,7138,ＴＯＲＩＣＯ,0.10567431850137796,1.0,4.3010752688172005
C00_DAILY_RANK_RIDGE,2024-09-10,1,7273,イクヨ,0.12658666347023426,,
C00_DAILY_RANK_RIDGE,2024-09-10,2,7689,コパ・コーポレーション,0.10472551770150429,0.0,-1.1419249592169667
C00_DAILY_RANK_RIDGE,2024-09-11,1,4445,リビン・テクノロジーズ,0.11859104797744408,1.0,1.1148272017837302
