model_name,portfolio_top_k,date,code,name,model_rank,model_score,label,oc_return_pct,outcome_observed,source_complete,universe_source_complete,universe_source_date
current_logit,1,2025-02-17,4267,ライトワークス,1,0.556686176514274,1.0,3.5450516986706093,True,True,True,2025-02-14
current_logit,1,2025-02-18,3238,セントラル総合開発,1,0.544620992293832,1.0,1.0845986984815648,True,True,True,2025-02-17
current_logit,1,2025-02-19,4267,ライトワークス,1,0.5446610507217834,1.0,1.1251758087201136,True,True,True,2025-02-18
current_logit,1,2025-02-20,4267,ライトワークス,1,0.541086438365692,1.0,1.1716057891109521,True,True,True,2025-02-19
current_logit,1,2025-02-21,4267,ライトワークス,1,0.5421371078589712,1.0,1.4685314685314754,True,True,True,2025-02-20
current_logit,1,2025-02-25,4267,ライトワークス,1,0.5476324445701026,1.0,2.557014512785072,True,True,True,2025-02-21
current_logit,1,2025-02-26,7043,アルー,1,0.5469306919351345,0.0,-0.14224751066855834,True,True,True,2025-02-25
current_logit,1,2025-02-27,4267,ライトワークス,1,0.5474582862517987,0.0,-1.888020833333337,True,True,True,2025-02-26
current_logit,1,2025-02-28,4267,ライトワークス,1,0.5509294039990257,0.0,-0.9986684420772329,True,True,True,2025-02-27
current_logit,1,2025-03-03,7043,アルー,1,0.5490957301641848,0.0,0.0,True,True,True,2025-02-28
current_logit,1,2025-03-04,4267,ライトワークス,1,0.5482678802638254,0.0,-1.4814814814814836,True,True,True,2025-03-03
current_logit,1,2025-03-05,7043,アルー,1,0.5496451657878532,0.0,-2.2253129346314293,True,True,True,2025-03-04
current_logit,1,2025-03-06,7043,アルー,1,0.5509518433108472,0.0,0.0,True,True,True,2025-03-05
current_logit,1,2025-03-07,4783,ＮＣＤ,1,0.5459131545719834,0.0,-4.134650567142339,True,True,True,2025-03-06
current_logit,1,2025-03-10,4783,ＮＣＤ,1,0.5571387674465327,0.0,-0.03844675124952124,True,True,True,2025-03-07
current_logit,1,2025-03-11,4783,ＮＣＤ,1,0.5472238895073158,1.0,3.0604133545309997,True,True,True,2025-03-10
current_logit,1,2025-03-12,9312,ケイヒン,1,0.5446377122887096,0.0,-0.39113428943937656,True,True,True,2025-03-11
current_logit,1,2025-03-13,4783,ＮＣＤ,1,0.5450915261182806,0.0,-2.5522041763341052,True,True,True,2025-03-12
current_logit,1,2025-03-14,4783,ＮＣＤ,1,0.5495495337881353,1.0,0.674870980547837,True,True,True,2025-03-13
current_logit,1,2025-03-17,4356,応用技術,1,0.5473242652496277,1.0,0.25706940874035134,True,True,True,2025-03-14
current_logit,1,2025-03-18,4356,応用技術,1,0.5462094577898148,1.0,0.3205128205128194,True,True,True,2025-03-17
current_logit,1,2025-03-19,7266,今仙電機製作所,1,0.5470547020621316,1.0,3.703703703703698,True,True,True,2025-03-18
current_logit,1,2025-03-21,4356,応用技術,1,0.5488562565262214,0.0,-0.32030749519538215,True,True,True,2025-03-19
current_logit,1,2025-03-24,4356,応用技術,1,0.5494191252794058,0.0,-0.25889967637540146,True,True,True,2025-03-21
current_logit,1,2025-03-25,7043,アルー,1,0.5531016855471745,1.0,3.6308623298033194,True,True,True,2025-03-24
current_logit,1,2025-03-26,7266,今仙電機製作所,1,0.5443892474766179,1.0,0.45801526717557106,True,True,True,2025-03-25
current_logit,1,2025-03-27,7266,今仙電機製作所,1,0.5462214945616234,0.0,-1.0703363914373099,True,True,True,2025-03-26
current_logit,1,2025-03-28,7043,アルー,1,0.5491777999978671,1.0,1.026392961876832,True,True,True,2025-03-27
current_logit,1,2025-03-31,7813,プラッツ,1,0.5571590676538231,1.0,0.4398826979472137,True,True,True,2025-03-28
current_logit,2,2025-01-06,4267,ライトワークス,1,0.5380260783637861,0.0,0.0,True,True,True,2024-12-30
current_logit,2,2025-01-06,6098,リクルートホールディングス,2,0.5360322843791128,0.0,-3.6656236030397804,True,True,True,2024-12-30
current_logit,2,2025-01-07,6226,守⾕輸送機⼯業,1,0.537493761212072,1.0,0.039308176100627534,True,True,True,2025-01-06
current_logit,2,2025-01-07,6098,リクルートホールディングス,2,0.5373984338714304,1.0,0.9417040358744355,True,True,True,2025-01-06
current_logit,2,2025-01-08,5161,⻄川ゴム⼯業,1,0.5298462704742277,1.0,0.6263982102908239,True,True,True,2025-01-07
current_logit,2,2025-01-08,9362,兵機海運,2,0.5289178763365254,0.0,-0.3942181340341633,True,True,True,2025-01-07
current_logit,2,2025-01-09,9362,兵機海運,1,0.5343384795776746,1.0,1.715039577836408,True,True,True,2025-01-08
current_logit,2,2025-01-09,7205,日野自動車,2,0.5336747838795778,0.0,-2.6848105921294385,True,True,True,2025-01-08
current_logit,2,2025-01-10,7730,マニー,1,0.545663992114846,0.0,-2.0689655172413834,True,True,True,2025-01-09
current_logit,2,2025-01-10,7205,日野自動車,2,0.5351141505384936,0.0,-2.3075468129374,True,True,True,2025-01-09
current_logit,2,2025-01-14,4783,ＮＣＤ,1,0.5335528750483667,1.0,2.5123715264560254,True,True,True,2025-01-10
current_logit,2,2025-01-14,1803,清水建設,2,0.5323167176411139,0.0,-0.35545023696682554,True,True,True,2025-01-10
current_logit,2,2025-01-15,6857,アドバンテスト,1,0.5349031909300738,0.0,-3.2258064516129004,True,True,True,2025-01-14
current_logit,2,2025-01-15,4343,イオンファンタジー,2,0.5345838780467647,1.0,1.1829652996845352,True,True,True,2025-01-14
current_logit,2,2025-01-16,4429,リックソフト,1,0.562251029121439,0.0,-4.30622009569378,True,True,True,2025-01-15
current_logit,2,2025-01-16,245A,ＩＮＧＳ,2,0.5513323327172235,0.0,-6.5424806905951876,True,True,True,2025-01-15
current_logit,2,2025-01-17,3238,セントラル総合開発,1,0.5345035310703368,0.0,-0.20920502092049986,True,True,True,2025-01-16
current_logit,2,2025-01-17,8141,新光商事,2,0.5315086343936611,0.0,-0.3894839337877265,True,True,True,2025-01-16
current_logit,2,2025-01-20,3976,シャノン,1,0.5356570945827979,1.0,3.5196687370600444,True,True,True,2025-01-17
current_logit,2,2025-01-20,2986,ＬＡホールディングス,2,0.5327031062356138,1.0,4.496402877697836,True,True,True,2025-01-17
current_logit,2,2025-01-21,4267,ライトワークス,1,0.5326510870121706,1.0,0.7148530579825341,True,True,True,2025-01-20
current_logit,2,2025-01-21,3238,セントラル総合開発,2,0.5291028060883021,1.0,1.7057569296375252,True,True,True,2025-01-20
current_logit,2,2025-01-22,4267,ライトワークス,1,0.5362431842017902,1.0,2.2961203483768733,True,True,True,2025-01-21
current_logit,2,2025-01-22,8066,三⾕商事,2,0.533382263910539,1.0,0.33653846153847145,True,True,True,2025-01-21
current_logit,2,2025-01-23,5851,リョービ,1,0.5349366609037962,0.0,-0.8646779074794608,True,True,True,2025-01-22
current_logit,2,2025-01-23,8066,三⾕商事,2,0.532516569027007,1.0,0.6366307541625815,True,True,True,2025-01-22
current_logit,2,2025-01-24,7205,日野自動車,1,0.5411913712385397,0.0,-0.738007380073813,True,True,True,2025-01-23
current_logit,2,2025-01-24,8066,三⾕商事,2,0.5373454254809579,1.0,0.048661800486615725,True,True,True,2025-01-23
current_logit,2,2025-01-27,8066,三⾕商事,1,0.5356369892892837,0.0,-3.121951219512198,True,True,True,2025-01-24
current_logit,2,2025-01-27,5851,リョービ,2,0.5343598740237261,0.0,-0.04347826086956719,True,True,True,2025-01-24
current_logit,2,2025-01-28,8066,三⾕商事,1,0.5427698869080547,1.0,1.1657374556512945,True,True,True,2025-01-27
current_logit,2,2025-01-28,4267,ライトワークス,2,0.5359908589339644,1.0,2.499999999999991,True,True,True,2025-01-27
current_logit,2,2025-01-29,4272,日本化薬,1,0.5369174297072423,0.0,-0.27407987470634554,True,True,True,2025-01-28
current_logit,2,2025-01-29,6875,メガチップス,2,0.5362491167400789,1.0,0.8561643835616417,True,True,True,2025-01-28
current_logit,2,2025-01-30,4267,ライトワークス,1,0.547879794963033,1.0,0.897226753670477,True,True,True,2025-01-29
current_logit,2,2025-01-30,8066,三⾕商事,2,0.5426258527781244,1.0,1.2506513809275699,True,True,True,2025-01-29
current_logit,2,2025-01-31,4267,ライトワークス,1,0.5441865784840124,1.0,2.3443815683104274,True,True,True,2025-01-30
current_logit,2,2025-01-31,2997,ストレージ王,2,0.5421759065724436,0.0,-1.6913319238900604,True,True,True,2025-01-30
current_logit,2,2025-02-03,6547,グリーンズ,1,0.5449475058498301,1.0,0.7669365146996121,True,True,True,2025-01-31
current_logit,2,2025-02-03,4267,ライトワークス,2,0.5445452750709473,1.0,1.2244897959183598,True,True,True,2025-01-31
current_logit,2,2025-02-04,4267,ライトワークス,1,0.5507823421888163,1.0,1.5322580645161343,True,True,True,2025-02-03
current_logit,2,2025-02-04,7806,ＭＴＧ,2,0.5440326370107017,0.0,-1.488569909622539,True,True,True,2025-02-03
current_logit,2,2025-02-05,4267,ライトワークス,1,0.5478215357425908,1.0,3.494837172359011,True,True,True,2025-02-04
current_logit,2,2025-02-05,6547,グリーンズ,2,0.5442077751634352,0.0,-2.719932001699954,True,True,True,2025-02-04
current_logit,2,2025-02-06,6547,グリーンズ,1,0.5453407670806601,1.0,2.365308804205002,True,True,True,2025-02-05
current_logit,2,2025-02-06,4267,ライトワークス,2,0.5439812092734922,0.0,-1.8461538461538418,True,True,True,2025-02-05
current_logit,2,2025-02-07,4267,ライトワークス,1,0.5510300420974485,1.0,0.6304176516942483,True,True,True,2025-02-06
current_logit,2,2025-02-07,3800,ユニリタ,2,0.5390651712363049,1.0,0.7049345417925457,True,True,True,2025-02-06
current_logit,2,2025-02-10,4267,ライトワークス,1,0.5495145988856789,1.0,3.6632891660171474,True,True,True,2025-02-07
current_logit,2,2025-02-10,9159,Ｗ ＴＯＫＹＯ,2,0.5419111994332547,0.0,-2.0061728395061706,True,True,True,2025-02-07
current_logit,2,2025-02-12,4783,ＮＣＤ,1,0.5634646540226506,1.0,1.0204081632652962,True,True,True,2025-02-10
current_logit,2,2025-02-12,4404,ミヨシ油脂,2,0.5443595041918141,1.0,0.7936507936507908,True,True,True,2025-02-10
current_logit,2,2025-02-13,3402,東レ,1,0.5503521815013463,0.0,-0.24449877750610804,True,True,True,2025-02-12
current_logit,2,2025-02-13,4267,ライトワークス,2,0.5492352754722459,1.0,3.502235469448589,True,True,True,2025-02-12
current_logit,2,2025-02-14,2120,ＬＩＦＵＬＬ,1,0.5538080789389777,1.0,1.1111111111111072,True,True,True,2025-02-13
current_logit,2,2025-02-14,3238,セントラル総合開発,2,0.5447115573703811,0.0,-0.6263048016701411,True,True,True,2025-02-13
current_logit,2,2025-02-17,4267,ライトワークス,1,0.556686176514274,1.0,3.5450516986706093,True,True,True,2025-02-14
current_logit,2,2025-02-17,5851,リョービ,2,0.5480869267944751,1.0,2.207207207207218,True,True,True,2025-02-14
current_logit,2,2025-02-18,3238,セントラル総合開発,1,0.544620992293832,1.0,1.0845986984815648,True,True,True,2025-02-17
current_logit,2,2025-02-18,6135,牧野フライス製作所,2,0.5402329128306943,0.0,-0.1680672268907557,True,True,True,2025-02-17
current_logit,2,2025-02-19,4267,ライトワークス,1,0.5446610507217834,1.0,1.1251758087201136,True,True,True,2025-02-18
current_logit,2,2025-02-19,3238,セントラル総合開発,2,0.5395851284642603,1.0,0.8639308855291628,True,True,True,2025-02-18
current_logit,2,2025-02-20,4267,ライトワークス,1,0.541086438365692,1.0,1.1716057891109521,True,True,True,2025-02-19
current_logit,2,2025-02-20,3238,セントラル総合開発,2,0.5409451127388583,0.0,-0.21505376344086446,True,True,True,2025-02-19
current_logit,2,2025-02-21,4267,ライトワークス,1,0.5421371078589712,1.0,1.4685314685314754,True,True,True,2025-02-20
current_logit,2,2025-02-21,7043,アルー,2,0.5411526125614896,1.0,0.14326647564470996,True,True,True,2025-02-20
current_logit,2,2025-02-25,4267,ライトワークス,1,0.5476324445701026,1.0,2.557014512785072,True,True,True,2025-02-21
current_logit,2,2025-02-25,7043,アルー,2,0.5469155950219079,1.0,0.4285714285714226,True,True,True,2025-02-21
current_logit,2,2025-02-26,7043,アルー,1,0.5469306919351345,0.0,-0.14224751066855834,True,True,True,2025-02-25
current_logit,2,2025-02-26,3359,ｃｏｔｔａ,2,0.5436942378253097,0.0,-4.793028322440085,True,True,True,2025-02-25
current_logit,2,2025-02-27,4267,ライトワークス,1,0.5474582862517987,0.0,-1.888020833333337,True,True,True,2025-02-26
current_logit,2,2025-02-27,7043,アルー,2,0.5449633886884127,1.0,0.8595988538681931,True,True,True,2025-02-26
current_logit,2,2025-02-28,4267,ライトワークス,1,0.5509294039990257,0.0,-0.9986684420772329,True,True,True,2025-02-27
current_logit,2,2025-02-28,7043,アルー,2,0.5469938051565253,1.0,0.5706134094151105,True,True,True,2025-02-27
current_logit,2,2025-03-03,7043,アルー,1,0.5490957301641848,0.0,0.0,True,True,True,2025-02-28
current_logit,2,2025-03-03,4267,ライトワークス,2,0.5464423369425324,0.0,-4.023746701846964,True,True,True,2025-02-28
current_logit,2,2025-03-04,4267,ライトワークス,1,0.5482678802638254,0.0,-1.4814814814814836,True,True,True,2025-03-03
current_logit,2,2025-03-04,7043,アルー,2,0.5477410349253425,1.0,0.5714285714285783,True,True,True,2025-03-03
current_logit,2,2025-03-05,7043,アルー,1,0.5496451657878532,0.0,-2.2253129346314293,True,True,True,2025-03-04
current_logit,2,2025-03-05,4783,ＮＣＤ,2,0.5428240842990286,1.0,0.43494019572309917,True,True,True,2025-03-04
current_logit,2,2025-03-06,7043,アルー,1,0.5509518433108472,0.0,0.0,True,True,True,2025-03-05
current_logit,2,2025-03-06,4783,ＮＣＤ,2,0.5455849204116249,0.0,-0.9352517985611541,True,True,True,2025-03-05
current_logit,2,2025-03-07,4783,ＮＣＤ,1,0.5459131545719834,0.0,-4.134650567142339,True,True,True,2025-03-06
current_logit,2,2025-03-07,7043,アルー,2,0.5437927483757095,0.0,0.0,True,True,True,2025-03-06
current_logit,2,2025-03-10,4783,ＮＣＤ,1,0.5571387674465327,0.0,-0.03844675124952124,True,True,True,2025-03-07
current_logit,2,2025-03-10,7043,アルー,2,0.5418619063320125,0.0,0.0,True,True,True,2025-03-07
current_logit,2,2025-03-11,4783,ＮＣＤ,1,0.5472238895073158,1.0,3.0604133545309997,True,True,True,2025-03-10
current_logit,2,2025-03-11,4267,ライトワークス,2,0.5457524017106021,1.0,0.13377926421405117,True,True,True,2025-03-10
current_logit,2,2025-03-12,9312,ケイヒン,1,0.5446377122887096,0.0,-0.39113428943937656,True,True,True,2025-03-11
current_logit,2,2025-03-12,4267,ライトワークス,2,0.5426502388428688,1.0,1.464713715046595,True,True,True,2025-03-11
current_logit,2,2025-03-13,4783,ＮＣＤ,1,0.5450915261182806,0.0,-2.5522041763341052,True,True,True,2025-03-12
current_logit,2,2025-03-13,4356,応用技術,2,0.5447788509860538,1.0,2.1126760563380254,True,True,True,2025-03-12
current_logit,2,2025-03-14,4783,ＮＣＤ,1,0.5495495337881353,1.0,0.674870980547837,True,True,True,2025-03-13
current_logit,2,2025-03-14,4267,ライトワークス,2,0.5443780376465792,1.0,2.194148936170204,True,True,True,2025-03-13
current_logit,2,2025-03-17,4356,応用技術,1,0.5473242652496277,1.0,0.25706940874035134,True,True,True,2025-03-14
current_logit,2,2025-03-17,9265,ヤマシタヘルスケアホールディングス,2,0.5423289936125525,0.0,-0.5693235097119942,True,True,True,2025-03-14
current_logit,2,2025-03-18,4356,応用技術,1,0.5462094577898148,1.0,0.3205128205128194,True,True,True,2025-03-17
current_logit,2,2025-03-18,7345,アイ・パートナーズフィナンシャル,2,0.5439917886257988,0.0,-1.7793594306049876,True,True,True,2025-03-17
current_logit,2,2025-03-19,7266,今仙電機製作所,1,0.5470547020621316,1.0,3.703703703703698,True,True,True,2025-03-18
current_logit,2,2025-03-19,4380,Ｍマート,2,0.5465964426902082,1.0,4.847986852917008,True,True,True,2025-03-18
current_logit,2,2025-03-21,4356,応用技術,1,0.5488562565262214,0.0,-0.32030749519538215,True,True,True,2025-03-19
current_logit,2,2025-03-21,7043,アルー,2,0.544689157983258,1.0,0.4354136429608024,True,True,True,2025-03-19
current_logit,2,2025-03-24,4356,応用技術,1,0.5494191252794058,0.0,-0.25889967637540146,True,True,True,2025-03-21
current_logit,2,2025-03-24,7043,アルー,2,0.5450388565625913,0.0,-1.7777777777777781,True,True,True,2025-03-21
current_logit,2,2025-03-25,7043,アルー,1,0.5531016855471745,1.0,3.6308623298033194,True,True,True,2025-03-24
current_logit,2,2025-03-25,8066,三⾕商事,2,0.5472194786175612,0.0,-2.0456707897240745,True,True,True,2025-03-24
current_logit,2,2025-03-26,7266,今仙電機製作所,1,0.5443892474766179,1.0,0.45801526717557106,True,True,True,2025-03-25
current_logit,2,2025-03-26,8066,三⾕商事,2,0.5435075701734404,0.0,-0.914780934039483,True,True,True,2025-03-25
current_logit,2,2025-03-27,7266,今仙電機製作所,1,0.5462214945616234,0.0,-1.0703363914373099,True,True,True,2025-03-26
current_logit,2,2025-03-27,7043,アルー,2,0.5449762352485001,1.0,0.7320644216691097,True,True,True,2025-03-26
current_logit,2,2025-03-28,7043,アルー,1,0.5491777999978671,1.0,1.026392961876832,True,True,True,2025-03-27
current_logit,2,2025-03-28,7266,今仙電機製作所,2,0.5486088132991637,1.0,0.47244094488188004,True,True,True,2025-03-27
current_logit,2,2025-03-31,7813,プラッツ,1,0.5571590676538231,1.0,0.4398826979472137,True,True,True,2025-03-28
current_logit,2,2025-03-31,7043,アルー,2,0.5483197686209099,1.0,1.4705882352941124,True,True,True,2025-03-28
direct_ridge_return,1,2025-01-06,4445,リビン・テクノロジーズ,1,0.1635729649646508,1.0,0.9690644800596449,True,True,True,2024-12-30
direct_ridge_return,1,2025-01-07,4443,Ｓａｎｓａｎ,1,0.20091271174044406,0.0,-2.0708697653014307,True,True,True,2025-01-06
direct_ridge_return,1,2025-01-08,2742,ハローズ,1,0.1977213723883291,0.0,-2.0681265206812682,True,True,True,2025-01-07
direct_ridge_return,1,2025-01-09,7097,さくらさくプラス,1,0.14876004502093018,1.0,2.3519163763066286,True,True,True,2025-01-08
direct_ridge_return,1,2025-01-10,7730,マニー,1,0.2525458238951733,0.0,-2.0689655172413834,True,True,True,2025-01-09
direct_ridge_return,1,2025-01-14,7097,さくらさくプラス,1,0.18138487381414445,0.0,-4.810126582278484,True,True,True,2025-01-10
direct_ridge_return,1,2025-01-15,7097,さくらさくプラス,1,0.3812194321788561,0.0,-3.898458748866729,True,True,True,2025-01-14
direct_ridge_return,1,2025-01-16,7097,さくらさくプラス,1,0.3564047327083322,1.0,0.33333333333334103,True,True,True,2025-01-15
direct_ridge_return,1,2025-01-17,7097,さくらさくプラス,1,0.24161284587809667,0.0,-2.4285714285714244,True,True,True,2025-01-16
direct_ridge_return,1,2025-01-20,3976,シャノン,1,0.3043353381043482,1.0,3.5196687370600444,True,True,True,2025-01-17
direct_ridge_return,1,2025-01-21,9362,兵機海運,1,0.12431562705311805,0.0,0.0,True,True,True,2025-01-20
direct_ridge_return,1,2025-01-22,9330,揚羽,1,0.16904071176786745,1.0,1.2880562060889833,True,True,True,2025-01-21
direct_ridge_return,1,2025-01-23,7388,ＦＰパートナー,1,0.12943834038780777,0.0,-1.7628911414720116,True,True,True,2025-01-22
direct_ridge_return,1,2025-01-24,3976,シャノン,1,0.20142768138412814,1.0,3.488372093023262,True,True,True,2025-01-23
direct_ridge_return,1,2025-01-27,5858,ＳＴＧ,1,0.16011227590857502,0.0,-2.487562189054726,True,True,True,2025-01-24
direct_ridge_return,1,2025-01-28,166A,タスキホールディングス,1,0.24088380128361836,0.0,-0.6015037593984918,True,True,True,2025-01-27
direct_ridge_return,1,2025-01-29,6875,メガチップス,1,0.22126867233528613,1.0,0.8561643835616417,True,True,True,2025-01-28
direct_ridge_return,1,2025-01-30,4267,ライトワークス,1,0.18827109069159884,1.0,0.897226753670477,True,True,True,2025-01-29
direct_ridge_return,1,2025-01-31,4762,エックスネット,1,0.2082301799925249,0.0,-0.4576659038901587,True,True,True,2025-01-30
direct_ridge_return,1,2025-02-03,5449,大阪製鐵,1,0.19508718006146972,0.0,-1.5351812366737771,True,True,True,2025-01-31
direct_ridge_return,1,2025-02-04,2491,バリューコマース,1,0.1681045286134581,0.0,-5.000000000000004,True,True,True,2025-02-03
direct_ridge_return,1,2025-02-05,1909,日本ドライケミカル,1,0.12635587289014932,0.0,-0.5221932114882533,True,True,True,2025-02-04
direct_ridge_return,1,2025-02-06,7049,識学,1,0.11921580571564597,0.0,0.0,True,True,True,2025-02-05
direct_ridge_return,1,2025-02-07,7345,アイ・パートナーズフィナンシャル,1,0.15521110526517898,1.0,1.655629139072845,True,True,True,2025-02-06
direct_ridge_return,1,2025-02-10,262A,インターメスティック,1,0.22697744877283602,0.0,-0.4302103250477973,True,True,True,2025-02-07
direct_ridge_return,1,2025-02-12,4783,ＮＣＤ,1,0.20232022559544374,1.0,1.0204081632652962,True,True,True,2025-02-10
direct_ridge_return,1,2025-02-13,1952,新日本空調,1,0.24613691623700004,1.0,1.0083036773428145,True,True,True,2025-02-12
direct_ridge_return,1,2025-02-14,2120,ＬＩＦＵＬＬ,1,0.20851615476361376,1.0,1.1111111111111072,True,True,True,2025-02-13
direct_ridge_return,1,2025-02-17,3928,マイネット,1,0.33250277304239245,0.0,-0.35335689045936647,True,True,True,2025-02-14
direct_ridge_return,1,2025-02-18,5950,日本パワーファスニング,1,0.23527289714011343,1.0,0.33670033670034627,True,True,True,2025-02-17
direct_ridge_return,1,2025-02-19,7383,ネットプロテクションズホールディングス,1,0.16209879575612307,0.0,-2.4390243902439046,True,True,True,2025-02-18
direct_ridge_return,1,2025-02-20,6045,レントラックス,1,0.12934091801008862,1.0,0.8064516129032251,True,True,True,2025-02-19
direct_ridge_return,1,2025-02-21,4427,ＥｄｕＬａｂ,1,0.11634608299147825,1.0,4.669260700389111,True,True,True,2025-02-20
direct_ridge_return,1,2025-02-25,6715,ナカヨ,1,0.12108281496217863,0.0,0.0,True,True,True,2025-02-21
direct_ridge_return,1,2025-02-26,5973,トーアミ,1,0.15434113881743536,0.0,0.0,True,True,True,2025-02-25
direct_ridge_return,1,2025-02-27,1711,ＳＤＳホールディングス,1,0.11157370888991752,0.0,-2.5316455696202556,True,True,True,2025-02-26
direct_ridge_return,1,2025-02-28,1711,ＳＤＳホールディングス,1,0.1143424169598713,0.0,-0.9771986970684043,True,True,True,2025-02-27
direct_ridge_return,1,2025-03-03,137A,Ｃｏｃｏｌｉｖｅ,1,0.10480925941431908,0.0,-1.8379281537176273,True,True,True,2025-02-28
direct_ridge_return,1,2025-03-04,7036,イーエムネットジャパン,1,0.13318090595482912,0.0,0.0,True,True,True,2025-03-03
direct_ridge_return,1,2025-03-05,7036,イーエムネットジャパン,1,0.10274516085495634,1.0,1.4145810663764857,True,True,True,2025-03-04
direct_ridge_return,1,2025-03-06,1758,太洋基礎⼯業,1,0.1411135531644876,0.0,-1.098901098901095,True,True,True,2025-03-05
direct_ridge_return,1,2025-03-07,1758,太洋基礎⼯業,1,0.11764041858688336,0.0,0.0,True,True,True,2025-03-06
direct_ridge_return,1,2025-03-10,9691,両毛システムズ,1,0.13272941505853758,0.0,-0.48192771084337727,True,True,True,2025-03-07
direct_ridge_return,1,2025-03-11,1758,太洋基礎⼯業,1,0.11667963512030112,,,True,True,True,2025-03-10
direct_ridge_return,1,2025-03-12,1758,太洋基礎⼯業,1,0.13023042483166897,0.0,-2.2222222222222254,True,True,True,2025-03-11
direct_ridge_return,1,2025-03-13,1758,太洋基礎⼯業,1,0.12714454541862813,1.0,3.5955056179775235,True,True,True,2025-03-12
direct_ridge_return,1,2025-03-14,5277,スパンクリートコーポレーション,1,0.1672533668710649,1.0,0.6741573033707926,True,True,True,2025-03-13
direct_ridge_return,1,2025-03-17,5032,ＡＮＹＣＯＬＯＲ,1,0.16078327253513836,0.0,-2.0648967551622377,True,True,True,2025-03-14
direct_ridge_return,1,2025-03-18,9685,ＫＹＣＯＭホールディングス,1,0.12976162987860285,0.0,-0.1436781609195359,True,True,True,2025-03-17
direct_ridge_return,1,2025-03-19,4380,Ｍマート,1,0.1519208934513202,1.0,4.847986852917008,True,True,True,2025-03-18
direct_ridge_return,1,2025-03-21,5277,スパンクリートコーポレーション,1,0.18788508790674469,0.0,-0.22421524663677195,True,True,True,2025-03-19
