stage,candidate_id,date,model_rank,code,name,model_score,label,oc_return_pct,outcome_observed,source_complete,universe_source_complete
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-01-29,1,8066,三⾕商事,0.5544515659737764,0.0,-4.674291397314767,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-01-29,2,9265,ヤマシタヘルスケアホールディングス,0.5468012357524955,1.0,1.669675090252709,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-01-30,1,8066,三⾕商事,0.5803933545127231,1.0,1.2506513809275699,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-01-30,2,4429,リックソフト,0.5541477810574534,0.0,-0.23980815347721673,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-01-31,1,4762,エックスネット,0.5690033019734188,0.0,-0.4576659038901587,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-01-31,2,8066,三⾕商事,0.5624359120500835,1.0,0.6144393241167334,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-02-03,1,5449,大阪製鐵,0.572065369801248,0.0,-1.5351812366737771,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-02-03,2,8066,三⾕商事,0.5646872372696158,0.0,-1.4285714285714235,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-02-04,1,8066,三⾕商事,0.5599156912719924,0.0,0.0,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-02-04,2,4272,日本化薬,0.5569530324677912,1.0,1.653764954257575,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-02-05,1,8704,トレイダーズホールディングス,0.5723949036589585,1.0,0.9966777408637828,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-02-05,2,7719,東京衡機,0.5611982406749733,0.0,-2.1739130434782594,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-02-06,1,4736,日本ラッド,0.5627454212433128,0.0,-2.2471910112359605,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-02-06,2,4429,リックソフト,0.5570077271188538,1.0,1.0600706713780994,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-02-07,1,205A,ロゴスホールディングス,0.5804618255453386,0.0,-1.4026402640264002,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_v03_18,2025-02-07,2,7073,ジェイック,0.5714151459837066,1.0,2.6376677464136966,True,True,True
