date,model_rank,code,name,model_score,oc_return_pct,tail_condition_count,tail_flag__range_expansion,tail_flag__close_volatility_expansion,tail_flag__deep_60d_relative_loser,tail_flag__frequent_flat_session,tail_flag__large_positive_overnight,session_range_ratio_5_20,cc_vol_ratio_5_20,xrank_close_momentum_60,flat_oc_rate_20,overnight_last,display_source
2024-07-30,2,2413,エムスリー,0.5334429580728266,-1.0689655172413826,2,False,False,True,False,True,1.3397834,1.008997,-0.807601,0.05,3.5175879396984966,v06_error_discovery
2024-07-31,1,6727,ワコム,0.5504599167035183,-1.6216216216216162,2,True,False,False,False,True,1.7297705,1.6058166,0.88806194,0.0,10.49136786188578,v06_error_discovery
2024-07-31,2,9340,アソインターナショナル,0.5374258189718503,3.2032032032031976,0,False,False,False,False,False,1.2678782,1.5287933,0.85829115,0.0,0.0,v06_error_discovery
2024-08-01,1,8938,グローム・ホールディングス,0.5607304647652422,-4.433497536945808,0,False,False,False,False,False,0.9565031,1.4012545,0.8029089,0.05,-1.4857142857142902,v06_error_discovery
2024-08-01,2,3542,ベガコーポレーション,0.5399827038611361,0.4065040650406581,1,False,False,True,False,False,1.2717474,1.3725502,-0.8153755,0.0,-1.9858156028368823,v06_error_discovery
2024-08-02,1,7046,ＴＤＳＥ,0.5565164830748498,-8.113207547169809,2,False,True,False,True,False,1.4361867,1.9771209,-0.55975217,0.1,-2.103049421661407,v06_error_discovery
2024-08-02,2,8938,グローム・ホールディングス,0.5520317298079036,-4.021447721179627,1,False,False,False,False,True,1.1065152,1.4045385,0.8099734,0.05,1.8820577164366359,v06_error_discovery
2024-08-05,1,7046,ＴＤＳＥ,0.5676560841287248,-10.760953112990013,4,True,True,True,True,False,1.8756214,1.8354666,-0.8014101,0.1,-5.917159763313606,v06_error_discovery
2024-08-05,2,9996,サトー商会,0.5619384212415612,8.002602472348741,0,False,False,False,False,False,1.4366202,1.6073179,-0.34841362,0.05,0.0,v06_error_discovery
2024-08-06,1,7035,ａｎｄ ｆａｃｔｏｒｙ,0.6168132798571273,-7.8767123287671215,2,True,True,False,False,False,2.1955504,1.8925983,-0.37676886,0.05,0.0,v06_error_discovery
2024-08-06,2,9162,ブリーチ,0.609665279367828,0.0,3,True,True,False,True,False,2.5438778,1.9151784,-0.43573114,0.15,-1.0238907849829393,v06_error_discovery
2024-08-07,1,4814,ネクストウェア,0.5888431044658752,4.838709677419351,4,True,False,True,True,True,2.6952097,1.5999575,-0.8221182,0.15,5.797101449275366,v06_error_discovery
2024-08-07,2,7782,シンシア,0.5586813041183202,6.02739726027397,5,True,True,True,True,True,2.6633697,2.0162675,-0.732007,0.1,21.802325581395344,v06_error_discovery
2024-08-08,1,4762,エックスネット,0.5437566109047814,4.502541757443712,3,True,True,False,False,True,1.5311874,1.7430037,0.11769834,0.0,9.328358208955233,v06_error_discovery
2024-08-08,2,1997,暁飯島⼯業,0.5413288108150444,3.0056355666875367,4,True,True,False,True,True,2.2217238,1.8350445,-0.19848882,0.15,2.3626698168930815,v06_error_discovery
2024-08-09,1,6488,ヨシタケ,0.5426477784175023,-0.4854368932038833,4,True,True,True,True,False,2.581366,1.9032328,-0.9337787,0.15,0.31250000000000444,v06_error_discovery
2024-08-09,2,6497,ハマイ,0.5400353843518314,2.052785923753664,3,True,True,False,True,False,1.6867564,1.9701263,-0.28027883,0.1,-0.09633911368015502,v06_error_discovery
2024-08-13,1,4527,ロート製薬,0.5419925975488556,-0.8854961832061026,2,True,True,False,False,False,1.9346013,1.888048,0.8706871,0.0,1.3321492007104752,v06_error_discovery
2024-08-13,2,3712,情報企画,0.5411662197387891,-3.566878980891719,2,True,True,False,False,False,2.0496688,1.9679182,0.838214,0.05,-3.267211201866982,v06_error_discovery
2024-08-14,1,7043,アルー,0.5478270489976078,3.409090909090917,1,False,False,False,True,False,0.99509907,1.2179294,0.45669746,0.1,-1.8159806295399483,v06_error_discovery
2024-08-14,2,5742,エヌアイシ・オートテック,0.5352004208815342,-0.8534850640113834,3,True,False,False,True,True,2.0566082,1.1024091,-0.15415704,0.2,6.580829756795414,v06_error_discovery
2024-08-15,1,7036,イーエムネットジャパン,0.5433945374616296,-2.682403433476399,2,True,False,False,False,True,1.7189833,1.2370697,0.5716345,0.05,3.125,v06_error_discovery
2024-08-15,2,3397,トリドールホールディングス,0.5374986474637246,-0.598973188819163,1,True,False,False,False,False,1.5483476,1.4194251,0.009512828,0.0,1.0471204188481575,v06_error_discovery
2024-08-16,1,7043,アルー,0.5538161754434453,-0.4987531172069848,1,False,False,False,True,False,1.0437932,1.2317523,0.4117309,0.1,0.366300366300365,v06_error_discovery
2024-08-16,2,8139,ナガホリ,0.5434520009291078,0.8046817849304944,1,False,False,False,True,False,1.168055,1.6898564,0.4174813,0.15,0.0,v06_error_discovery
2024-08-19,1,7043,アルー,0.5422420095196777,-0.5031446540880502,1,False,False,False,True,False,0.9681784,1.201191,0.27434644,0.1,0.12484394506866447,v06_error_discovery
2024-08-19,2,8871,ゴールドクレスト,0.5363161879505159,-0.8719916288803642,0,False,False,False,False,False,0.7601819,0.20908059,0.8873887,0.05,0.5964912280701729,v06_error_discovery
2024-08-20,1,7043,アルー,0.5424975718868895,-0.3764115432873249,1,False,False,False,True,False,1.0012845,1.2985168,0.29236925,0.1,-0.3759398496240629,v06_error_discovery
2024-08-20,2,8871,ゴールドクレスト,0.5352209395645856,0.8787346221441172,0,False,False,False,False,False,0.7595764,0.29492456,0.89482707,0.05,0.0,v06_error_discovery
2024-08-21,1,7043,アルー,0.534219640285829,0.6369426751592355,1,False,False,False,True,False,0.8034101,1.0687686,0.14253071,0.1,0.7585335018963413,v06_error_discovery
2024-08-21,2,1905,テノックス,0.5316824321747402,0.0,0,False,False,False,False,False,0.7707712,0.73183084,-0.5795487,0.0,0.08733624454149158,v06_error_discovery
2024-08-22,1,5905,日本製罐,0.541345756389436,3.333333333333344,1,False,False,False,True,False,0.4501601,0.21360746,0.66980326,0.15789473,-0.1129943502824804,v06_error_discovery
2024-08-22,2,7043,アルー,0.5352400632446624,-0.3778337531486153,1,False,False,False,True,False,0.4403501,0.5440685,0.36869118,0.1,-1.133501259445846,v06_error_discovery
2024-08-23,1,7043,アルー,0.5341917401635213,-1.4981273408239737,1,False,False,False,True,False,0.39248255,0.29508743,0.25071225,0.1,0.5063291139240533,v06_error_discovery
2024-08-23,2,8871,ゴールドクレスト,0.5320625545880477,0.6606397774687078,0,False,False,False,False,False,0.49032596,0.39977226,0.8826211,0.05,0.7381370826010647,v06_error_discovery
2024-08-26,1,6262,ＰＥＧＡＳＵＳ,0.5369142218161542,-0.7692307692307665,1,False,False,False,False,True,0.6614194,0.4576656,0.3529412,0.05,1.737451737451745,v06_error_discovery
2024-08-26,2,9250,ＧＲＣＳ,0.5351837829091776,2.473498233215543,2,False,False,True,True,False,0.94974387,0.4189365,-0.83780694,0.1,0.35087719298245723,v06_error_discovery
2024-08-27,1,4445,リビン・テクノロジーズ,0.547659426843337,0.0,1,False,False,True,False,False,0.86405885,0.36202332,-0.6055176,0.05263158,0.05265929436546468,v06_error_discovery
2024-08-27,2,3991,ウォンテッドリー,0.5441968152782248,0.163800163800154,0,False,False,False,False,False,0.5310778,0.1570157,0.25142208,0.0,-0.49099836333879043,v06_error_discovery
2024-08-28,1,187A,サムティホールディングス,0.5679017987413465,0.0378501135503306,,False,False,,False,False,0.48489484,0.24158713,,0.05,-0.11454753722794919,v06_error_discovery
2024-08-28,2,4445,リビン・テクノロジーズ,0.5444458944059263,0.0,2,False,False,True,True,False,0.91991776,0.3351319,-0.6930946,0.10526316,0.0,v06_error_discovery
2024-08-29,1,3991,ウォンテッドリー,0.5558029021884645,-1.8092105263157852,1,False,False,False,False,True,0.501027,0.17837028,0.05320057,0.0,1.7170891251022002,v06_error_discovery
2024-08-29,2,2736,フェスタリアホールディングス,0.5516260592559861,-0.7027406886858767,0,False,False,False,False,False,1.0437843,0.8747568,0.07368421,0.05,1.189730745147144,v06_error_discovery
2024-08-30,1,3991,ウォンテッドリー,0.5556385411531881,-0.4201680672268892,0,False,False,False,False,False,0.6273319,0.2182202,-0.27853882,0.0,0.0,v06_error_discovery
2024-08-30,2,4445,リビン・テクノロジーズ,0.5494525419827385,,,,False,True,True,False,,0.32081774,-0.7265982,0.2,0.7629427792915422,v06_error_discovery
2024-09-02,1,6634,ネクスグループ,0.5735802835212679,0.0,1,False,False,True,False,False,0.47412786,0.1976031,-0.8431485,0.05,0.9803921568627416,v06_error_discovery
2024-09-02,2,7046,ＴＤＳＥ,0.5725531703500858,-1.1612903225806437,1,False,False,True,False,False,0.5565419,0.16459459,-0.6529733,0.05,1.5792798483891257,v06_error_discovery
2024-09-03,1,2962,テクニスコ,0.5693918457891274,-2.5490196078431397,1,False,False,False,True,False,0.5172846,0.41655955,-0.18782458,0.1,0.0,v06_error_discovery
2024-09-03,2,4422,ＶＡＬＵＥＮＥＸ,0.5688089120710187,0.0,2,False,False,True,True,False,0.44973323,0.09676883,-0.9723024,0.1,1.4397905759162333,v06_error_discovery
2024-09-04,1,2962,テクニスコ,0.5615511121122826,-2.7888446215139417,2,False,False,False,True,True,0.54059935,0.5306214,-0.20283976,0.1,2.6156941649899457,v06_error_discovery
2024-09-04,2,4889,レナサイエンス,0.5532732399025972,-3.385416666666663,2,False,False,False,True,True,0.87593806,1.4416053,0.6699507,0.1,19.72602739726028,v06_error_discovery
2024-09-05,1,189A,Ｄ＆Ｍカンパニー,0.6003318281888281,0.1142857142857112,,False,False,,False,False,0.8216146,0.8040362,,0.05,-2.5219298245614086,v06_error_discovery
2024-09-05,2,2962,テクニスコ,0.5621676275924128,2.049180327868849,1,False,False,False,True,False,0.70308155,0.5851422,-0.14451876,0.1,1.0060362173038184,v06_error_discovery
2024-09-06,1,6034,ＭＲＴ,0.5632479241192111,4.643962848297223,3,False,True,False,True,True,1.1433017,1.9312608,0.66890514,0.15,21.00840336134453,v06_error_discovery
2024-09-06,2,4056,ニューラルグループ,0.5520824507465579,-3.2362459546925515,0,False,False,False,False,False,0.5972568,0.28595415,0.54452556,0.0,1.5957446808510634,v06_error_discovery
2024-09-09,1,9232,パスコ,0.5710424082070119,0.0,2,False,True,False,False,True,1.064779,1.992863,0.81493413,0.05,24.140012070006044,v06_error_discovery
2024-09-09,2,4890,坪⽥ラボ,0.5624481604735317,1.4678899082568808,2,False,False,False,True,True,0.6407544,1.6748422,0.9742313,0.15,18.957345971563978,v06_error_discovery
2024-09-10,1,9307,杉村倉庫,0.5680596266903909,-1.1345218800648316,3,True,True,False,False,True,1.5659108,1.8685648,0.19343494,0.0,12.06896551724137,v06_error_discovery
2024-09-10,2,4268,エッジテクノロジー,0.5543017523356657,0.0,2,False,True,False,False,True,1.361948,1.9036515,0.89390385,0.05,18.621973929236503,v06_error_discovery
2024-09-11,1,4415,ブロードエンタープライズ,0.5728769596140572,-1.5277777777777724,1,False,False,False,False,True,1.4056746,0.54205734,-0.17754263,0.0,14.28571428571428,v06_error_discovery
2024-09-11,2,4053,Ｓｕｎ Ａｓｔｅｒｉｓｋ,0.5666391109736278,-4.099821746880572,1,False,False,True,False,False,1.1099029,0.7700621,-0.9729571,0.05,1.2773722627737127,v06_error_discovery
2024-09-12,1,7069,サイバー・バズ,0.5714902730695481,-2.512998266897748,2,False,False,True,False,True,1.0062319,0.37820566,-0.9747208,0.0,4.29824561403509,v06_error_discovery
2024-09-12,2,6227,ＡＩメカテック,0.5684184375824197,-0.2504173622704497,1,False,False,False,False,True,0.99330276,1.6942804,-0.37213403,0.05,22.20988339811216,v06_error_discovery
2024-09-13,1,6190,フェニックスバイオ,0.5661801375180168,-1.95227765726681,1,False,False,False,False,True,1.4414253,0.8011421,-0.062186856,0.05,6.896551724137923,v06_error_discovery
2024-09-13,2,4755,楽天グループ,0.560486473581495,-0.0527815897814809,1,False,False,False,False,True,1.1846882,0.74902815,0.797819,0.0,2.9285099052541064,v06_error_discovery
2024-09-17,1,197A,タウンズ,0.5687583552318294,0.917431192660545,,False,False,,False,False,0.9302587,1.1262758,,0.0,0.3853564547206201,v06_error_discovery
2024-09-17,2,3475,グッドコムアセット,0.5598933467390348,-0.1256281407035153,2,True,True,False,False,False,1.6355766,1.8794184,0.47620454,0.05,-0.2350176263219761,v06_error_discovery
2024-09-18,1,196A,ＭＦＳ,0.6097474811573123,-1.538461538461533,,False,False,,False,False,0.8174469,0.54919463,,0.05,0.0,v06_error_discovery
2024-09-18,2,3653,モルフォ,0.5691904098198641,-5.727554179566563,2,False,True,False,False,True,1.0968663,1.8826925,0.8137197,0.05,24.968789013732827,v06_error_discovery
2024-09-19,1,5129,ＦＩＸＥＲ,0.5741104061798004,2.154195011337867,1,False,False,True,False,False,1.2164719,0.97466975,-0.96851796,0.0,1.5677491601343796,v06_error_discovery
2024-09-19,2,4884,クリングルファーマ,0.5715058251122391,4.830917874396135,0,False,False,False,False,False,0.86022437,0.915664,0.59370357,0.0,1.3480392156862697,v06_error_discovery
2024-09-20,1,5247,ＢＴＭ,0.5622245103618676,1.610169491525415,1,False,False,True,False,False,0.7767442,1.0459186,-0.9465717,0.0,0.24958402662229595,v06_error_discovery
2024-09-20,2,5129,ＦＩＸＥＲ,0.5577468646808871,0.0,1,False,False,True,False,False,1.1905011,1.4274478,-0.9685367,0.0,1.1467889908256979,v06_error_discovery
2024-09-24,1,5939,大⾕⼯業,0.5711199912310937,-1.3642564802182844,2,True,False,False,False,True,1.5590409,1.5046345,0.6942222,0.0,8.34403080872914,v06_error_discovery
2024-09-24,2,8591,オリックス,0.5587779857529653,-1.7655571635311174,0,False,False,False,False,False,1.144822,0.82714415,0.18518518,0.05,1.6105417276720324,v06_error_discovery
2024-09-25,1,3696,セレス,0.5765881726347197,-4.073587385019706,2,False,False,False,True,True,0.8384001,1.4779681,0.26222223,0.1,22.675736961451243,v06_error_discovery
2024-09-25,2,4512,わかもと製薬,0.5695116414088327,1.76678445229681,4,True,True,False,True,True,1.7614603,1.9614248,0.8234074,0.1,22.540983606557386,v06_error_discovery
2024-09-26,1,7878,光・彩,0.5836723688751954,-5.873015873015874,2,False,True,False,False,True,0.72157764,1.7966719,0.7387467,0.05,22.85191956124315,v06_error_discovery
2024-09-26,2,205A,ロゴスホールディングス,0.5671615889365442,-0.4194337644180312,,False,False,,False,False,0.7456576,0.516971,,0.05,-0.969529085872578,v06_error_discovery
2024-09-27,1,208A,構造計画研究所ホールディングス,0.5698105702117269,0.2439024390243904,,False,False,,True,False,0.45673463,0.45519146,,0.1,-0.24360535931789995,v06_error_discovery
2024-09-27,2,3224,ゼネラル・オイスター,0.5686072727500711,-0.1219512195121952,1,False,False,True,False,False,0.61972034,0.18775995,-0.997058,0.05,-0.5586592178770999,v06_error_discovery
2024-09-30,1,3695,ＧＭＯリサーチ＆ＡＩ,0.5533932035713072,2.5274725274725185,1,False,False,False,False,True,0.53910035,0.500731,-0.07172743,0.05263158,3.6859565057132393,v06_error_discovery
2024-09-30,2,3224,ゼネラル・オイスター,0.5525277231646197,-0.1248439450686644,1,False,False,True,False,False,0.67807204,0.31890765,-0.9994023,0.05,-5.202312138728327,v06_error_discovery
2024-10-01,1,3962,チェンジホールディングス,0.5500682784024508,3.571428571428581,1,False,False,False,False,True,1.1506982,1.405007,0.8295082,0.0,13.751987281399035,v06_error_discovery
2024-10-01,2,7163,住信ＳＢＩネット銀行,0.5483181011119411,0.952380952380949,1,False,False,False,False,True,0.90140617,1.0247407,-0.3138599,0.0,5.164498852333588,v06_error_discovery
2024-10-02,1,9331,キャスター,0.5548670850893147,0.7619047619047636,1,False,False,False,False,True,1.0610719,0.24340682,-0.54198927,0.0,2.835538752362954,v06_error_discovery
2024-10-02,2,5578,ＡＲアドバンストテクノロジ,0.553713779157663,-1.189532117367165,2,False,False,True,False,True,0.75394917,0.5628042,-0.9803454,0.0,3.978159126365055,v06_error_discovery
2024-10-03,1,3083,シーズメン,0.5569872490674534,-3.5278154681139706,1,False,False,False,False,True,1.1779044,0.89709306,-0.45259392,0.0,1.715039577836408,v06_error_discovery
2024-10-03,2,5247,ＢＴＭ,0.5439917710033289,1.9920318725099584,2,False,False,True,False,True,1.0638357,0.3878521,-0.8825283,0.0,2.3330651649235756,v06_error_discovery
2024-10-04,1,5575,Ｇｌｏｂｅｅ,0.5566243163317729,-2.329916123019571,2,False,False,True,False,True,1.234818,1.4200313,-0.9157706,0.05,2.7077497665732864,v06_error_discovery
2024-10-04,2,6524,湖北⼯業,0.5527209082192883,-0.9803921568627416,1,False,False,False,False,True,0.841025,0.6934178,0.9038232,0.0,2.876480541455151,v06_error_discovery
2024-10-07,1,5575,Ｇｌｏｂｅｅ,0.5537329720317061,0.373831775700939,2,False,False,True,False,True,1.1163789,1.1212752,-0.9074519,0.0,2.6794258373205704,v06_error_discovery
2024-10-07,2,7061,日本ホスピスホールディングス,0.5458118288013328,0.6662225183211135,0,False,False,False,False,False,0.87487197,1.0579966,0.5168269,0.0,-0.9646302250803873,v06_error_discovery
2024-10-08,1,9236,ジャパンＭ＆Ａソリューション,0.564901505207229,-4.80863591756624,1,False,False,True,False,False,0.89200544,0.36797512,-0.9945881,0.0,0.1908396946564972,v06_error_discovery
2024-10-08,2,6664,オプトエレクトロニクス,0.5531346983829522,-1.0869565217391353,2,False,False,True,False,True,1.0070859,1.2216859,-0.7227901,0.0,3.6231884057970953,v06_error_discovery
2024-10-09,1,9236,ジャパンＭ＆Ａソリューション,0.5819077018407596,3.292181069958855,1,False,False,True,False,False,1.0172597,0.52402884,-0.99638116,0.0,0.09823182711199419,v06_error_discovery
2024-10-09,2,4058,トヨクモ,0.5510045860073306,3.4151034151034043,0,False,False,False,False,False,0.9717147,0.9377821,0.8606755,0.05,-0.37488284910964786,v06_error_discovery
2024-10-10,1,9236,ジャパンＭ＆Ａソリューション,0.5628745346128636,0.0,1,False,False,True,False,False,0.99182606,0.4942546,-0.99515885,0.0,0.20618556701030855,v06_error_discovery
2024-10-10,2,3920,アイビーシー,0.5470139816704509,-2.2727272727272707,0,False,False,False,False,False,0.76284516,1.0385755,0.3065053,0.0,0.3597122302158251,v06_error_discovery
2024-10-11,1,9236,ジャパンＭ＆Ａソリューション,0.575213305193603,3.125,1,False,False,True,False,False,0.84400994,0.43981782,-0.99454546,0.05,-0.3984063745019917,v06_error_discovery
2024-10-11,2,3904,カヤック,0.556557859057108,-0.1883239171374784,2,True,False,True,False,False,1.7965227,0.36301732,-0.7369697,0.05,1.26811594202898,v06_error_discovery
2024-10-15,1,9236,ジャパンＭ＆Ａソリューション,0.5618950335036124,-1.7804154302670572,1,False,False,True,False,False,0.7217862,0.45667276,-0.99573433,0.05,-0.8000000000000007,v06_error_discovery
2024-10-15,2,9601,松竹,0.5594707699133386,0.9304812834224574,1,True,False,False,False,False,1.5207646,1.6646194,0.40767825,0.05,0.0,v06_error_discovery
2024-10-16,1,211A,カドス・コーポレーション,0.5747403253129412,0.6006006006006093,,False,False,,False,False,0.67364967,0.486081,,0.0,0.1512859304084735,v06_error_discovery
2024-10-16,2,9236,ジャパンＭ＆Ａソリューション,0.5712975505404807,1.2084592145015003,1,False,False,True,False,False,0.7266341,0.46243814,-0.99817795,0.05,-1.1730205278592365,v06_error_discovery
2024-10-17,1,4429,リックソフト,0.5537811831700563,-7.692307692307687,3,True,True,True,False,False,1.5142562,1.801664,-0.9659471,0.0,-0.16207455429497752,v06_error_discovery
2024-10-17,2,2687,シー・ヴイ・エス・ベイエリア,0.5504514177876535,-0.1766784452296832,1,False,False,True,False,False,1.0794798,1.2741232,-0.68622684,0.0,1.5929203539823078,v06_error_discovery
2024-10-18,1,4429,リックソフト,0.5750676081323192,-2.234636871508377,2,True,False,True,False,False,1.9991704,1.6477433,-0.97928727,0.0,0.0,v06_error_discovery
2024-10-18,2,2820,やまみ,0.546671040208559,-1.838235294117652,0,False,False,False,False,False,0.91432124,0.7957816,0.9530917,0.05,1.228501228501222,v06_error_discovery
2024-10-21,1,4014,カラダノート,0.5699464018092193,3.106796116504862,1,False,False,False,False,True,1.1297331,0.5073486,-0.073780484,0.05,11.516314779270642,v06_error_discovery
2024-10-21,2,5449,大阪製鐵,0.5544218021100126,-0.4504504504504458,1,False,False,False,False,True,1.1738434,0.5517865,0.95060974,0.0,5.105105105105112,v06_error_discovery
2024-10-22,1,7356,Ｒｅｔｔｙ,0.5442267242350554,-0.6622516556291425,1,True,False,False,False,False,1.6288615,1.2384539,-0.22752294,0.0,0.6535947712418277,v06_error_discovery
2024-10-22,2,9236,ジャパンＭ＆Ａソリューション,0.542457901444291,-0.5015045135406182,1,False,False,True,False,False,0.6521953,0.6321129,-0.9969419,0.05,0.30090270812437314,v06_error_discovery
2024-10-23,1,4176,ココナラ,0.5561329081879745,-2.6022304832713727,1,False,False,True,False,False,1.0895075,1.0923539,-0.9535878,0.05,0.0,v06_error_discovery
2024-10-23,2,6558,クックビズ,0.5511094837665982,-1.88866799204771,3,True,False,True,False,True,1.7011143,0.94206953,-0.648855,0.0,2.285714285714291,v06_error_discovery
2024-10-24,1,4176,ココナラ,0.554046417533039,3.076923076923066,1,False,False,True,False,False,0.997233,0.8698754,-0.9534456,0.05,0.7490636704119868,v06_error_discovery
2024-10-24,2,1982,日比⾕総合設備,0.552020466467908,2.467343976777947,0,False,False,False,False,False,1.0386772,0.94112635,0.80459416,0.0,0.0,v06_error_discovery
2024-10-25,1,7369,メイホーホールディングス,0.5467317589960552,0.4672897196261738,1,False,False,False,True,False,1.1933757,1.294575,0.041142154,0.1,0.0,v06_error_discovery
2024-10-25,2,4051,ＧＭＯフィナンシャルゲート,0.5467278065731177,-3.611111111111109,0,False,False,False,False,False,1.0002655,0.99767363,0.6217378,0.0,-0.2797202797202747,v06_error_discovery
2024-10-28,1,4811,ドリーム・アーツ,0.556447695956469,6.919396393080612,1,False,False,False,False,True,1.088729,0.85967124,0.9088964,0.0,1.8076644974692746,v06_error_discovery
2024-10-28,2,7062,フレアス,0.5560440511584205,3.37254901960784,2,False,False,True,False,True,1.4030741,1.5031924,-0.88321614,0.0,3.105590062111796,v06_error_discovery
2024-10-29,1,220A,Ｆａｂｅｒ Ｃｏｍｐａｎｙ,0.5705578839299452,3.7439613526569993,,False,False,,False,False,0.8985535,0.85831803,,0.0,-1.3580246913580285,v06_error_discovery
2024-10-29,2,8871,ゴールドクレスト,0.5485622231545073,-0.658978583196046,0,False,False,False,False,False,1.2813873,1.0835044,0.72458017,0.0,0.6514657980456029,v06_error_discovery
2024-10-30,1,4612,日本ペイントホールディングス,0.5600291506070074,-0.7569386038687953,2,False,False,False,True,True,1.0015655,1.6321573,0.9242748,0.1,23.56406480117821,v06_error_discovery
2024-10-30,2,4598,Ｄｅｌｔａ−Ｆｌｙ Ｐｈａｒｍａ,0.5560173498516477,5.162523900573612,1,False,False,False,False,True,1.2404996,1.3496258,-0.44366413,0.05,9.259259259259256,v06_error_discovery
2024-10-31,1,3529,アツギ,0.564933013168196,9.394313967861567,1,True,False,False,False,False,1.5319076,1.697999,0.8648731,0.05,0.9977827050997812,v06_error_discovery
2024-10-31,2,7376,ＢＣＣ,0.5592075858977317,0.0,1,False,False,True,False,False,0.9741259,1.1648152,-0.8557016,0.0,-0.1290322580645209,v06_error_discovery
2024-11-01,1,7376,ＢＣＣ,0.5534662673971001,5.665722379603388,1,False,False,True,False,False,1.0002056,1.1881347,-0.9430496,0.05882353,0.0,v07_g0_replay
2024-11-01,2,9565,ＧＬＯＥ,0.5407355321773829,-0.666666666666671,2,False,False,True,False,True,0.90547776,0.93656194,-0.9283527,0.0,2.2288261515601704,v07_g0_replay
2024-11-05,1,5449,大阪製鐵,0.5490388104201667,1.4778325123152802,2,True,True,False,False,False,1.6722146,1.8711001,0.7800307,0.0,-1.0558069381598756,v07_g0_replay
2024-11-05,2,7376,ＢＣＣ,0.539234400306707,5.898123324396787,1,False,False,True,False,False,1.1939645,1.1801302,-0.9637481,0.05882353,-3.8147138964577665,v07_g0_replay
2024-11-06,1,9270,バリュエンスホールディングス,0.5731440856767076,-0.1396648044692749,1,False,False,True,False,False,0.63127553,0.2036579,-0.8849449,0.0,0.1400560224089631,v07_g0_replay
2024-11-06,2,4968,荒川化学⼯業,0.5570408787279555,0.1683501683501731,2,True,True,False,False,False,1.7798214,1.7516671,0.40636474,0.0,1.5255530129671957,v07_g0_replay
2024-11-07,1,9270,バリュエンスホールディングス,0.5701008825783167,-0.140252454417955,1,False,False,True,False,False,0.578258,0.21693236,-0.9594595,0.0,0.7032348804500765,v07_g0_replay
2024-11-07,2,4972,綜研化学,0.54751182446097,3.300330033003296,1,False,False,False,False,True,1.2798023,0.9769543,0.6676904,0.0,6.687898089171984,v07_g0_replay
2024-11-08,1,9270,バリュエンスホールディングス,0.5598346080083342,-0.5641748942172065,1,False,False,True,False,False,0.61044306,0.080111206,-0.97483116,0.0,-0.2797202797202747,v07_g0_replay
2024-11-08,2,4480,メドレー,0.5473473319732197,4.667609618104662,0,False,False,False,False,False,1.1281513,1.2469178,-0.35359117,0.0,0.5326231691078487,v07_g0_replay
2024-11-11,1,3103,ユニチカ,0.5834303781067506,2.0325203252032464,4,True,True,True,True,False,1.6797974,1.9003499,-0.97356284,0.15,0.3389830508474523,v07_g0_replay
2024-11-11,2,9270,バリュエンスホールディングス,0.5631460598402558,-1.7021276595744703,1,False,False,True,False,False,0.68295807,0.090352915,-0.98647404,0.0,-0.4213483146067398,v07_g0_replay
2024-11-12,1,7083,ＡＨＣグループ,0.5764262711905207,2.187028657616885,0,False,False,False,False,False,0.8780889,0.92543787,0.20687538,0.0,0.4132231404958775,v07_g0_replay
2024-11-12,2,9270,バリュエンスホールディングス,0.5674013422980487,0.1443001443001357,1,False,False,True,False,False,0.7343977,0.12012909,-0.9895641,0.0,0.0,v07_g0_replay
2024-11-13,1,9270,バリュエンスホールディングス,0.5637445582578752,5.660377358490565,1,False,False,True,False,False,0.7752492,0.13036971,-0.9883614,0.0,0.0,v07_g0_replay
2024-11-13,2,7083,ＡＨＣグループ,0.5545597761084511,0.8221225710014934,0,False,False,False,False,False,0.9102913,0.8957893,0.09218989,0.0,-1.7777777777777781,v07_g0_replay
2024-11-14,1,7083,ＡＨＣグループ,0.5693815719147226,-1.743745261561791,0,False,False,False,False,False,0.8490512,0.9278937,0.30456075,0.0,-1.2546125461254665,v07_g0_replay
2024-11-14,2,6407,ＣＫＤ,0.5538026243054046,0.0800640512409911,2,False,False,True,False,True,1.2554376,0.4046167,-0.8647077,0.0,3.815337657382689,v07_g0_replay
2024-11-15,1,7837,アールシーコア,0.5709717821088183,-2.0000000000000018,4,True,True,True,True,False,1.8659496,1.851675,-0.8379531,0.1,0.0,v07_g0_replay
2024-11-15,2,7083,ＡＨＣグループ,0.5684201016360013,-0.7662835249042099,0,False,False,False,False,False,0.8620202,0.9420209,0.0569601,0.0,-2.223869532987399,v07_g0_replay
2024-11-18,1,4346,ＮＥＸＹＺ．Ｇｒｏｕｐ,0.5897625977473622,1.4598540145985384,2,True,False,False,False,True,1.596816,1.6553149,0.7477148,0.0,6.612685560053988,v07_g0_replay
2024-11-18,2,7083,ＡＨＣグループ,0.5693942161720124,5.529595015576327,0,False,False,False,False,False,0.93077224,1.2259235,-0.2364412,0.0,0.694444444444442,v07_g0_replay
2024-11-19,1,6656,インスペック,0.5705024953237716,-1.883830455259028,3,True,True,True,False,False,1.8033973,1.7648023,-0.9524535,0.0,-0.28571428571428914,v07_g0_replay
2024-11-19,2,228A,オプロ,0.5683683197021263,3.3210332103321027,,False,False,,False,False,0.87230855,0.5843085,,0.0,-1.7910447761193993,v07_g0_replay
2024-11-20,1,6656,インスペック,0.560117536733437,-7.667731629392971,4,True,True,True,False,True,1.8479073,1.7660433,-0.96837944,0.0,2.2471910112359605,v07_g0_replay
