date,code,name,model_rank,model_score,label,oc_return_pct,outcome_observed,source_complete,universe_source_complete,spec_id
2024-01-25,3486,グローバル・リンク・マネジメント,2,0.5569632342278805,1.0,2.933985330073341,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-01-26,3091,ブロンコビリー,1,0.5665828521221593,0.0,-1.6058394160583966,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-01-26,3692,ＦＦＲＩセキュリティ,2,0.5573713232556767,0.0,-0.3326679973386537,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-01-29,3486,グローバル・リンク・マネジメント,1,0.5727917254884379,1.0,3.1262525050100187,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-01-29,6556,ウェルビー,2,0.570464569427129,1.0,0.23724792408066353,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-01-30,3132,マクニカホールディングス,1,0.577118580170656,1.0,0.18982536066818323,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-01-30,3692,ＦＦＲＩセキュリティ,2,0.5673264220938042,1.0,2.8256374913852467,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-01-31,9478,ＳＥホールディングス・アンド・インキュベーションズ,1,0.5750699669276993,1.0,2.0547945205479534,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-01-31,6413,理想科学⼯業,2,0.5670313133357754,1.0,2.70455323519343,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-02-01,1944,きんでん,1,0.5906350284024398,0.0,-8.076050933193791,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-02-01,7947,エフピコ,2,0.57780490875032,0.0,-4.93150684931507,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-02-02,5027,ＡｎｙＭｉｎｄ Ｇｒｏｕｐ,1,0.5743077713062813,0.0,-1.6094420600858417,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-02-02,7480,スズデン,2,0.5683983951687366,1.0,1.276970497578156,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-02-05,5481,山陽特殊製鋼,1,0.6308827595767891,1.0,1.6077170418006492,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-02-05,5819,カナレ電気,2,0.5732426486385837,0.0,-0.4700352526439522,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-02-06,8511,日本証券金融,1,0.6019520951408116,1.0,1.0897435897435859,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-02-06,6022,赤阪鐵⼯所,2,0.559568603746486,0.0,-0.7200338839474796,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-02-07,3486,グローバル・リンク・マネジメント,1,0.5660019230215607,1.0,1.2239902080783294,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-02-07,9476,中央経済社ホールディングス,2,0.5618678933802755,0.0,-1.1009174311926606,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-02-08,6417,ＳＡＮＫＹＯ,1,0.5820021470681755,1.0,0.2471354751741206,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-02-08,4783,ＮＣＤ,2,0.5626559038779314,1.0,0.07251631617113397,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-02-09,1803,清水建設,1,0.6425711046467729,1.0,0.42763898266935385,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-02-09,3486,グローバル・リンク・マネジメント,2,0.5705423523246439,0.0,-0.5766062602965416,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-02-13,6460,セガサミーホールディングス,1,0.6402071812461614,0.0,-3.748047891723061,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-02-13,4360,マナック・ケミカル・パートナーズ,2,0.6395840574907783,1.0,1.3182674199623268,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-02-14,6498,キッツ,1,0.5932054942981314,0.0,-3.295819935691313,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-02-14,7972,イトーキ,2,0.5835383514699688,0.0,0.0,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-02-15,9519,レノバ,1,0.5688856596781925,0.0,-2.2185702547247277,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-02-15,6176,ブランジスタ,2,0.5683573863003711,0.0,-2.5606469002695365,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-02-16,7615,ＹＵ−ＷＡ Ｃｒｅａｔｉｏｎ Ｈｏｌｄｉｎｇｓ,1,0.5791896806533419,0.0,-0.694444444444442,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-02-16,4242,タカギセイコー,2,0.578425482399125,0.0,-2.8169014084507005,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-02-19,7614,オーエムツーネットワーク,1,0.5559090536548247,1.0,4.491228070175435,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-02-19,6063,日本エマージェンシーアシスタンス,2,0.5554849174832804,0.0,-0.12062726176115257,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-02-20,4125,三和油化⼯業,1,0.5805375580000713,1.0,0.041476565740361515,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-02-20,4960,ケミプロ化成,2,0.5656299877398273,1.0,2.1680216802167918,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-02-21,7419,ノジマ,1,0.5743650943732502,0.0,-0.9248554913294793,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-02-21,4691,ワシントンホテル,2,0.5630652026367254,0.0,-1.384083044982698,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-02-22,4691,ワシントンホテル,1,0.5647625489127801,1.0,2.55813953488373,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-02-22,9075,福山通運,2,0.5588701926206687,0.0,-1.0663507109004766,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-02-26,9009,京成電鉄,1,0.5764105488302744,0.0,-1.1523178807947065,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-02-26,4629,大伸化学,2,0.5679248891564187,1.0,0.3311258278145601,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-02-27,8103,明和産業,1,0.5722164502911243,1.0,2.591463414634143,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-02-27,3904,カヤック,2,0.5629524231576634,1.0,1.0349288486416475,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-02-28,6560,エル・ティー・エス,1,0.5703768757586514,0.0,-0.11111111111110628,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-02-28,1417,ミライト・ワン,2,0.5663781096099795,1.0,0.9454349000540319,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-02-29,2812,焼津水産化学⼯業,1,0.583203757321672,0.0,-0.6627393225331346,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-02-29,9818,大丸エナウィン,2,0.5669703749736992,0.0,-2.1739130434782594,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-03-01,7832,バンダイナムコホールディングス,1,0.5786743328075679,0.0,-0.23612750885477762,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-03-01,2413,エムスリー,2,0.5718500026085889,0.0,-0.2069917203311844,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-03-04,9982,タキヒヨー,1,0.5588644696472495,0.0,-3.497085761865115,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-03-04,5958,三洋⼯業,2,0.5564445374073396,0.0,-0.28901734104046506,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
2024-03-05,1802,大林組,1,0.5800728248374599,1.0,1.0932105868814768,True,True,True,session_market_tdnet__positive_session__C0.03__hexpanding__cwbalanced__datecw__ts20210104__min252
