candidate_id,date,model_rank,code,name,model_score,pre_veto_code,vetoed,label,oc_return_pct
C00_PRICE_RIDGE,2026-01-05,1,6706,電気興,0.14606150495911532,6706,False,1.0,1.144601297214809
C00_PRICE_RIDGE,2026-01-05,2,7084,Ｇ－ＳｍｉｌｅＨＤ,0.1352758608218376,7084,False,1.0,1.5395141977420534
C00_PRICE_RIDGE,2026-01-06,1,4972,綜研化学,0.15071466629730282,4972,False,0.0,-0.1521491061239999
C00_PRICE_RIDGE,2026-01-06,2,6706,電気興,0.1441785400463009,6706,False,1.0,1.174242424242422
C00_PRICE_RIDGE,2026-01-07,1,7084,Ｇ－ＳｍｉｌｅＨＤ,0.14065521452752544,7084,False,0.0,-0.6068779501011479
C00_PRICE_RIDGE,2026-01-07,2,6566,要興業,0.1369795161898923,6566,False,1.0,0.48309178743961567
C00_PRICE_RIDGE,2026-01-08,1,7084,Ｇ－ＳｍｉｌｅＨＤ,0.14528714226434644,7084,False,0.0,-0.6784260515603768
C00_PRICE_RIDGE,2026-01-08,2,6706,電気興,0.14383324053995586,6706,False,1.0,0.4487658937920802
C00_PRICE_RIDGE,2026-01-09,1,9063,岡県運送,0.15039249028481075,9063,False,1.0,0.8383233532934131
C00_PRICE_RIDGE,2026-01-09,2,6566,要興業,0.14197841415941634,6566,False,1.0,2.1754385964912304
C00_PRICE_RIDGE,2026-01-13,1,9691,両毛システム,0.13954241426523933,9691,False,0.0,-0.7551240560949246
C00_PRICE_RIDGE,2026-01-13,2,4242,タカギセイコー,0.1373214024254596,4242,False,0.0,-0.11764705882353343
C00_PRICE_RIDGE,2026-01-14,1,7284,盟和産,0.15432773627963323,7284,False,1.0,0.6611570247933907
C00_PRICE_RIDGE,2026-01-14,2,7084,Ｇ－ＳｍｉｌｅＨＤ,0.1462205672215679,7084,False,1.0,0.9291121816930481
C00_PRICE_RIDGE,2026-01-15,1,9331,Ｇ－キャスター,0.15755734345005265,9331,False,1.0,1.2484394506866447
C00_PRICE_RIDGE,2026-01-15,2,6706,電気興,0.14565278668239545,6706,False,1.0,0.6661732050333047
C00_PRICE_RIDGE,2026-01-16,1,7614,オーエムツー,0.15873781020748257,7614,False,0.0,-0.12539184952977678
C00_PRICE_RIDGE,2026-01-16,2,7084,Ｇ－ＳｍｉｌｅＨＤ,0.14318965936551636,7084,False,1.0,3.0949105914718
C00_PRICE_RIDGE,2026-01-19,1,6706,電気興,0.16159435353022086,6706,False,0.0,-0.6642066420664228
C00_PRICE_RIDGE,2026-01-19,2,9202,ＡＮＡ,0.1404268963342169,9202,False,1.0,0.8916776750330202
C00_PRICE_RIDGE,2026-01-20,1,6706,電気興,0.17957577039819564,6706,False,1.0,0.5237560793116325
C00_PRICE_RIDGE,2026-01-20,2,6566,要興業,0.15134908781527603,6566,False,0.0,-0.48043925875085325
C00_PRICE_RIDGE,2026-01-21,1,6706,電気興,0.17481046999053157,6706,False,0.0,-0.4838109415705283
C00_PRICE_RIDGE,2026-01-21,2,8742,小林洋行,0.14187908660489487,8742,False,1.0,1.327433628318575
C00_PRICE_RIDGE,2026-01-22,1,6706,電気興,0.1608419172258007,6706,False,1.0,2.6168224299065512
C00_PRICE_RIDGE,2026-01-22,2,9761,東海リース,0.13900617548734504,9761,False,1.0,1.5947102294826987
C00_PRICE_RIDGE,2026-01-23,1,6380,オリチエン工業,0.16790444932283533,6380,False,1.0,5.397727272727271
C00_PRICE_RIDGE,2026-01-23,2,3934,ベネフィットジャパン,0.13987722313300366,3934,False,1.0,2.5945945945945903
C00_PRICE_RIDGE,2026-01-26,1,6072,地盤ネットＨＤ,0.14035330432919776,6072,False,0.0,-1.0204081632653073
C00_PRICE_RIDGE,2026-01-26,2,6482,ＹＵＳＨＩＮ,0.13959342329854416,6482,False,1.0,0.8152173913043459
C00_PRICE_RIDGE,2026-01-27,1,7523,アールビバン,0.15723007279349924,7523,False,0.0,-0.17857142857142794
C00_PRICE_RIDGE,2026-01-27,2,6380,オリチエン工業,0.15153363561098157,6380,False,0.0,-1.5536723163841804
C00_PRICE_RIDGE,2026-01-28,1,9202,ＡＮＡ,0.14213326662874176,9202,False,0.0,-0.7377598926894713
C00_PRICE_RIDGE,2026-01-28,2,9761,東海リース,0.1348347529039898,9761,False,0.0,-0.07833920877399203
C00_PRICE_RIDGE,2026-01-29,1,3965,ＣＡＰ,0.1409013611400518,3965,False,0.0,-3.0599755201958345
C00_PRICE_RIDGE,2026-01-29,2,7459,メディパル,0.12957030647233297,7459,False,1.0,0.8354522339266257
C00_PRICE_RIDGE,2026-01-30,1,6382,トリニ工,0.1533864789919747,6382,False,1.0,0.846153846153852
C00_PRICE_RIDGE,2026-01-30,2,1921,巴,0.14419773848034814,1921,False,0.0,-3.4285714285714253
C00_PRICE_RIDGE,2026-02-02,1,3104,富士紡ＨＤ,0.15195400829190633,3104,False,0.0,-2.346368715083802
C00_PRICE_RIDGE,2026-02-02,2,3659,ネクソン,0.14305442050767803,3659,False,0.0,-3.7569944044764214
C00_PRICE_RIDGE,2026-02-03,1,9331,Ｇ－キャスター,0.13722937869316765,9331,False,0.0,-1.3580246913580285
C00_PRICE_RIDGE,2026-02-03,2,9075,福山運,0.13484048528774797,9075,False,1.0,2.885682574916748
C00_PRICE_RIDGE,2026-02-04,1,9331,Ｇ－キャスター,0.15117437009283927,9331,False,0.0,-0.25380710659898
C00_PRICE_RIDGE,2026-02-04,2,7255,桜井製作,0.14577969717621858,7255,False,1.0,1.3615733736762392
C00_PRICE_RIDGE,2026-02-05,1,2492,インフォマート,0.15564938341478265,2492,False,0.0,-2.9629629629629672
C00_PRICE_RIDGE,2026-02-05,2,3386,コスモ・バイオ,0.1463897357164157,3386,False,1.0,0.3843197540353671
C00_PRICE_RIDGE,2026-02-06,1,9331,Ｇ－キャスター,0.14271819973529815,9331,False,0.0,-3.7275064267352165
C00_PRICE_RIDGE,2026-02-06,2,2903,シノブフーズ,0.14056721817266596,2903,False,0.0,-0.2577319587628857
C00_PRICE_RIDGE,2026-02-09,1,9331,Ｇ－キャスター,0.14506010686842905,9331,False,1.0,2.1220159151193574
C00_PRICE_RIDGE,2026-02-09,2,7255,桜井製作,0.13868933544136017,7255,False,1.0,1.4925373134328401
C00_PRICE_RIDGE,2026-02-10,1,9342,Ｇ－スマサポ,0.146499875238618,9342,False,0.0,-0.6140350877193002
C00_PRICE_RIDGE,2026-02-10,2,3386,コスモ・バイオ,0.14622450748515334,3386,False,1.0,0.6125574272588086
C00_PRICE_RIDGE,2026-02-12,1,3105,日清紡ＨＤ,0.14453737123001473,3105,False,1.0,3.3986928104575265
C00_PRICE_RIDGE,2026-02-12,2,3386,コスモ・バイオ,0.13546117865948623,3386,False,1.0,1.7358490566037776
C00_PRICE_RIDGE,2026-02-13,1,7255,桜井製作,0.15626157277698022,7255,False,0.0,-2.0312499999999956
C00_PRICE_RIDGE,2026-02-13,2,4530,久光薬,0.14351377258687772,4530,False,0.0,-1.746031746031751
C00_PRICE_RIDGE,2026-02-16,1,7069,Ｇ－サイバー・バズ,0.16838240111686098,7069,False,0.0,-5.152224824355967
C00_PRICE_RIDGE,2026-02-16,2,1815,鉄建建設,0.1515931569572621,1815,False,1.0,1.3918629550321304
C00_PRICE_RIDGE,2026-02-17,1,7084,Ｇ－ＳｍｉｌｅＨＤ,0.18949690969488556,7084,False,0.0,-1.7322834645669305
C00_PRICE_RIDGE,2026-02-17,2,7069,Ｇ－サイバー・バズ,0.15777709706511292,7069,False,0.0,-1.1111111111111072
C00_PRICE_RIDGE,2026-02-18,1,3490,アズ企画設計,0.12650613578685788,3490,False,1.0,1.8263266712611914
C00_PRICE_RIDGE,2026-02-18,2,3892,岡山製紙,0.12145968055673002,3892,False,1.0,4.254143646408837
C00_PRICE_RIDGE,2026-02-19,1,7091,Ｇ－ＬＰＦ,0.13362228561635786,7091,False,1.0,0.6950477845351966
C00_PRICE_RIDGE,2026-02-19,2,7067,Ｇ－ブランディング,0.13124918799456314,7067,False,1.0,0.8064516129032251
C00_PRICE_RIDGE,2026-02-20,1,3892,岡山製紙,0.11351193849808744,3892,False,1.0,0.5452562704471031
C00_PRICE_RIDGE,2026-02-20,2,7067,Ｇ－ブランディング,0.11321942015304513,7067,False,1.0,2.2267206477732726
C00_PRICE_RIDGE,2026-02-24,1,7065,ユーピーアール,0.1448128485693859,7065,False,0.0,-1.2820512820512775
C00_PRICE_RIDGE,2026-02-24,2,4530,久光薬,0.14272672740382428,4530,False,0.0,-0.016583747927034764
C00_PRICE_RIDGE,2026-02-25,1,1381,アクシーズ,0.1422622375676577,1381,False,1.0,0.3754693366708306
C00_PRICE_RIDGE,2026-02-25,2,7501,ティムコ,0.13704802000481384,7501,False,1.0,0.05714285714286671
C00_PRICE_RIDGE,2026-02-26,1,7067,Ｇ－ブランディング,0.14309757156131167,7067,False,1.0,0.9708737864077666
C00_PRICE_RIDGE,2026-02-26,2,7501,ティムコ,0.12725886097841313,7501,False,1.0,1.9718309859154903
C00_PRICE_RIDGE,2026-02-27,1,4387,Ｇ－ＺＵＵ,0.1451724705799812,4387,False,1.0,1.9938650306748462
C00_PRICE_RIDGE,2026-02-27,2,8742,小林洋行,0.1408783423769337,8742,False,1.0,6.490872210953347
C00_PRICE_RIDGE,2026-03-02,1,6342,太平製作所,0.1269960055702497,6342,False,1.0,0.4739336492890933
C00_PRICE_RIDGE,2026-03-02,2,7501,ティムコ,0.1149840453143031,7501,False,0.0,-0.800457404230992
C00_PRICE_RIDGE,2026-03-03,1,7501,ティムコ,0.15563205372218242,7501,False,1.0,8.060747663551403
C00_PRICE_RIDGE,2026-03-03,2,9202,ＡＮＡ,0.12951183602198163,9202,False,0.0,-2.412280701754388
C00_PRICE_RIDGE,2026-03-04,1,3892,岡山製紙,0.17894761837144726,3892,False,0.0,-3.347969264544459
C00_PRICE_RIDGE,2026-03-04,2,1948,弘電社,0.16548765865777512,1948,False,1.0,1.7187499999999911
C00_PRICE_RIDGE,2026-03-05,1,6137,小池酸工,0.1598254452040049,6137,False,0.0,-2.052655064703257
C00_PRICE_RIDGE,2026-03-05,2,6858,小野測器,0.15197577064609682,6858,False,1.0,5.158264947245028
C00_PRICE_RIDGE,2026-03-06,1,7067,Ｇ－ブランディング,0.1397908543918232,7067,False,1.0,1.4373716632443578
C00_PRICE_RIDGE,2026-03-06,2,6342,太平製作所,0.13502929005882422,6342,False,1.0,1.8456375838926231
C00_PRICE_RIDGE,2026-03-09,1,1948,弘電社,0.14701718350003917,1948,False,1.0,4.7308319738988525
C00_PRICE_RIDGE,2026-03-09,2,6342,太平製作所,0.1131381656399542,6342,False,1.0,0.20073603211776536
C00_PRICE_RIDGE,2026-03-10,1,3553,共和レザー,0.14005197004653336,3553,False,0.0,-1.688182720953324
C00_PRICE_RIDGE,2026-03-10,2,6342,太平製作所,0.13086271055307028,6342,False,0.0,0.0
C00_PRICE_RIDGE,2026-03-11,1,7501,ティムコ,0.13781569487662754,7501,False,1.0,0.22740193291643784
C00_PRICE_RIDGE,2026-03-11,2,6566,要興業,0.12092641937144087,6566,False,1.0,0.8957133717210519
C00_PRICE_RIDGE,2026-03-12,1,7067,Ｇ－ブランディング,0.14471388685105602,7067,False,1.0,0.61412487205732
C00_PRICE_RIDGE,2026-03-12,2,5204,石塚硝,0.1391696317802031,5204,False,0.0,-3.9835164835164805
C00_PRICE_RIDGE,2026-03-13,1,1948,弘電社,0.15352990229697888,1948,False,1.0,4.272151898734178
C00_PRICE_RIDGE,2026-03-13,2,7501,ティムコ,0.14004487372801086,7501,False,1.0,1.5081206496519783
C00_PRICE_RIDGE,2026-03-16,1,6342,太平製作所,0.12899118645957622,6342,False,0.0,-0.8780817291455634
C00_PRICE_RIDGE,2026-03-16,2,7067,Ｇ－ブランディング,0.12834676698018463,7067,False,1.0,1.538461538461533
C00_PRICE_RIDGE,2026-03-17,1,6342,太平製作所,0.1467197321085223,6342,False,0.0,0.0
C00_PRICE_RIDGE,2026-03-17,2,8914,エリアリンク,0.1356016627784429,8914,False,0.0,-0.32284100080710587
C00_PRICE_RIDGE,2026-03-18,1,5254,Ｇ－Ａｒｅｎｔ,0.13653840488044142,5254,False,1.0,1.6222479721900385
C00_PRICE_RIDGE,2026-03-18,2,6342,太平製作所,0.13638783037159696,6342,False,1.0,0.30633083730429167
C00_PRICE_RIDGE,2026-03-19,1,6566,要興業,0.14127957070086392,6566,False,0.0,-0.7328447701532292
C00_PRICE_RIDGE,2026-03-19,2,7091,Ｇ－ＬＰＦ,0.14123190397976315,7091,False,0.0,-0.7334963325183352
C00_PRICE_RIDGE,2026-03-23,1,9867,ソレキア,0.1712579394621034,9867,False,0.0,-4.073714839961207
C00_PRICE_RIDGE,2026-03-23,2,7955,クリナップ,0.1466173033414317,7955,False,0.0,-1.349948078920038
C00_PRICE_RIDGE,2026-03-24,1,6013,タクマ,0.155105602046599,6013,False,0.0,-0.3270348837209336
C00_PRICE_RIDGE,2026-03-24,2,6566,要興業,0.14315081966933177,6566,False,1.0,0.13793103448276334
C00_PRICE_RIDGE,2026-03-25,1,7091,Ｇ－ＬＰＦ,0.14435993173862868,7091,False,1.0,0.08375209380233617
C00_PRICE_RIDGE,2026-03-25,2,9742,アイネス,0.12781223211378587,9742,False,1.0,6.873032528856249
C00_PRICE_RIDGE,2026-03-26,1,7091,Ｇ－ＬＰＦ,0.14358287923459814,7091,False,0.0,0.0
C00_PRICE_RIDGE,2026-03-26,2,6342,太平製作所,0.14272074241302418,6342,False,1.0,2.2206800832754947
C00_PRICE_RIDGE,2026-03-27,1,7091,Ｇ－ＬＰＦ,0.12947717823829366,7091,False,0.0,-0.33472803347280866
C00_PRICE_RIDGE,2026-03-27,2,7501,ティムコ,0.12515919056888863,7501,False,0.0,-0.5087620124364034
C00_PRICE_RIDGE,2026-03-30,1,6342,太平製作所,0.1514451497802845,6342,False,,
C00_PRICE_RIDGE,2026-03-30,2,7091,Ｇ－ＬＰＦ,0.15128721510139617,7091,False,,
C00_PRICE_RIDGE,2026-03-31,1,,,,,False,,
