model_name,portfolio_top_k,date,code,name,model_rank,model_score,label,oc_return_pct,outcome_observed,source_complete,universe_source_complete,universe_source_date
current_logit,2,2024-10-01,3962,チェンジホールディングス,1,0.5946052057249197,1.0,3.571428571428581,True,True,True,2024-09-30
current_logit,2,2024-10-01,7163,住信ＳＢＩネット銀行,2,0.5673918490935592,1.0,0.952380952380949,True,True,True,2024-09-30
current_logit,2,2024-10-02,7061,日本ホスピスホールディングス,1,0.5640530798046568,1.0,0.26631158455392434,True,True,True,2024-10-01
current_logit,2,2024-10-02,7163,住信ＳＢＩネット銀行,2,0.5497676640487352,0.0,-0.371747211895912,True,True,True,2024-10-01
current_logit,2,2024-10-03,9722,藤⽥観光,1,0.5617845691194744,0.0,-0.6857142857142895,True,True,True,2024-10-02
current_logit,2,2024-10-03,3083,シーズメン,2,0.5594109552063712,0.0,-3.5278154681139706,True,True,True,2024-10-02
current_logit,2,2024-10-04,2980,ＳＲＥホールディングス,1,0.5692933497596095,1.0,0.8695652173912993,True,True,True,2024-10-03
current_logit,2,2024-10-04,5575,Ｇｌｏｂｅｅ,2,0.5674355892293858,0.0,-2.329916123019571,True,True,True,2024-10-03
current_logit,2,2024-10-07,7061,日本ホスピスホールディングス,1,0.5805506940327106,1.0,0.6662225183211135,True,True,True,2024-10-04
current_logit,2,2024-10-07,5575,Ｇｌｏｂｅｅ,2,0.5731415393769207,1.0,0.37383177570093906,True,True,True,2024-10-04
current_logit,2,2024-10-08,7061,日本ホスピスホールディングス,1,0.5691973946407696,0.0,-2.474916387959869,True,True,True,2024-10-07
current_logit,2,2024-10-08,5575,Ｇｌｏｂｅｅ,2,0.5635730731701594,1.0,0.92592592592593,True,True,True,2024-10-07
current_logit,2,2024-10-09,7061,日本ホスピスホールディングス,1,0.5765755010986287,0.0,-0.20311442112389555,True,True,True,2024-10-08
current_logit,2,2024-10-09,7082,ジモティー,2,0.5725766395056574,0.0,-1.9083969465648831,True,True,True,2024-10-08
current_logit,2,2024-10-10,1911,住友林業,1,0.5772433839701406,0.0,-0.8724100327153761,True,True,True,2024-10-09
current_logit,2,2024-10-10,7061,日本ホスピスホールディングス,2,0.5753943865937713,0.0,-2.626262626262621,True,True,True,2024-10-09
current_logit,2,2024-10-11,7061,日本ホスピスホールディングス,1,0.590407339121973,0.0,-0.1387925052047212,True,True,True,2024-10-10
current_logit,2,2024-10-11,7082,ジモティー,2,0.5729158948188398,0.0,-0.15491866769945517,True,True,True,2024-10-10
current_logit,2,2024-10-15,9601,松竹,1,0.5768826449678921,1.0,0.9304812834224574,True,True,True,2024-10-11
current_logit,2,2024-10-15,9418,Ｕ−ＮＥＸＴ ＨＯＬＤＩＮＧＳ,2,0.5715825741475565,0.0,-1.3671875,True,True,True,2024-10-11
current_logit,2,2024-10-16,9024,⻄武ホールディングス,1,0.5740829486321601,0.0,-1.2481426448736954,True,True,True,2024-10-15
current_logit,2,2024-10-16,1407,ウエストホールディングス,2,0.5648781583721616,0.0,-8.89627168696936,True,True,True,2024-10-15
current_logit,2,2024-10-17,9024,⻄武ホールディングス,1,0.5715643061476432,1.0,1.2124886329190732,True,True,True,2024-10-16
current_logit,2,2024-10-17,7061,日本ホスピスホールディングス,2,0.5669757790192266,1.0,0.0683060109289535,True,True,True,2024-10-16
current_logit,2,2024-10-18,4429,リックソフト,1,0.5810852248685058,0.0,-2.2346368715083775,True,True,True,2024-10-17
current_logit,2,2024-10-18,5218,オハラ,2,0.5623623742137327,1.0,0.7570022710068125,True,True,True,2024-10-17
current_logit,2,2024-10-21,4014,カラダノート,1,0.6007350103698319,1.0,3.106796116504862,True,True,True,2024-10-18
current_logit,2,2024-10-21,5449,大阪製鐵,2,0.5704435412055199,0.0,-0.45045045045044585,True,True,True,2024-10-18
current_logit,2,2024-10-22,2138,クルーズ,1,0.5605322714928049,0.0,-1.1437908496731986,True,True,True,2024-10-21
current_logit,2,2024-10-22,3223,エスエルディー,2,0.5595941893346452,1.0,0.11325028312569874,True,True,True,2024-10-21
current_logit,2,2024-10-23,7061,日本ホスピスホールディングス,1,0.5772215737964482,0.0,-3.5739313244569026,True,True,True,2024-10-22
current_logit,2,2024-10-23,4384,ラクスル,2,0.5652416150493339,1.0,0.8921330089213253,True,True,True,2024-10-22
current_logit,2,2024-10-24,7061,日本ホスピスホールディングス,1,0.5818815020193477,0.0,-0.513950073421443,True,True,True,2024-10-23
current_logit,2,2024-10-24,4060,ｒａｋｕｍｏ,2,0.5711485530659637,1.0,2.3227383863080764,True,True,True,2024-10-23
current_logit,2,2024-10-25,7061,日本ホスピスホールディングス,1,0.569232185375938,0.0,-1.2583271650629113,True,True,True,2024-10-24
current_logit,2,2024-10-25,4361,川口化学⼯業,2,0.5651795994887053,0.0,-0.6269592476489061,True,True,True,2024-10-24
current_logit,2,2024-10-28,4811,ドリーム・アーツ,1,0.5689630191275933,1.0,6.919396393080612,True,True,True,2024-10-25
current_logit,2,2024-10-28,7061,日本ホスピスホールディングス,2,0.5655521140293652,1.0,5.909090909090908,True,True,True,2024-10-25
current_logit,2,2024-10-29,3663,セルシス,1,0.5584711548548776,1.0,3.5031847133758065,True,True,True,2024-10-28
current_logit,2,2024-10-29,4119,日本ピグメントホールディングス,2,0.5522078359677505,0.0,-2.2187004754358197,True,True,True,2024-10-28
current_logit,2,2024-10-30,4612,日本ペイントホールディングス,1,0.5897346529726515,0.0,-0.7569386038687953,True,True,True,2024-10-29
current_logit,2,2024-10-30,6866,日置電機,2,0.5676901037554761,1.0,1.3664596273291973,True,True,True,2024-10-29
current_logit,2,2024-10-31,7278,エクセディ,1,0.5696125280499503,1.0,2.6731470230862753,True,True,True,2024-10-30
current_logit,2,2024-10-31,3529,アツギ,2,0.5649035746626326,1.0,9.394313967861567,True,True,True,2024-10-30
direct_ridge_return,1,2024-09-02,4579,ラクオリア創薬,1,0.8341754310118814,0.0,-2.6856240126382325,True,True,True,2024-08-30
direct_ridge_return,1,2024-09-03,9241,フューチャーリンクネットワーク,1,1.1435660304514068,1.0,1.5974440894568787,True,True,True,2024-09-02
direct_ridge_return,1,2024-09-04,4889,レナサイエンス,1,1.1092947430725975,0.0,-3.385416666666663,True,True,True,2024-09-03
direct_ridge_return,1,2024-09-05,9749,富士ソフト,1,0.41934717435223806,0.0,-1.3598326359832602,True,True,True,2024-09-04
direct_ridge_return,1,2024-09-06,6034,ＭＲＴ,1,1.0876516281662165,1.0,4.643962848297223,True,True,True,2024-09-05
direct_ridge_return,1,2024-09-09,9232,パスコ,1,1.4379425717218817,0.0,0.0,True,True,True,2024-09-06
direct_ridge_return,1,2024-09-10,4268,エッジテクノロジー,1,1.02034822767633,0.0,0.0,True,True,True,2024-09-09
direct_ridge_return,1,2024-09-11,3625,テックファームホールディングス,1,0.8813268186252807,0.0,-11.126961483594865,True,True,True,2024-09-10
direct_ridge_return,1,2024-09-12,6227,ＡＩメカテック,1,1.1580210299391505,0.0,-0.25041736227044975,True,True,True,2024-09-11
direct_ridge_return,1,2024-09-13,3565,アセンテック,1,0.813429495364845,0.0,-2.003338898163609,True,True,True,2024-09-12
direct_ridge_return,1,2024-09-17,6184,鎌倉新書,1,1.0364611767762593,0.0,-0.6048387096774244,True,True,True,2024-09-13
direct_ridge_return,1,2024-09-18,3653,モルフォ,1,1.5311446666481143,0.0,-5.727554179566563,True,True,True,2024-09-17
direct_ridge_return,1,2024-09-19,1948,弘電社,1,1.0526699912195563,0.0,-2.140883977900554,True,True,True,2024-09-18
direct_ridge_return,1,2024-09-20,3153,八洲電機,1,0.9717308044938434,1.0,1.4983351831298508,True,True,True,2024-09-19
direct_ridge_return,1,2024-09-24,3461,パルマ,1,1.263441738264543,1.0,3.439803439803435,True,True,True,2024-09-20
direct_ridge_return,1,2024-09-25,3696,セレス,1,1.3970265241718003,0.0,-4.073587385019706,True,True,True,2024-09-24
direct_ridge_return,1,2024-09-26,7878,光・彩,1,1.482029037462923,0.0,-5.873015873015874,True,True,True,2024-09-25
direct_ridge_return,1,2024-09-27,4369,トリケミカル研究所,1,0.6546561142122105,1.0,0.6811989100817373,True,True,True,2024-09-26
direct_ridge_return,1,2024-09-30,7047,ポート,1,0.7088224891438338,1.0,0.24319066147859836,True,True,True,2024-09-27
direct_ridge_return,1,2024-10-01,3962,チェンジホールディングス,1,0.8324526492531834,1.0,3.571428571428581,True,True,True,2024-09-30
direct_ridge_return,1,2024-10-02,7163,住信ＳＢＩネット銀行,1,0.42874268890380335,0.0,-0.371747211895912,True,True,True,2024-10-01
direct_ridge_return,1,2024-10-03,3985,テモナ,1,0.33403541032832573,0.0,-2.7624309392265234,True,True,True,2024-10-02
direct_ridge_return,1,2024-10-04,3985,テモナ,1,0.592593308043802,0.0,-2.2727272727272707,True,True,True,2024-10-03
direct_ridge_return,1,2024-10-07,5575,Ｇｌｏｂｅｅ,1,0.6344952492228966,1.0,0.37383177570093906,True,True,True,2024-10-04
direct_ridge_return,1,2024-10-08,5575,Ｇｌｏｂｅｅ,1,0.6280737469682938,1.0,0.92592592592593,True,True,True,2024-10-07
direct_ridge_return,1,2024-10-09,9212,Ｇｒｅｅｎ Ｅａｒｔｈ Ｉｎｓｔｉｔｕｔｅ,1,0.5082585351404961,1.0,2.263374485596703,True,True,True,2024-10-08
direct_ridge_return,1,2024-10-10,5574,ＡＢＥＪＡ,1,0.5259018364089241,1.0,1.0526315789473717,True,True,True,2024-10-09
direct_ridge_return,1,2024-10-11,3904,カヤック,1,0.6740573895097065,0.0,-0.18832391713747842,True,True,True,2024-10-10
direct_ridge_return,1,2024-10-15,6467,ニチダイ,1,0.6550729652979344,1.0,3.3402922755741082,True,True,True,2024-10-11
direct_ridge_return,1,2024-10-16,4570,免疫生物研究所,1,0.6894263201178483,0.0,-4.307116104868913,True,True,True,2024-10-15
direct_ridge_return,1,2024-10-17,2936,ベースフード,1,0.667987997734337,0.0,-12.73291925465838,True,True,True,2024-10-16
direct_ridge_return,1,2024-10-18,4386,ＳＩＧグループ,1,0.581669396874049,0.0,-3.2258064516129004,True,True,True,2024-10-17
direct_ridge_return,1,2024-10-21,6696,トラース・オン・プロダクト,1,0.741229263005289,0.0,-13.778705636743215,True,True,True,2024-10-18
direct_ridge_return,1,2024-10-22,3628,データホライゾン,1,0.5546383840064446,0.0,-3.3419023136246784,True,True,True,2024-10-21
direct_ridge_return,1,2024-10-23,3628,データホライゾン,1,0.5167439698070598,0.0,0.0,True,True,True,2024-10-22
direct_ridge_return,1,2024-10-24,9278,ブックオフグループホールディングス,1,0.5505750604856671,1.0,1.4354066985645897,True,True,True,2024-10-23
direct_ridge_return,1,2024-10-25,3264,アスコット,1,0.9885448207446172,0.0,-9.649122807017541,True,True,True,2024-10-24
direct_ridge_return,1,2024-10-28,153A,カウリス,1,0.5236052730404753,1.0,2.1897810218978186,True,True,True,2024-10-25
direct_ridge_return,1,2024-10-29,4119,日本ピグメントホールディングス,1,0.5460857894836861,0.0,-2.2187004754358197,True,True,True,2024-10-28
direct_ridge_return,1,2024-10-30,4612,日本ペイントホールディングス,1,0.851686031303179,0.0,-0.7569386038687953,True,True,True,2024-10-29
direct_ridge_return,1,2024-10-31,3275,ハウスコム,1,0.8073309286420046,1.0,2.1212121212121238,True,True,True,2024-10-30
direct_ridge_return,2,2024-09-02,4579,ラクオリア創薬,1,0.8341754310118814,0.0,-2.6856240126382325,True,True,True,2024-08-30
direct_ridge_return,2,2024-09-02,6634,ネクスグループ,2,0.8306033967936254,0.0,0.0,True,True,True,2024-08-30
direct_ridge_return,2,2024-09-03,9241,フューチャーリンクネットワーク,1,1.1435660304514068,1.0,1.5974440894568787,True,True,True,2024-09-02
direct_ridge_return,2,2024-09-03,4369,トリケミカル研究所,2,1.1055517094055713,0.0,-3.584672435105063,True,True,True,2024-09-02
direct_ridge_return,2,2024-09-04,4889,レナサイエンス,1,1.1092947430725975,0.0,-3.385416666666663,True,True,True,2024-09-03
direct_ridge_return,2,2024-09-04,143A,イシン,2,0.7337967473672153,0.0,-6.432311144353031,True,True,True,2024-09-03
direct_ridge_return,2,2024-09-05,9749,富士ソフト,1,0.41934717435223806,0.0,-1.3598326359832602,True,True,True,2024-09-04
direct_ridge_return,2,2024-09-05,7874,レック,2,0.41100626139790025,1.0,2.4019215372297786,True,True,True,2024-09-04
direct_ridge_return,2,2024-09-06,6034,ＭＲＴ,1,1.0876516281662165,1.0,4.643962848297223,True,True,True,2024-09-05
direct_ridge_return,2,2024-09-06,4119,日本ピグメント,2,0.6467061621471651,0.0,-4.654654654654655,True,True,True,2024-09-05
direct_ridge_return,2,2024-09-09,9232,パスコ,1,1.4379425717218817,0.0,0.0,True,True,True,2024-09-06
direct_ridge_return,2,2024-09-09,4890,坪⽥ラボ,2,1.2168133620937243,1.0,1.4678899082568808,True,True,True,2024-09-06
direct_ridge_return,2,2024-09-10,4268,エッジテクノロジー,1,1.02034822767633,0.0,0.0,True,True,True,2024-09-09
direct_ridge_return,2,2024-09-10,9307,杉村倉庫,2,0.8902468959676,0.0,-1.1345218800648316,True,True,True,2024-09-09
direct_ridge_return,2,2024-09-11,3625,テックファームホールディングス,1,0.8813268186252807,0.0,-11.126961483594865,True,True,True,2024-09-10
direct_ridge_return,2,2024-09-11,4268,エッジテクノロジー,2,0.8011288790801528,1.0,0.11918951132301459,True,True,True,2024-09-10
direct_ridge_return,2,2024-09-12,6227,ＡＩメカテック,1,1.1580210299391505,0.0,-0.25041736227044975,True,True,True,2024-09-11
direct_ridge_return,2,2024-09-12,4268,エッジテクノロジー,2,0.711637936376485,0.0,0.0,True,True,True,2024-09-11
direct_ridge_return,2,2024-09-13,3565,アセンテック,1,0.813429495364845,0.0,-2.003338898163609,True,True,True,2024-09-12
direct_ridge_return,2,2024-09-13,6619,ダブル・スコープ,2,0.7384763317111743,0.0,-3.6363636363636376,True,True,True,2024-09-12
direct_ridge_return,2,2024-09-17,6184,鎌倉新書,1,1.0364611767762593,0.0,-0.6048387096774244,True,True,True,2024-09-13
direct_ridge_return,2,2024-09-17,6778,アルチザネットワークス,2,0.7335905169145365,0.0,-0.3389830508474523,True,True,True,2024-09-13
direct_ridge_return,2,2024-09-18,3653,モルフォ,1,1.5311446666481143,0.0,-5.727554179566563,True,True,True,2024-09-17
direct_ridge_return,2,2024-09-18,9556,ＩＮＴＬＯＯＰ,2,1.4587080767855414,1.0,4.714912280701755,True,True,True,2024-09-17
direct_ridge_return,2,2024-09-19,1948,弘電社,1,1.0526699912195563,0.0,-2.140883977900554,True,True,True,2024-09-18
direct_ridge_return,2,2024-09-19,9058,トランコム,2,1.0480471942352858,0.0,0.0,True,True,True,2024-09-18
direct_ridge_return,2,2024-09-20,3153,八洲電機,1,0.9717308044938434,1.0,1.4983351831298508,True,True,True,2024-09-19
direct_ridge_return,2,2024-09-20,9058,トランコム,2,0.8471537474896845,1.0,0.8687258687258614,True,True,True,2024-09-19
direct_ridge_return,2,2024-09-24,3461,パルマ,1,1.263441738264543,1.0,3.439803439803435,True,True,True,2024-09-20
direct_ridge_return,2,2024-09-24,6099,エラン,2,0.9792767248764984,1.0,0.4036326942482349,True,True,True,2024-09-20
direct_ridge_return,2,2024-09-25,3696,セレス,1,1.3970265241718003,0.0,-4.073587385019706,True,True,True,2024-09-24
direct_ridge_return,2,2024-09-25,4512,わかもと製薬,2,1.22904187164928,1.0,1.7667844522968101,True,True,True,2024-09-24
direct_ridge_return,2,2024-09-26,7878,光・彩,1,1.482029037462923,0.0,-5.873015873015874,True,True,True,2024-09-25
direct_ridge_return,2,2024-09-26,4918,アイビー化粧品,2,0.5586659525603207,0.0,-4.153354632587858,True,True,True,2024-09-25
direct_ridge_return,2,2024-09-27,4369,トリケミカル研究所,1,0.6546561142122105,1.0,0.6811989100817373,True,True,True,2024-09-26
direct_ridge_return,2,2024-09-27,9932,杉本商事,2,0.6336487640932985,0.0,-0.8910212474297463,True,True,True,2024-09-26
direct_ridge_return,2,2024-09-30,7047,ポート,1,0.7088224891438338,1.0,0.24319066147859836,True,True,True,2024-09-27
direct_ridge_return,2,2024-09-30,5939,大⾕⼯業,2,0.6009962710426446,1.0,2.6277372262773824,True,True,True,2024-09-27
direct_ridge_return,2,2024-10-01,3962,チェンジホールディングス,1,0.8324526492531834,1.0,3.571428571428581,True,True,True,2024-09-30
direct_ridge_return,2,2024-10-01,7163,住信ＳＢＩネット銀行,2,0.5411774865781147,1.0,0.952380952380949,True,True,True,2024-09-30
direct_ridge_return,2,2024-10-02,7163,住信ＳＢＩネット銀行,1,0.42874268890380335,0.0,-0.371747211895912,True,True,True,2024-10-01
direct_ridge_return,2,2024-10-02,7061,日本ホスピスホールディングス,2,0.3895437218714038,1.0,0.26631158455392434,True,True,True,2024-10-01
direct_ridge_return,2,2024-10-03,3985,テモナ,1,0.33403541032832573,0.0,-2.7624309392265234,True,True,True,2024-10-02
direct_ridge_return,2,2024-10-03,5247,ＢＴＭ,2,0.31585262320548646,1.0,1.9920318725099584,True,True,True,2024-10-02
direct_ridge_return,2,2024-10-04,3985,テモナ,1,0.592593308043802,0.0,-2.2727272727272707,True,True,True,2024-10-03
direct_ridge_return,2,2024-10-04,3840,パス,2,0.482609920993507,1.0,1.85185185185186,True,True,True,2024-10-03
direct_ridge_return,2,2024-10-07,5575,Ｇｌｏｂｅｅ,1,0.6344952492228966,1.0,0.37383177570093906,True,True,True,2024-10-04
direct_ridge_return,2,2024-10-07,3985,テモナ,2,0.5074232859849739,1.0,25.423728813559322,True,True,True,2024-10-04
direct_ridge_return,2,2024-10-08,5575,Ｇｌｏｂｅｅ,1,0.6280737469682938,1.0,0.92592592592593,True,True,True,2024-10-07
