date,code,model_rank,model_score,label,oc_return_pct,outcome_observed,source_complete,universe_source_complete,spec_id
2025-08-27,4437,1,0.5841945155466051,1.0,1.5363128491620026,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-08-27,7715,2,0.574673748283969,1.0,4.656985478217335,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-08-28,4813,1,0.5864477538179942,1.0,0.5970149253731405,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-08-28,3167,2,0.5828388801611059,0.0,-0.37735849056603765,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-08-29,9147,1,0.5724148079263333,0.0,-0.705954573357892,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-08-29,4437,2,0.5711839068761507,1.0,1.9444444444444375,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-09-01,5992,1,0.5857640368987519,1.0,1.097178683385569,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-09-01,9147,2,0.578504730423368,0.0,0.0,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-09-02,3271,1,0.5794483008141421,1.0,2.0128087831656094,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-09-02,5992,2,0.5784077427464867,1.0,0.60882800608828,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-09-03,5992,1,0.5734077044271021,0.0,-0.6006006006005982,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-09-03,6278,2,0.5716394747907131,1.0,4.617253948967193,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-09-04,5951,1,0.5861028855950825,1.0,1.2422360248447228,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-09-04,7715,2,0.5823719221304612,1.0,0.4373177842565523,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-09-05,9031,1,0.5808369140723878,1.0,0.2613240418118501,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-09-05,4196,2,0.575098989847748,0.0,-0.5409060175794456,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
2025-09-08,9031,1,0.5815219735421768,1.0,0.5844155844155763,True,True,True,legacy_v03__positive_session__C0.08__hexpanding__cwbalanced__legacycw__ts20241106__min20
