date,code,name,label,oc_return_pct,model_score,recipe_id,model_rank
2024-07-03,6151,日東⼯器,0.0,-4.340497260851239,0.12705523524093776,R01_prior_beta_market_residual_rank,1
2024-07-03,7043,アルー,1.0,1.643489254108732,0.12521061072978507,R01_prior_beta_market_residual_rank,2
2024-07-04,6151,日東⼯器,0.0,-0.9683098591549255,0.12503731187855996,R01_prior_beta_market_residual_rank,1
2024-07-04,7043,アルー,0.0,0.0,0.10539602788500577,R01_prior_beta_market_residual_rank,2
2024-07-05,7043,アルー,1.0,7.800511508951402,0.11737153076395865,R01_prior_beta_market_residual_rank,1
2024-07-05,2480,システム・ロケーション,1.0,1.8436578171091345,0.104723841624691,R01_prior_beta_market_residual_rank,2
2024-07-08,6151,日東⼯器,0.0,-3.8224956063268922,0.1028509877727599,R01_prior_beta_market_residual_rank,1
2024-07-08,7676,グッドスピード,0.0,0.0,0.09599716716737369,R01_prior_beta_market_residual_rank,2
2024-07-09,6151,日東⼯器,1.0,0.22841480127913094,0.10334342173246411,R01_prior_beta_market_residual_rank,1
2024-07-09,7490,日新商事,0.0,0.0,0.0860761751253227,R01_prior_beta_market_residual_rank,2
2024-07-10,1866,北野建設,0.0,-0.4070556309362261,0.0912526641884452,R01_prior_beta_market_residual_rank,1
2024-07-10,4491,コンピューターマネージメント,1.0,1.4251781472684133,0.08726429829186991,R01_prior_beta_market_residual_rank,2
2024-07-11,3986,ビーブレイクシステムズ,1.0,0.4310344827586299,0.09785476876923418,R01_prior_beta_market_residual_rank,1
2024-07-11,4628,エスケー化研,0.0,-3.2362459546925515,0.09404164453713988,R01_prior_beta_market_residual_rank,2
2024-07-12,4344,ソースネクスト,1.0,9.478672985782,0.10411059616920054,R01_prior_beta_market_residual_rank,1
2024-07-12,3991,ウォンテッドリー,1.0,2.132352941176463,0.09837841507514912,R01_prior_beta_market_residual_rank,2
2024-07-16,8938,グローム・ホールディングス,1.0,3.2727272727272716,0.09727664040599973,R01_prior_beta_market_residual_rank,1
2024-07-16,1866,北野建設,0.0,-0.4132231404958664,0.09012244825503732,R01_prior_beta_market_residual_rank,2
2024-07-17,7807,幸和製作所,0.0,-2.4207011686143587,0.12584824120442165,R01_prior_beta_market_residual_rank,1
2024-07-17,4519,中外製薬,0.0,-0.9967320261437873,0.11126007925068154,R01_prior_beta_market_residual_rank,2
2024-07-18,6727,ワコム,0.0,-1.8472906403940836,0.09843413241798449,R01_prior_beta_market_residual_rank,1
2024-07-18,7043,アルー,1.0,2.261904761904754,0.09818079100738997,R01_prior_beta_market_residual_rank,2
2024-07-19,6727,ワコム,1.0,0.881612090680095,0.10048713568372646,R01_prior_beta_market_residual_rank,1
2024-07-19,5252,日本ナレッジ,1.0,0.6545454545454632,0.09756959706698196,R01_prior_beta_market_residual_rank,2
2024-07-22,7043,アルー,1.0,4.422604422604426,0.12619269053603185,R01_prior_beta_market_residual_rank,1
2024-07-22,4519,中外製薬,0.0,0.0,0.09580013136369478,R01_prior_beta_market_residual_rank,2
2024-07-23,6048,デザインワン・ジャパン,0.0,-2.0689655172413834,0.10584701941456606,R01_prior_beta_market_residual_rank,1
2024-07-23,6707,サンケン電気,0.0,-1.3733333333333375,0.09947941407967531,R01_prior_beta_market_residual_rank,2
2024-07-24,6762,ＴＤＫ,0.0,-0.14691478942213676,0.10012272464099589,R01_prior_beta_market_residual_rank,1
2024-07-24,9246,プロジェクトホールディングス,0.0,-0.07347538574578039,0.0969226102550596,R01_prior_beta_market_residual_rank,2
2024-07-25,7043,アルー,1.0,1.0882708585247869,0.09412559521421199,R01_prior_beta_market_residual_rank,1
2024-07-25,6113,アマダ,0.0,-2.4864246927693623,0.08721613763881929,R01_prior_beta_market_residual_rank,2
2024-07-26,6098,リクルートホールディングス,0.0,-1.2061538461538457,0.08948429993736935,R01_prior_beta_market_residual_rank,1
2024-07-26,9340,アソインターナショナル,1.0,2.834799608993155,0.0878642547196317,R01_prior_beta_market_residual_rank,2
2024-07-29,5247,ＢＴＭ,1.0,3.5409836065573685,0.08885808485121174,R01_prior_beta_market_residual_rank,1
2024-07-29,6857,アドバンテスト,1.0,1.0758377425044152,0.07966687138493271,R01_prior_beta_market_residual_rank,2
2024-07-30,7043,アルー,1.0,2.4242424242424176,0.11501287421696678,R01_prior_beta_market_residual_rank,1
2024-07-30,9818,大丸エナウィン,0.0,0.0,0.08356779910947067,R01_prior_beta_market_residual_rank,2
2024-07-31,9340,アソインターナショナル,1.0,3.2032032032031976,0.09564187930078942,R01_prior_beta_market_residual_rank,1
2024-07-31,3934,ベネフィットジャパン,0.0,-1.4705882352941124,0.0877582311585962,R01_prior_beta_market_residual_rank,2
2024-08-01,8139,ナガホリ,1.0,2.3668639053254337,0.1301483214037309,R00_daily_raw_return_rank_control,1
2024-08-01,4496,コマースＯｎｅホールディングス,1.0,1.4084507042253502,0.11583663135732099,R00_daily_raw_return_rank_control,2
2024-08-02,3673,ブロードリーフ,0.0,-3.0411449016100156,0.12039138946063144,R00_daily_raw_return_rank_control,1
2024-08-02,8139,ナガホリ,0.0,0.0,0.11745622828306847,R00_daily_raw_return_rank_control,2
2024-08-05,9996,サトー商会,1.0,8.002602472348741,0.1098031984518249,R00_daily_raw_return_rank_control,1
2024-08-05,6754,アンリツ,0.0,-3.919191919191911,0.10884435309483748,R00_daily_raw_return_rank_control,2
2024-08-06,9162,ブリーチ,0.0,0.0,0.11101872418584759,R00_daily_raw_return_rank_control,1
2024-08-06,4496,コマースＯｎｅホールディングス,1.0,12.53968253968254,0.10333149073595917,R00_daily_raw_return_rank_control,2
2024-08-07,4814,ネクストウェア,1.0,4.8387096774193505,0.09109705935528571,R00_daily_raw_return_rank_control,1
2024-08-07,7043,アルー,1.0,2.836004932182501,0.08152433365592605,R00_daily_raw_return_rank_control,2
2024-08-08,7043,アルー,1.0,0.3597122302158251,0.08292729834307616,R00_daily_raw_return_rank_control,1
2024-08-08,1997,暁飯島⼯業,1.0,3.0056355666875367,0.05036526499101899,R00_daily_raw_return_rank_control,2
2024-08-09,7043,アルー,0.0,0.0,0.1009805989629169,R00_daily_raw_return_rank_control,1
2024-08-09,8139,ナガホリ,0.0,-3.1884057971014457,0.08019605902807374,R00_daily_raw_return_rank_control,2
2024-08-13,7043,アルー,0.0,-1.8495684340320562,0.12339090277875478,R00_daily_raw_return_rank_control,1
2024-08-13,8139,ナガホリ,1.0,0.5098324836125379,0.11927044327958916,R00_daily_raw_return_rank_control,2
2024-08-14,7043,アルー,1.0,3.409090909090917,0.16623799455071672,R00_daily_raw_return_rank_control,1
2024-08-14,8139,ナガホリ,0.0,0.0,0.13652231826171482,R00_daily_raw_return_rank_control,2
2024-08-15,8139,ナガホリ,0.0,-1.1594202898550732,0.13301596307853863,R00_daily_raw_return_rank_control,1
2024-08-15,7043,アルー,0.0,-2.5547445255474477,0.12648554580564111,R00_daily_raw_return_rank_control,2
2024-08-16,7043,アルー,0.0,-0.4987531172069848,0.15073621782007132,R00_daily_raw_return_rank_control,1
2024-08-16,8139,ナガホリ,1.0,0.8046817849304944,0.1367775789610717,R00_daily_raw_return_rank_control,2
2024-08-19,7043,アルー,0.0,-0.5031446540880502,0.12453494762622991,R00_daily_raw_return_rank_control,1
2024-08-19,8139,ナガホリ,1.0,1.7492711370262315,0.12280241400716953,R00_daily_raw_return_rank_control,2
2024-08-20,7043,アルー,0.0,-0.37641154328732496,0.12095409148753983,R00_daily_raw_return_rank_control,1
2024-08-20,3804,システム ディ,,,0.09655587683925429,R00_daily_raw_return_rank_control,2
2024-08-21,7043,アルー,1.0,0.6369426751592355,0.11042624735648104,R00_daily_raw_return_rank_control,1
2024-08-21,8139,ナガホリ,1.0,0.28571428571428914,0.10793723595373748,R00_daily_raw_return_rank_control,2
2024-08-22,7043,アルー,0.0,-0.37783375314861534,0.11447194612487355,R00_daily_raw_return_rank_control,1
2024-08-22,5905,日本製罐,1.0,3.3333333333333437,0.10087125431835978,R00_daily_raw_return_rank_control,2
2024-08-23,7043,アルー,0.0,-1.4981273408239737,0.11054243217387476,R00_daily_raw_return_rank_control,1
