date,model_rank,code,name,model_score,score_eligible,label,oc_return_pct,candidate_id,top_k
2024-09-10,1,7273,イクヨ,0.12658666347023423,True,,,C00_daily_rank_ridge,1
2024-09-11,1,4445,リビン・テクノロジーズ,0.11859104797744406,True,1,1.1148272017837302,C00_daily_rank_ridge,1
2024-09-12,1,7069,サイバー・バズ,0.12988153941274516,True,0,-2.512998266897748,C00_daily_rank_ridge,1
2024-09-13,1,6190,フェニックスバイオ,0.1167628696377441,True,0,-1.9522776572668099,C00_daily_rank_ridge,1
2024-09-17,1,4503,アステラス製薬,0.11569977927829175,True,0,-1.6880093131548257,C00_daily_rank_ridge,1
2024-09-18,1,4507,塩野義製薬,0.10803258237711154,True,0,-1.2378564713256046,C00_daily_rank_ridge,1
2024-09-19,1,4884,クリングルファーマ,0.12718999782045498,True,1,4.8309178743961345,C00_daily_rank_ridge,1
2024-09-20,1,5247,ＢＴＭ,0.12605576364081336,True,1,1.610169491525415,C00_daily_rank_ridge,1
2024-09-24,1,4840,トライアイズ,0.12139399203524209,True,1,3.2051282051282159,C00_daily_rank_ridge,1
2024-09-25,1,2372,アイロムグループ,0.11846254407803869,True,0,0,C00_daily_rank_ridge,1
2024-09-26,1,3092,ＺＯＺＯ,0.12259021335943622,True,1,3.1114774366371334,C00_daily_rank_ridge,1
2024-09-27,1,3787,テクノマセマティカル,0.12975178608873714,True,1,1.6245487364620947,C00_daily_rank_ridge,1
2024-09-30,1,3787,テクノマセマティカル,0.12973205416732037,True,0,0,C00_daily_rank_ridge,1
2024-10-01,1,3787,テクノマセマティカル,0.12397267708485514,True,1,0.17152658662091813,C00_daily_rank_ridge,1
2024-10-02,1,7815,東京ボード⼯業,0.12328551665969818,True,1,0.67001675041875597,C00_daily_rank_ridge,1
2024-10-03,1,7815,東京ボード⼯業,0.11541064345558714,True,1,0.98199672667758087,C00_daily_rank_ridge,1
2024-10-04,1,3726,フォーシーズＨＤ,0.10984652085670817,True,0,-0.41580041580041582,C00_daily_rank_ridge,1
2024-10-07,1,1925,大和ハウス⼯業,0.090190756170324377,True,0,-0.12958963282937441,C00_daily_rank_ridge,1
2024-10-08,1,4361,川口化学⼯業,0.11909794353736425,True,1,0.12853470437017567,C00_daily_rank_ridge,1
2024-10-09,1,2229,カルビー,0.1077909486860659,True,1,0.9381413075344458,C00_daily_rank_ridge,1
2024-10-10,1,2334,イオレ,0.10946425354982145,True,1,0.92307692307691536,C00_daily_rank_ridge,1
2024-10-11,1,2334,イオレ,0.10678340447303299,True,0,-0.15243902439023849,C00_daily_rank_ridge,1
2024-10-15,1,9601,松竹,0.10258886556682696,True,1,0.93048128342245739,C00_daily_rank_ridge,1
